"","logFC","logCPM","F","PValue","FDR"
"ZNF48",0.540899969549774,3.87975859009935,6.2493755767981,0.0127460391538442,0.0208297241613033
"PSAT1",-0.552539341737477,5.07688566845703,6.24525390646017,0.0128108061791972,0.0209335689403318
"RAB8B",-0.338863984267221,5.983503687531,6.25208914735671,0.0128126785565887,0.020934630357778
"SAMD8",0.268965615992717,6.59931914064723,6.25208692178405,0.012822550613399,0.0209487609983196
"RCVRN",1.18365772184166,2.2625085558792,6.25741678029161,0.012832737871769,0.0209634038515921
"DCAF8L2",-1.54900467329292,2.81329654402967,6.2348289102944,0.0128719867900066,0.021025167666456
"TPST2",0.334457631147981,5.54834239263028,6.24184324426795,0.0128730027733523,0.021025167666456
"ZNF211",-0.743158734079831,3.69042029793299,6.23059441431688,0.0128841788797623,0.0210414139484432
"EBF1",-0.846355290082177,5.67707788369884,6.23423323172707,0.0128983316196055,0.0210625178679555
"RP11-514P8.7",-1.7627011806058,2.50250750007264,6.22787730129829,0.0129008197076924,0.0210645716161844
"RPL13",0.429297057306832,7.67645891755765,6.25808783794967,0.0129069707798256,0.0210726053548172
"PPP1R12C",0.362315933842412,5.26602455691459,6.23283865116895,0.0129354169439353,0.0211170342405047
"TMPRSS5",-1.03018646327724,3.45283153046507,6.21875524390812,0.0129612425386029,0.0211571769890238
"SH3D21",-1.40048494073881,2.7947822401964,6.21671688649485,0.0129776091631949,0.0211818732838113
"HLA-DMA",-1.8309665256426,2.61631388527317,6.20738128543261,0.0130305616853522,0.0212662741709467
"LTBP3",-0.425578929472057,5.60230431100483,6.22494060409337,0.0130577693605615,0.0213086465973513
"FRK",-0.841849776072365,3.95926301043417,6.20315121187905,0.0130622961703924,0.0213140021384976
"SPINK5",-1.68888365810183,2.66993002265452,6.20451920789148,0.0130784102657138,0.0213382620555627
"EIF2AK4",-0.306669557127045,6.02670430996973,6.21077031990707,0.0131025780551839,0.0213756562135266
"KIRREL2",1.15211829170931,2.19251432402528,6.21082978425119,0.0131483820834801,0.0214483374244096
"FAM195A",1.40998206123282,1.91426805972662,6.20218829271157,0.0131545786412165,0.0214564011373501
"CABLES2",0.529542074426005,3.89661880851934,6.19312656572937,0.0131568436654877,0.0214580512101695
"TG",-1.01145939716952,3.2303287183099,6.18598596801881,0.0131869495632768,0.0215051034981233
"HSPA1L",0.994490396703545,2.35951226646327,6.18438775335639,0.013199322980222,0.0215232316812459
"SEC14L1",-0.325766738812753,6.34316204576768,6.19680277844499,0.0132228981302913,0.0215596205705321
"NDC80",-1.56395535370757,2.88820604662594,6.18492430499355,0.0132368114688894,0.0215802506758772
"LINC00948",-1.66441452156872,2.59610655474125,6.18014809231765,0.0132754278613469,0.0216411469230869
"ICT1",0.595934009287944,3.65238191924724,6.17107592522541,0.0133071258622185,0.0216907545235818
"PADI4",-1.03966406736498,3.37127086271971,6.16677121123297,0.0133420976638471,0.0217456885001012
"TLL1",-0.728423381117104,5.79372971117483,6.17624309491377,0.0133541774122319,0.0217633048355459
"PRICKLE1",-0.303090127904761,7.82051983457928,6.17343490075192,0.0133759361272318,0.0217958996472677
"ALDH3A1",1.57525696329895,1.70909037298646,6.21896570703391,0.0133767241585188,0.0217958996472677
"SMG9",-0.433895393610689,5.02037166572528,6.16774822207012,0.0133830367056334,0.0218031084414473
"SLC23A2",-0.230502885567918,7.37064106915763,6.17557526610128,0.0133836954796244,0.0218031084414473
"RHOC",0.626548330943343,3.66796592133147,6.15378475652402,0.0134230219291809,0.0218647754976681
"CNPY1",-1.8110872715014,2.46588187470544,6.15328126647076,0.0134241036948592,0.0218647754976681
"ANP32B",-0.524515233155477,4.35911443211642,6.15889304365704,0.0134413494412469,0.0218907821950293
"MOG",0.632327933118668,5.41737729542654,6.1562252281635,0.0134482532484316,0.021899942510525
"CLDN11",-0.47243086674431,7.50676005984236,6.17277236975507,0.0134899293305258,0.0219657209566865
"PRC1",0.598928481937736,3.74383217207872,6.14144916080129,0.0135323792867824,0.0220327468749134
"ZNF880",-0.807459234814096,3.56009289272364,6.13900223832205,0.0135557936366995,0.0220687701654902
"ERMN",0.698152414033925,5.03565537771914,6.13821175963625,0.0136138538637859,0.022161184572408
"C4orf26",-1.52132382264777,2.65996050960255,6.13073007705415,0.0136341499531209,0.0221921132532258
"THAP9",-0.968092909482677,3.08080308145421,6.12303501048045,0.0136578688025666,0.0222280606216306
"SLC9A1",0.370859962239816,5.09675185577852,6.13165405160214,0.0136588316436655,0.0222280606216306
"UBQLN4",0.415914947071046,4.56851335327508,6.12749356869161,0.0136958204591941,0.0222861368939648
"SPPL3",-0.221041424046004,7.71268219865685,6.12717435598529,0.013752170532758,0.0223757041931968
"NLRP2",0.661985679749808,3.78584792472,6.11150805568078,0.0137671159200425,0.0223978926685477
"CCDC85A",1.42097007686463,1.96537730961624,6.11614409645073,0.0138227214959909,0.0224862212097457
"PIK3R4",-0.38721324250537,5.55911827733005,6.11165907098464,0.0138283044889752,0.0224931660666276
"GDF15",-2.01308286446548,2.36650455313862,6.0990823048588,0.0138710590477626,0.0225605672522986
"SLC37A4",0.62788377290165,3.28073436510066,6.09255928892358,0.0138910218105037,0.0225908894647881
