"","logFC","logCPM","F","PValue","FDR"
"CLDN12",1.59568234789761,3.72871059913527,127.594368178928,2.21470634737428e-26,3.82601136902601e-25
"FANK1",1.12968797473118,5.05557863816863,128.620208529209,2.25821152066478e-26,3.89723601146986e-25
"TENM4",1.01654070261498,8.33526841424565,136.409051466153,2.28500216768205e-26,3.93950021255959e-25
"ANO3",-1.51709871876494,7.49921824930587,134.835315701479,2.61286200029259e-26,4.50022107092647e-25
"NAT16",2.65997081132569,2.4481011404257,131.120300912603,2.70103954853895e-26,4.64741679105394e-25
"VEGFB",1.22735167853897,4.17461455472666,127.511827530533,2.73100562279631e-26,4.69425866087077e-25
"MAP1A",0.940533777294575,7.12002284552562,131.899687571479,2.81164852478663e-26,4.8280263534952e-25
"MGEA5",0.704389476769145,7.8293963518105,131.271158526726,2.84321000700451e-26,4.87733019237647e-25
"KLHL4",-1.60752811613724,6.21684699248455,128.892433252825,3.06019538314531e-26,5.24429879473951e-25
"EMID1",-1.77688277534479,5.23379074542097,127.909108422192,3.16550334672297e-26,5.41934172958972e-25
"KCNIP3",-1.38652474111701,5.72618487730245,128.26700577221,3.57279850567756e-26,6.11052052119879e-25
"PLCB1",0.91804629665826,10.5919470004166,130.838625174255,3.65488360969709e-26,6.24467139700741e-25
"ZNF493",0.997781375673099,5.56723223637417,127.099954550353,3.97862276695763e-26,6.79102908976217e-25
"TMEM47",1.34382717687955,5.35964911574707,132.181712649098,4.03348356532259e-26,6.87781261337876e-25
"MICU2",0.717146372880671,7.36440758651133,129.801704351537,4.17796758156225e-26,7.11709502451202e-25
"NPM2",1.06238437202045,5.36023425997053,126.722062364747,4.3087611187259e-26,7.33260341477012e-25
"FAM19A5",0.894490344159584,7.04628881587781,129.048434629994,4.68421307551601e-26,7.96362739352872e-25
"MTFMT",0.92037733679154,5.83052332488921,126.768879462373,5.59159388360921e-26,9.49683405628867e-25
"MAP7D2",0.904593218749743,6.42299530716285,127.292307558332,5.73317036126553e-26,9.72763890831178e-25
"SCN1B",1.41929458941199,5.48317207586321,130.94622609897,5.97231000984825e-26,1.01233611256042e-24
"PDLIM5",-2.12909707129222,6.25869389936787,132.477434917387,6.0710901156887e-26,1.02806194639555e-24
"ADAMTS20",1.80099295495801,4.03057731878817,127.52008256518,6.29815493797621e-26,1.0654586219185e-24
"MAPK11",-1.94476405198113,5.33809223632427,129.943737452435,7.26497127975352e-26,1.22780166149438e-24
"GPHN",0.744449793903924,9.7434215189008,128.549470735547,7.83735127655598e-26,1.32322932795501e-24
"PRMT3",0.91400764810947,5.97472286890494,126.456195836813,7.97692143198223e-26,1.34546694498065e-24
"NPTX1",-1.88616626668074,6.18998567826689,128.607608852029,8.6467079950366e-26,1.45700433932113e-24
"SPATA7",0.839250547134878,6.63711687187074,126.742803331091,8.78944240440668e-26,1.47959935067298e-24
"MAP4K4",-0.950403853148675,8.65680759939434,128.16387667893,9.08166036565779e-26,1.52728905167054e-24
"PALLD",1.15158989700767,6.77162047061238,131.225877311378,9.33577457309392e-26,1.56848342189762e-24
"RALGPS2",0.850302342303626,6.89390850361051,126.726951331939,9.51257330112393e-26,1.59662014622786e-24
"CHD6",0.727652893116525,7.62171953542021,127.684994024402,1.04236482900265e-25,1.74782427742657e-24
"MIS18BP1",-1.86199541178571,5.23113730644196,126.248951375361,1.05039938880148e-25,1.75957314445023e-24
"INADL",0.707932297064626,8.07741138087574,127.626502722077,1.10255018406323e-25,1.84512797176563e-24
"ESRRA",1.04920203361851,4.87945315549379,124.721944880536,1.32079892772956e-25,2.20821070729785e-24
"ZBTB18",-1.42546030889902,6.9326140807257,131.44586320487,1.40743976380014e-25,2.3507676835374e-24
"DNAJC21",0.956926871014439,5.43218911947605,125.099870101486,1.43632627086286e-25,2.39667697438326e-24
"HRH3",1.79663891073145,4.29445044610685,126.143980676602,1.44794762005727e-25,2.41371599370793e-24
"HPCAL1",-1.71189975306492,6.64174475232564,132.531601586696,1.47216235517888e-25,2.45169450590101e-24
"ADAM22",0.734043365721105,8.11878593644279,126.329767015455,1.4892938934288e-25,2.47781452434412e-24
"SSBP3",-0.991403970678115,7.38574778143385,126.755560509416,1.52983406638439e-25,2.54279215694182e-24
"ZIM2",1.29758162685897,4.73635607433843,122.71102700824,1.57543549716084e-25,2.61604808063954e-24
"DYM",0.700591880277604,7.7489564789565,126.329265476633,1.69146814461675e-25,2.80600141820143e-24
"NPTX2",-2.15332005260877,5.87408801324127,126.443218769081,1.92589084230546e-25,3.19179585869017e-24
"RGS7",0.758872849924398,10.2502835445383,126.055821990181,1.97031129678444e-25,3.26225622833169e-24
"ADARB2",-1.68466221402397,9.73349393189985,130.566980730124,2.1849353519953e-25,3.61411528755165e-24
"EVL",0.677211732208753,8.09658490974597,125.821246505382,2.20228315921417e-25,3.63929417816087e-24
"GOT1",0.801007909802095,7.16113541179408,125.130654012655,2.21759720055312e-25,3.66106693090351e-24
"DYNLL1",-1.03333095163056,8.66788174105364,125.631053148994,2.27651297799803e-25,3.75471119299868e-24
"TGFB2",1.20967170646879,5.29850309444689,124.090358416196,2.3592646737596e-25,3.88745055002544e-24
"GPM6B",-0.894346536471096,9.22636290795299,125.535846776858,2.36353363448835e-25,3.89073998292698e-24
"PPARA",1.18338278509871,5.1676767818297,124.561678508723,2.40875183470131e-25,3.96136709030609e-24
"L2HGDH",0.889678391316189,6.23971751852154,123.16889779686,2.44126662049217e-25,4.0109870002712e-24
"NKX6-3",3.58985150466259,1.83191063567182,135.258119677951,2.65081682168171e-25,4.35110105342195e-24
"MLIP",-1.4293117091543,7.30686849699436,123.016259460764,2.8217543850844e-25,4.6272447387591e-24
"LHFPL3",1.27601128396691,9.30661834366635,129.813415828923,2.94748721755114e-25,4.82880202530867e-24
"MPP6",0.889050004790104,7.18790400638755,123.215059855845,3.80306456319091e-25,6.22451867321496e-24
"BDH1",0.873025029640043,6.12438976953054,122.771420177899,4.02338033686163e-25,6.57882248014051e-24
"SESTD1",0.770710043287903,7.23753628428152,123.689073255369,4.09530256928759e-25,6.69003625822552e-24
