"","logFC","logCPM","F","PValue","FDR"
"PARP16",0.209108271784199,5.31150843701393,2.10531683346044,0.147491301962477,0.228863508528741
"COL14A1",-0.313041170715608,4.55007232163542,2.1033305966112,0.147657529672635,0.229100680441863
"RP11-477N12.3",0.705086664757322,2.04277639625384,2.10040324732682,0.14797065091826,0.229565704007305
"C4orf27",-0.201842705317472,5.41779068375466,2.09901123231353,0.148151255961098,0.22982507267615
"GPATCH2L",-0.13924805216308,6.91765816597863,2.09874414339365,0.14824707772723,0.229940617893106
"ETV7",0.729745540219557,2.02711852629885,2.09730177281999,0.148252601653277,0.229940617893106
"SLC2A9",0.278106320880234,4.28218595303623,2.09593007021174,0.148363840953834,0.230092305202431
"TRPA1",0.827393396485985,2.09808340745948,2.09666143981833,0.148381182166933,0.230098354954519
"AZI2",-0.184837754293294,5.79919969117213,2.09639327908297,0.148422149854213,0.230141038447979
"TMEM161B",0.188172306151556,5.65972194943559,2.09539334369817,0.148492383053848,0.23022908874134
"DDX19B",0.515091496343545,2.22967754221668,2.09407778456846,0.148564542543166,0.230320109421263
"MPI",-0.299928494538882,4.3053126928808,2.09282807568418,0.148663645730713,0.230436428142044
"PSMA8",0.351356528530508,2.85646794479603,2.0928573336427,0.148674715519307,0.230436428142044
"DHRS4L2",0.231213234728961,4.57542176792025,2.09280732627617,0.148679952409873,0.230436428142044
