"","logFC","logCPM","F","PValue","FDR"
"RIMS2",1.81940997417026,10.0369174648614,750.031279398436,1.02826728058654e-91,1.55787042864085e-89
"LRRC7",1.76885140068636,10.2515556716683,746.32828896971,1.98215555376021e-91,2.97671079652411e-89
"RAPGEF4",1.69571296474068,8.55666253697554,735.501682924076,4.80183157415705e-91,7.14846578691901e-89
"RBFOX3",1.6973169658236,7.98025584732077,714.60759541609,3.09350689455032e-90,4.56558948575013e-88
"FAM153A",1.98959969568414,6.81751731080237,666.211001421028,3.41461784366727e-90,4.99643226355416e-88
"KCNH5",2.26736865465675,7.25494604091366,771.556457143565,3.50719041513203e-90,5.0883982972085e-88
"SH3GL2",1.89640672052889,8.13242685231469,731.681429180532,3.98040766809562e-90,5.72643523342833e-88
"PDE10A",1.99451297164317,8.80566130184051,748.594689590509,5.21136419696221e-90,7.43487958766609e-88
"CLSTN2",2.3678547291022,8.61967190814924,841.142795610374,9.43336867038668e-90,1.33470472427289e-87
"KIAA1211L",2.06046829123282,6.90271239079601,715.25706539619,2.9649064881404e-89,4.16059008827571e-87
"SLIT1",2.00948776908861,7.43996644978449,733.022426505735,3.26718291567098e-89,4.54749361921034e-87
"PRICKLE1",1.84429738620064,7.82051983457928,685.276851962735,9.29759760065643e-89,1.28366831389708e-86
"SLC35F3",1.87117211315766,8.2381436505922,678.397622749088,1.77805378437494e-88,2.43522246307992e-86
"CELF2",1.76111195095351,10.4961512641562,705.735735093135,2.36305468869188e-88,3.21075367225436e-86
"CDH7",2.54553375876389,6.12662078278233,690.373298244129,1.10874432311388e-87,1.49462226863855e-85
"NREP",2.09059310829681,7.77508114277554,784.824776673987,1.55609263011423e-87,2.08127389277779e-85
"RGS7",1.62263782277793,10.2502835445383,692.092661065347,2.28901567864561e-87,3.0378254587917e-85
"PDZRN4",2.55511290077514,8.15242043206823,778.570458670277,2.53529595365645e-87,3.33878974819988e-85
"FAM153C",2.00150323173754,6.88444576939946,620.107010075417,2.76974670983445e-87,3.61969951697449e-85
"NEUROD6",2.52090218885673,5.49001761796028,659.333140242086,6.38735908517706e-87,8.28421117713874e-85
"MDGA2",1.84219717870085,10.25068673391,686.119429801804,6.71252186812445e-87,8.64047927686395e-85
"CACNA1B",1.66722031530759,8.81855233579734,674.205318225542,9.6897398173371e-87,1.23797272890158e-84
"LRFN5",2.01355311540825,9.14098113489679,728.284325051291,5.40526604738603e-86,6.85467812824066e-84
"CDH8",2.06660944102147,8.09626540763513,723.105949960136,7.84764046855566e-86,9.87879447218184e-84
"HTR2A",2.38072250165645,6.40116137319202,700.591471688863,1.73763070258128e-85,2.17140420643734e-83
"TTC39C",1.78826021492505,6.73962917025495,625.485682566624,4.03079286269255e-85,5.00051984125337e-83
"SLC22A8",3.50542326695117,3.62159772085662,617.357421420374,5.29174446370447e-85,6.51760181428924e-83
"GRM1",2.21722586109921,7.33483481926238,690.05705905748,1.13273423112568e-84,1.38517214549083e-82
"RBFOX1",1.79101781302809,11.3490691105742,657.015363130071,1.4714127996115e-84,1.78656646307439e-82
"PTCHD4",2.21410177900395,7.61253547099415,619.567219015529,2.25237213239191e-84,2.71553597933447e-82
"ANKS1B",1.53230899211565,10.7249815958336,646.434471025864,1.00790476462764e-83,1.20666640352624e-81
"MMP16",1.71851951455981,8.99098166721275,633.902926638641,1.21955184423214e-83,1.44991163703154e-81
"DLGAP2",1.65807394200959,7.50102098697402,611.950169651684,1.42851675532795e-83,1.68663495525618e-81
"SLC6A7",1.89840398367437,5.8760470874012,594.034761761785,1.92696270072956e-83,2.25956174222535e-81
"RAB27B",1.93223463754724,6.96206142306157,637.033351074689,2.04854218042131e-83,2.38578517883081e-81
"SCAI",1.53741031710447,8.08358576967892,635.714462682263,2.60139822313381e-83,3.00918497162505e-81
"OCA2",2.23106822725202,5.74083237526558,582.401335333043,2.75564455796574e-83,3.16621710284386e-81
"FAM189A1",1.79967267345715,7.672526513776,626.974707571215,4.720478931673e-83,5.38763995401612e-81
"KIAA1324",1.69361801987483,6.38978662604195,586.443026811254,9.86248447330705e-83,1.1181836700862e-80
"GRM5",1.54717342060825,9.79539122899816,628.095761896516,1.75136527552829e-82,1.97259036296344e-80
"IPCEF1",2.44573293464419,6.05669240959148,654.6595623909,3.6275489830918e-82,4.05906134578638e-80
"EPHA4",2.06494499682467,7.85379997723519,707.596426297812,6.01096585239969e-82,6.6823204800703e-80
"CCDC3",1.72159560079689,6.74892705431526,594.071120566304,2.56299103196035e-81,2.83086493336523e-79
"KIAA1456",2.16845944411241,7.08823969751233,655.755502713573,2.23756805580042e-80,2.45558750739123e-78
"PRB2",2.59037940748366,5.00943963868855,555.309524883412,2.49107429304406e-80,2.71638164948498e-78
"NRXN3",1.66677306411027,11.7653790014634,604.48491303264,2.63995766343232e-80,2.86051108847857e-78
"FAT3",1.75413831978462,8.24413357648845,604.151807078923,4.85815138544989e-80,5.23091520244667e-78
"CFAP46",2.05319102547145,5.62409755400892,546.45680548119,6.02650132831019e-80,6.44835642129191e-78
"FOXP1",1.62221978775814,8.54493158849512,599.395738905843,7.2750786630286e-80,7.73598426776706e-78
"XKR4",1.60300164913,9.46887661857288,588.214542136013,1.39445427308305e-79,1.47364550340629e-77
"KCNT2",1.93093795879924,8.11632756718723,614.587168561526,2.11752402774625e-79,2.22404977638134e-77
"NRN1",2.24802348207729,6.59769223732722,623.064335721372,2.59047528584862e-79,2.70420346912978e-77
"ATP8B1",1.97131188951584,6.43594158487884,598.520752964414,3.33455336665954e-79,3.45985173558857e-77
"SLC30A3",2.24173854241214,6.12094997505503,596.384052325234,3.64582069786504e-79,3.76002712936443e-77
"EPHA5",1.74399494843757,8.02757304291897,579.225101297705,7.93481985784022e-79,8.13437820157033e-77
"UNC79",1.42880427289506,8.95030560322287,575.102762326609,3.51246663174805e-78,3.57937075806706e-76
"ARHGAP20",1.55241773547727,7.1225176214733,545.80480836964,9.48891225764923e-78,9.6124365592281e-76
"COL11A1",2.0368690495776,7.33446399283648,616.665573981658,1.07454266396449e-77,1.08212767100424e-75
"ADD2",1.59184116471559,7.01140816752128,535.299829900847,8.91767777690765e-77,8.92810780939526e-75
"CACNA1C",1.54777982090244,8.92154250042378,558.788476786853,1.13540200251378e-76,1.1301210629672e-74
"FGF14",1.59245460808229,10.7350004818467,561.602026175851,1.14360810588296e-76,1.13170929322059e-74
"NIPAL2",1.82451534197291,6.23583674287918,526.738932453238,1.3101367631966e-76,1.28905410263942e-74
"DNAJC1",1.60515933461841,7.48179345975565,550.615785780955,1.32624590211934e-76,1.29744741967332e-74
"STX1A",1.83334347560703,7.12290802834424,572.46820985191,2.71949685242643e-76,2.64532875645116e-74
"COBLL1",2.5500629192021,6.18126036739495,532.566037558652,6.77047844287355e-76,6.54862095717487e-74
"LRFN2",1.692322880809,6.89341356201349,522.550064252452,7.27643437623033e-76,6.99845823152041e-74
"GABRA5",2.14392319810584,6.04695267831887,557.311609690912,7.45908770861597e-76,7.13405483639695e-74
"ELAVL4",1.61585531505593,7.473154522196,533.750333362245,1.47877192225273e-75,1.40647640605371e-73
"COL12A1",2.55055758496879,5.65915928785583,529.594076030382,1.66442079471639e-75,1.57430298373175e-73
"NELL1",2.01114756741596,8.32789606271723,604.319249318166,1.7832148803857e-75,1.67739773363754e-73
"HRK",2.17338195082737,4.85126250468582,495.439020516141,5.07688934244349e-75,4.74952707883238e-73
"CFAP221",1.72202838876383,5.83360132080864,501.355156443138,1.01689583099639e-74,9.46155251448815e-73
"DGKI",1.4923333493215,8.83463951344586,532.157138444465,2.10524623995464e-74,1.94820625016343e-72
"CNTNAP2",1.67667615748162,11.9484534416002,535.205776319531,2.65970570751519e-74,2.44807321035806e-72
"GPR63",1.94757637058282,5.28102799945755,485.708832906344,2.69907655049932e-74,2.47102623232879e-72
"SLC22A6",2.37407466699987,4.55496418312613,487.744528324709,3.21544977167322e-74,2.92811170697051e-72
"GABRG2",1.61227935759642,7.57250295505756,509.250267115466,3.2773556918671e-74,2.96869467961718e-72
"SYN2",1.65000827181917,8.96363999221967,529.502089634741,5.05122214648245e-74,4.55141700777787e-72
"TRHDE",2.24490193916416,7.88174191183512,570.119607500556,9.31165222860219e-74,8.34636053160573e-72
"ARHGAP44",1.37943962259493,7.86789481239221,519.654628457957,1.34090216200814e-73,1.19563776112393e-71
"PCSK1",2.20118453823155,5.82859136878214,517.887903164336,2.16448009803188e-73,1.91999478125936e-71
"MKL2",1.47831838557645,8.39286078250722,523.922773815331,2.58761092128171e-73,2.28349994702798e-71
"CSMD3",1.54759597216917,9.75872948867467,520.483974586022,2.97386003864097e-73,2.61089660828377e-71
"SLC6A1",-2.74456479615733,7.84979247300331,512.028552575054,3.03563279196599e-73,2.65153231624784e-71
"CYP26B1",2.6128015309685,4.2556139664723,462.397401507807,5.53342403848367e-73,4.80874210857058e-71
"SYTL2",1.56924518730666,6.64494033889829,503.494576972029,7.93693739102266e-73,6.86264485526807e-71
"CTNNA2",1.62688374313223,10.9122799946531,515.862162580271,1.50747667925559e-72,1.29688445974149e-70
"PAK7",1.5497536237716,7.97256084880492,494.516666286196,2.14559535657309e-72,1.83662962522656e-70
"SHANK2",1.35369489817786,8.10349440421422,505.803164825755,3.01797454735574e-72,2.57053354481245e-70
"KCNQ3",1.61290297215085,9.16386194023821,512.172211429182,4.65236365366785e-72,3.94299335399968e-70
"CNTNAP5",1.5763104506689,9.28173550130304,502.652520611681,6.81240240134404e-72,5.74523788724187e-70
"SLC8A3",1.66000152311819,6.75562870097372,470.049429945028,6.99464134555005e-72,5.87001273704985e-70
"C11orf80",1.53543391239822,7.11851445602524,482.201408648182,7.41306169308347e-72,6.19081054563849e-70
"FHL2",1.93592865708675,5.40146845888208,462.827556189649,1.14982304804781e-71,9.55581096241676e-70
"PAPSS2",2.1090864306333,5.39212791984886,480.770290159905,3.26414047331854e-71,2.69961762817456e-69
"BAI3",1.54006056488478,11.5481835992561,500.947454423513,3.61331136934896e-71,2.9740332040026e-69
"ASXL3",1.57612801171145,7.19777435969594,474.409827421162,4.08123230193623e-71,3.34309555067695e-69
"FBXW7",1.39480484251514,8.75965294369565,500.335362023462,4.37905875118833e-71,3.56997551525449e-69
"CCDC68",2.40266983345768,3.8370004910078,432.324992547543,5.34297316222648e-71,4.33515168423305e-69
"STAMBPL1",1.68781748948096,5.91859103755448,474.370028816232,6.75939557347515e-71,5.45853076499502e-69
"CATSPER2",1.39188617243697,6.87333488084605,473.878784042465,7.87271829872372e-71,6.32774353399766e-69
"CSMD1",1.56473342877021,11.8542825012554,496.467672360992,9.50279497483157e-71,7.60223597986525e-69
"ITGA11",2.70157567991757,3.7043399058231,424.76278053455,1.66175903779252e-70,1.32322394079107e-68
"MDFIC",2.55546624910249,4.89468305307405,463.83916648593,2.39653101376808e-70,1.899472729431e-68
"DMD",1.49045563485333,10.0901573834916,491.206973094841,2.98987954087971e-70,2.35883584054658e-68
"NPTX2",2.20893513912554,5.87408801324127,493.712471032224,3.7285799246329e-70,2.92813249127134e-68
"MARCH4",1.53357113034606,6.63398571604508,452.781508116638,4.75527277147413e-70,3.71736391998343e-68
"CHRM3",1.75013422776507,9.47281134459265,513.874155718221,5.01734187486676e-70,3.90440422262359e-68
"MTUS2",1.47965131677529,8.80105590117616,474.042703585191,1.74404444956913e-69,1.35104257812776e-67
"PCNXL2",1.25031249875027,8.17430049866705,481.167357862874,1.76355799242243e-69,1.36000508244468e-67
"CACNA1A",1.54641847154216,9.11434241992847,479.584628485299,2.86930051589459e-69,2.2027993198258e-67
"MYT1L",1.42669061028299,9.24782496435969,476.356054266554,3.86096885168511e-69,2.95088333664505e-67
"ADAM23",1.36268385486044,8.1686896081842,471.81987274023,4.30124944852734e-69,3.27277291372391e-67
"RAPGEF5",1.50296849069403,8.55229439345666,474.946041443802,5.67915186519195e-69,4.30208318283568e-67
"FGF12",1.39166639944129,10.2599066990408,477.75703663061,5.70563776066729e-69,4.3031065402037e-67
"KIAA1549",1.46136763684265,6.83041032160327,461.224814576455,6.15405876898114e-69,4.62094237390163e-67
"ROBO2",1.92126092348139,11.6421280149381,517.990165029131,9.00954101239161e-69,6.73551712367442e-67
"BMPER",1.81699231951871,7.52645667386479,505.562873539433,1.1736316525093e-68,8.7359016917214e-67
"DPP10",1.9981807652609,11.8175967978959,528.177933157667,1.52526583883187e-68,1.13041347016457e-66
"PCDH7",1.51660326420209,9.72573296679047,470.440808487605,2.60624412062805e-68,1.92322842004966e-66
"ZDHHC23",1.94892755580772,5.08260479492017,421.993951855639,6.61250693445248e-68,4.85863170462775e-66
"FMN2",1.35606271903436,9.10507912351896,460.274170541668,1.6204156178068e-67,1.18553484516464e-65
"PDZRN3",1.56267055617631,8.03241678115657,460.246439260999,1.99548914822296e-67,1.45373507308839e-65
"NETO1",1.61866813429825,7.95203510929879,439.622080192752,2.58256537176078e-67,1.87345420188748e-65
"SYT7",1.62726914227909,6.44586958606181,436.814383618989,2.74049302309298e-67,1.9796304031794e-65
"TMEM132D",1.47319701921231,9.22958183506453,455.81178745478,3.3883504636507e-67,2.43733445116386e-65
"DSCAM",1.7062610682054,10.1533497462595,480.440595042376,4.68887849705454e-67,3.35872802801564e-65
"FBXL2",1.31259933002913,7.27795179623265,446.225204975962,5.62403973195462e-67,4.0118150087943e-65
"COL26A1",1.47904619754688,7.09006147835218,442.802338172078,2.07834716267216e-66,1.47640263174056e-64
"KLHL29",1.64182196748785,7.09968023894467,424.709109018152,2.59384425986293e-66,1.83498403838237e-64
"UNC5D",1.93008440496327,9.17932153955519,503.043369142645,2.7459406949885e-66,1.93458867070794e-64
"TSHZ3",1.78674644336632,6.35722265470365,443.168783832989,2.96430798227804e-66,2.07987510887705e-64
"CACNB4",1.33797114850482,8.89753394074144,448.150109196761,3.2130334173672e-66,2.24518906552353e-64
"PDE4D",1.52042709025425,10.7282133680231,445.062849677877,8.90999413697317e-66,6.20077640751954e-64
"MNAT1",1.28995467021814,7.42687137445473,437.129701641802,8.96182794016818e-66,6.21159896095867e-64
"SRRM3",1.37819261460719,7.57656474368851,424.054751519315,1.22681128195853e-65,8.46895530126213e-64
"RFPL2",2.15606718160419,4.47425302371171,400.406352896726,2.15940607898975e-65,1.48470008322508e-63
"LARGE",1.33525766087035,9.2044629752837,441.054772845948,2.3264801509282e-65,1.59317360735563e-63
"C9orf41",1.43101467906116,6.14102213595263,426.011160708409,2.60750316358149e-65,1.77850414982132e-63
"BRINP3",1.93902617942926,8.78983531089173,486.988156701553,3.84454604766749e-65,2.61185033079633e-63
"NDST3",1.71507366517439,7.52823278485272,440.177105188303,4.60684052738522e-65,3.1173561197168e-63
"SLC4A10",1.36805351549566,9.00892074727391,433.634338176321,4.97147962710502e-65,3.35085555968653e-63
"CDK14",1.29904152687348,8.69892339223053,436.551632902163,5.32493274613066e-65,3.57501367112772e-63
"KCNIP3",1.55895718508011,5.72618487730245,414.963982370028,6.64879963227207e-65,4.44638475408194e-63
"VPS13A",1.2973764423666,7.52073995364082,433.364491907847,8.07124930136388e-65,5.37664544900193e-63
"KSR2",1.3300697489565,7.95277754443615,422.740327233048,1.11058873572685e-64,7.36948804482314e-63
"ICA1L",1.2852155922576,7.47941803790777,424.146604602413,1.34978357081749e-64,8.9221215182994e-63
"TRIM9",1.43810689953291,9.13273859126649,429.844134894487,1.77215036027537e-64,1.16689285261209e-62
"CHN2",1.95279381733121,7.42174280127132,487.201305283264,1.94566664799392e-64,1.27623804650022e-62
"USP43",1.61120022555368,5.59167891352199,401.633851576193,2.76048608927698e-64,1.8037985438329e-62
"RSPO2",1.78939914601136,6.04670415272207,414.46442555597,4.01785434138844e-64,2.61542457507871e-62
"ATP8A2",1.29780873171064,8.90115484390554,422.360117742621,4.2051958418597e-64,2.7270057883575e-62
"CHRM2",2.20530933175348,6.25504336450589,423.190372427046,4.41296722005299e-64,2.85094335121914e-62
"PEX5L",1.51266861762026,9.57733659724625,425.944794458919,6.00226541328065e-64,3.86311217576559e-62
