"","logFC","logCPM","F","PValue","FDR"
"JMJD7-PLA2G4B",1.36179815206799,1.90301768603573,14.4664565993765,0.000166055782619986,0.000587249534900674
"CTD-2561J22.3",0.319270729923636,6.32632414447371,14.4304468200064,0.000166254398289736,0.000587830503659702
"ZCCHC4",0.517715010516119,3.89032922297664,14.4001319001946,0.000166483069396135,0.000588517478435234
"CLEC18A",1.36031875679476,1.98012323079168,14.4719795534711,0.000166929268787868,0.000589972973090069
"YLPM1",0.24763806028506,7.24038401216248,14.4483537474421,0.000167828053729824,0.000593027095945219
"FLRT3",0.488539870162608,5.13576863327648,14.3896281746295,0.000168259588485919,0.000594429251935396
"STYXL1",-0.415902176920051,5.52067338667312,14.4152812103933,0.000168424593649598,0.000594889425063156
"ZBTB8A",0.544102438379321,3.90696476558141,14.3659366274697,0.00016907687345508,0.000597070147184604
"TMEM192",0.321967726581713,6.06436097716463,14.406494363233,0.000169834176791396,0.000599620768543761
"PFKM",0.35159968219886,5.82100668075479,14.398638426146,0.000169872011253104,0.000599630687144979
"CDCP1",0.820246988820903,3.52091557398552,14.3750820387872,0.000169916611388356,0.000599664478863876
"LMNB2",0.557322689410263,3.52854154569773,14.3450704357831,0.000170516947810815,0.000601659139843601
"CEP97",0.329240257534115,5.8808716184546,14.3919467583362,0.000170595566548729,0.000601812507585874
"BIVM-ERCC5",0.962316474314786,2.9397409338279,14.3931209862202,0.000170870107261838,0.000602607415937766
"AGPAT2",0.592623595805082,3.45187741028947,14.3326898465096,0.000170891296984688,0.000602607415937766
"TCF7L1",-0.637275692653568,4.93524947879928,14.3957728261249,0.00017191439562635,0.000606090291005584
"RTN1",0.304260322312848,9.79842069275487,14.4008587181766,0.000172096019943433,0.000606605695168122
"TRIM22",-0.912462671383381,3.89567586959548,14.3324217281294,0.000173226856626202,0.000610374835064961
"DTX3",0.310235856843504,5.82780337217053,14.3674585206477,0.000173236642732514,0.000610374835064961
"MSH6",0.398430075772479,4.8592435309446,14.328754251968,0.000173884329557556,0.000612530807001104
"PSMG4",0.380792786254087,5.25916868710284,14.3505291821703,0.00017399853100049,0.000612807004881381
"PLEKHA2",-0.456227754622416,5.12322922720917,14.3497297988561,0.000174680705639936,0.000615083027674969
"REXO2",-0.477314375041404,4.76543813420445,14.323286411426,0.000174967162081072,0.00061596500407731
"APOL2",-0.589439442029087,4.62767559967736,14.3538979935968,0.000175093053291431,0.000616281470466551
"ANKRD9",-0.669588001747343,4.1793679883209,14.3120724807871,0.000175415020718809,0.000617287801583971
"OFD1",0.348821210489006,6.01006148160074,14.3399030091926,0.000175605390906449,0.00061783072180814
"E2F3",-0.356229467039894,6.01713539013164,14.3416164062832,0.000175775551154712,0.000618302329108008
"RAB11FIP4",0.262384080248905,7.26930798914273,14.3477233512528,0.000175998240618361,0.000618958479742468
"ZDHHC8",-0.43907586660598,4.9903365706164,14.3205488814453,0.000176337195126449,0.000620023162983121
"WDR70",0.249415857412207,7.74208172234484,14.3489987443026,0.000176469750407921,0.000620361833056183
"RP11-111M22.2",0.424240780510855,4.86532917822755,14.2945073843774,0.000176506034982437,0.000620362003469374
"CBR1",-0.496394049358097,5.23094280003566,14.3001924469709,0.000176932846508047,0.000621734468846012
"CSPG4",-1.20397024163727,3.68791145720903,14.2504593620103,0.000176972545880816,0.000621746354500219
"CYP2U1",0.373386591272225,5.17430987738314,14.2989091886517,0.000177053230931955,0.000621902198103215
"TRIM56",-0.974543606581238,3.5908064491706,14.2684401574797,0.000177346757839015,0.000622805434708501
"SLC6A4",0.870350252531602,2.81733395958535,14.2866161482221,0.000177477461227371,0.000623136615302009
"C3orf18",0.538795028106281,3.97424133416142,14.2788745961382,0.000178392756039883,0.000626221854296249
"LEMD1",0.597333523800851,3.74491989762665,14.2680044566902,0.000178599267779239,0.0006268182583806
"CARD11",0.538868013699734,4.36838609325605,14.2626242055956,0.000178788270949383,0.000627352981892485
"UQCR10",-0.353877298590494,7.29011052453153,14.3300504909204,0.000179124296894201,0.000628403271071459
"HEATR6",0.481054205516846,4.34937496224481,14.2572199445465,0.000179474637786513,0.000629503339255296
"MCM8",0.523213430920661,4.00964398420456,14.2417527252317,0.000180035685074935,0.000631341853437708
"OAZ2",-0.34668397798492,6.13733947946494,14.2985980687177,0.000180733651398491,0.000633659658394874
"WRB",0.317644597871375,6.28311304981523,14.2801350783903,0.000181455609687829,0.000636060613811556
"ST8SIA1",-0.370419013353193,7.14344194698481,14.2867544972344,0.000182147628869103,0.00063835566146142
"PCGF2",0.548569800726596,3.99745543173666,14.2355923239197,0.00018237682785832,0.000639028099249783
"RILPL2",-0.489596696107667,4.97235614775618,14.2415838201941,0.000183486498447995,0.000642784705019371
"NUDT13",0.615737330440602,3.56954649336939,14.221717657389,0.000183608935605766,0.000643082033054564
"CCDC169-SOHLH2",1.51871509548227,1.78736722524796,14.3467365385075,0.000183654956467829,0.000643111649566215
"PGAP1",0.380735886349033,7.07227386688937,14.3442414840271,0.000183781996243987,0.000643424903005533
"ELAVL1",0.259860278311246,7.40460932005187,14.265548550859,0.000184115766121812,0.000644461647108041
"PARD6B",0.602409129295286,3.8593499374265,14.1903884065845,0.000184557167920727,0.00064587463507826
"ADAMTS3",-0.627254483330625,5.49662692223628,14.2345962633807,0.000184656541899306,0.000646090332580447
"NAA15",0.27114313050517,6.67865777404073,14.2478755975016,0.000185229194954123,0.000647961548347894
"MAFK",-0.65162187841982,4.59209796511198,14.2134128138884,0.000185528409872919,0.00064887566435636
"PDCD6",0.465148054089177,4.54367634387396,14.2031378496675,0.000185594653262039,0.000648974767942423
"ARNTL2",0.394490566060128,5.96008405488903,14.2014671000613,0.000185851215786925,0.000649739190171972
"NABP1",0.602782385952162,3.7040085461926,14.1765605502706,0.000186123961387106,0.000650559865036189
"TGFB1",0.402059020496892,5.0877819747202,14.2106709436476,0.000186166912975262,0.000650577168837823
"TOM1L1",0.338618029382521,6.50915280659776,14.2119956612009,0.000186666416412633,0.000652189601833526
"C2orf43",0.326561888473779,6.07815679272058,14.1952119699759,0.000188596365924088,0.000658796509211827
"C2CD4C",0.614305324331041,4.05550887813971,14.1646362559431,0.0001886343743082,0.000658796509211827
"CCL4L1",-1.79839270032228,2.51161280522367,14.1823784058297,0.000188789685109121,0.000659204448106905
"LIPC",-0.94810961048902,3.59993093474617,14.1382706748777,0.000190116395528094,0.000663701609184536
"C17orf53",0.90406638194105,2.82051917463885,14.1616920669648,0.000190408861243744,0.000664587095717207
"TP63",0.629136858373817,3.73398106926671,14.136834372154,0.000191606072437288,0.000668629425219398
"FBXW10",0.81370716654739,3.16891584650724,14.151491427467,0.000192592350191259,0.000671934182855991
"PCDH1",-0.491482924655697,4.72445577811632,14.1272567310437,0.000192747590349654,0.000672338782963747
"ACTG1",-0.335302956236402,8.43945234189884,14.2020229151221,0.000192858200493429,0.000672538074715664
"ZBTB7B",-1.23874141354245,2.64966433165563,14.0869269996054,0.000192883291288196,0.000672538074715664
"CARD10",1.20247143658087,2.1583183471626,14.1389930603285,0.000193004245102904,0.000672822780729325
"FAN1",0.345964194973883,5.26566323516819,14.1312703438339,0.000194045052134604,0.000676313373889336
"ZNF596",0.519513005755651,3.99184481012011,14.0930034619219,0.000195531433182357,0.000681355207832679
"NARS2",0.381347648815546,5.78657400462244,14.1458042820214,0.000196899647381349,0.000685983305488135
"COL8A2",0.848293482208192,2.75794088964792,14.0711963793835,0.000197417688609425,0.000687648184942698
"CCDC134",0.60557609927697,3.60969629969165,14.0789695180363,0.000197508260505597,0.000687823722509322
"TMPRSS11F",1.05158710254468,2.45949463231148,14.0918445084166,0.000198977776081908,0.000692800391808472
"MAGEE1",0.461437007174759,5.06809480334404,14.0643976248613,0.000200529700654735,0.000698061910371911
"CNOT4",0.25856059806809,7.18173727410325,14.084689564629,0.000202082744019748,0.000703325183496255
"ARL13A",1.2159195557005,2.13459726382693,14.054588646782,0.00020235628372748,0.000704134060450094
"AMMECR1",0.322422609476531,6.48696577343131,14.0490283697437,0.000203357831533974,0.000707336418408364
"GPD1",0.798256472471783,3.22473872475419,14.0005010841617,0.000203359220292405,0.000707336418408364
"GOT2",0.308679514078438,6.02004664510992,14.0494979659017,0.000203832361153916,0.000708787027903324
"GCHFR",0.810163942213088,2.91686019503976,13.992711186843,0.000203859072745091,0.000708787027903324
"MLF1",-0.46684096015236,5.21105529566092,14.0268567472851,0.000204286307801086,0.000710128241533927
