"","logFC","logCPM","F","PValue","FDR"
"JAG1",3.91432814043167,3.95935361331016,741.653517221947,2.08972488186099e-98,1.50319705787648e-96
"TPM2",3.83259818675821,4.16229991838496,776.901876734163,4.97524798719484e-98,3.56385964605756e-96
"DLL4",6.35639316140811,2.38451533580102,835.099029888804,8.93928849851342e-98,6.3766924622729e-96
"PARP9",4.02316976945792,3.76070028673668,735.453793297254,2.19084051641379e-97,1.55631492286324e-95
"LAMA3",3.59268410387244,5.31129345828148,835.417616470802,3.03164351087145e-97,2.14469987215369e-95
"PPFIBP1",2.59890250982233,7.66772130852892,892.445146260338,6.16022804358963e-97,4.34004543647138e-95
"FLNB",2.71372813572735,6.07008481908255,742.525092209013,6.37118702128279e-97,4.4702754837853e-95
"EDN3",5.61834503148109,2.48649303007921,737.38849645138,6.53295450698339e-97,4.56506861875737e-95
"TRPM6",3.87098855617374,4.2602073983961,718.004881182039,6.78922766327164e-97,4.72486087785409e-95
"SLC38A3",4.27771120978007,3.30485402076297,679.44262015141,7.24931219636732e-97,5.02462448590318e-95
"CMTM8",3.35728200469485,5.73851196214053,789.176198280051,1.67271297859213e-96,1.15471154006038e-94
"TCN2",4.32109124800557,3.0805073807187,682.34439970297,2.15299959107785e-96,1.48029530117481e-94
"GPER1",4.982197419807,2.89148072610612,694.91791626567,4.55437073803324e-96,3.11883308140517e-94
"ADAMTS1",4.80276361836343,3.8425040999057,749.563129503341,5.40221851840721e-96,3.68470043964667e-94
"DOCK3",-3.26210458011841,9.83627839807199,802.867698489427,1.49684450808236e-95,1.01690388803055e-93
"PLAC9",4.2433493765815,3.39015744222618,668.570893335901,4.62727685267545e-95,3.13118496908315e-93
"APOL3",5.65820183704994,2.2329056521595,701.596621843382,5.69147228354805e-95,3.83614194859616e-93
"SLC30A1",3.51976957557543,4.13718359489925,707.549812808709,5.76957730078652e-95,3.87353581919472e-93
"ABCC9",3.35686892711744,4.86819201045807,689.249836045674,3.78690182463943e-94,2.53249059522762e-92
"PARD3",2.70273470148121,7.71308899344186,873.66431423221,4.63068737572411e-94,3.08472248530726e-92
"ACVR1",2.78165546179134,5.74592498736424,776.093270556222,4.97820315270943e-94,3.30336581296068e-92
"NOTCH4",5.23573555886043,2.62063024088149,672.308894573928,5.01269022547784e-94,3.31340759305716e-92
"HLA-A",3.44222550339396,6.26079006186779,879.287361440962,5.66434873121348e-94,3.72975577993749e-92
"MT1M",4.2397599140619,4.19248162851491,657.216347091989,8.38483108108144e-94,5.4999351765561e-92
"AIF1L",3.60370071025952,4.49843747337672,694.219921119468,8.71631031840846e-94,5.69554323096003e-92
"ISG15",3.10131438234584,4.97342250477553,752.22133416079,1.18606062366732e-93,7.72066839436672e-92
"RGCC",3.78317496747603,4.96065626004919,729.512576672299,1.52683095829804e-93,9.90126742653879e-92
"MYO1E",3.45439098979823,6.19304216596345,851.039301102112,1.6470759478684e-93,1.06407321613234e-91
