"","logFC","logCPM","F","PValue","FDR"
"SH3TC2",5.8758109362038,4.8429575568184,4854.83166553462,8.7278648379112e-272,1.4942104602504e-267
"ASPA",5.80162191585823,5.4584269102936,5570.100616266,2.71520897280722e-269,2.32421888072298e-265
"MAL",5.64058615530817,5.32855644200919,5370.35889536035,1.76496920509459e-264,1.00720909304065e-260
"FOLH1",6.45938926971068,5.16672908754945,5399.48985151656,4.79427314959331e-264,2.05194890802594e-260
"PLEKHH1",4.93938621298997,6.24914007655596,5802.3732464136,1.6248717043974e-256,5.5635607158567e-253
"CNDP1",6.28738462083709,6.1076451670777,6601.79594691315,2.61854027157089e-256,7.47156824154895e-253
"FA2H",5.44915995930779,5.77815944645108,5292.47824542621,4.40468095228788e-256,1.07725911290241e-252
"CERCAM",5.37469011984906,6.073510172249,6060.41656290272,1.332654770578e-255,2.85188120903692e-252
"MOG",5.97895350565542,5.41737729542654,5252.71887640046,3.56277548775652e-255,6.77719070559906e-252
"LDB3",5.48855139864802,5.28199400777346,4839.35090674555,5.34723529440372e-255,9.15446682401917e-252
"OPALIN",6.34059344937842,5.48453705866747,5305.15464896711,4.56366961270773e-252,7.10272943359604e-249
"COL4A5",5.26011529025221,5.85471885024413,5503.14473110691,2.84801642719243e-248,4.06317010279454e-245
"CNTN2",4.65274973952995,6.37737163474591,5689.95778137803,2.24771278481635e-247,2.96006483661969e-244
"ABCA8",5.99909262278846,5.67009016514044,5392.22854016032,3.29936366372058e-246,4.03465042306402e-243
"NKX6-2",6.06180482761548,4.29861129885165,3596.88666245035,4.33072097903051e-246,4.94279621073349e-243
"PLLP",5.20224939176072,5.84259653500514,4647.03798447828,7.16059072959701e-246,7.6618320806688e-243
"MYRF",6.02508989728564,5.41464576085925,5094.74102698201,5.09135713066656e-245,5.12729612217714e-242
"PPP1R14A",5.34090206728746,5.90454385591855,4989.21270838457,1.11575764269761e-244,1.06120949127683e-241
"ANLN",5.4514234297878,5.42411011176282,4711.51302057967,1.50727995535177e-239,1.35813857029591e-236
"SLC5A11",5.50757916513597,6.27346054053103,5824.52138920171,3.62823398515783e-237,3.1057682912951e-234
"GLDN",5.08800442790702,5.7400931501063,4776.20308580619,8.86727019068069e-237,7.02186836564943e-234
"MOBP",6.49905869698128,7.16895897420745,7474.42608437297,9.0234289745495e-237,7.02186836564943e-234
"TMEM98",5.53886964941449,4.38388568349692,3407.57410085227,2.69392670985674e-235,2.00521849011945e-232
"UGT8",6.1964850753934,6.44634564311854,5859.64494750062,1.37139861747436e-234,9.78264347131708e-232
"MAG",6.28135930376416,5.76274804094306,5200.95459076068,6.2212737043298e-234,4.26032823272505e-231
"CARNS1",5.94643807715567,5.53382280503518,4851.73025335562,3.4047890918701e-233,2.24192266356985e-230
"GPR37",5.50983479534626,5.39705609611869,4232.702168971,2.31536440547513e-232,1.46811254154571e-229
"PIP4K2A",4.37248132794898,8.06023328448123,5847.95385466938,1.00252901020122e-231,6.12974880523031e-229
"CNP",4.9717851962226,7.03236680737227,6117.42589974718,1.09609138276381e-231,6.47071878376427e-229
"CD22",5.60369347780187,4.87066195242375,3821.39781869463,8.48127700540702e-229,4.83998207775227e-226
"TMEM63A",4.94400313958155,4.81671973892211,3515.43649557517,1.0856500878273e-228,5.99559016245269e-226
"POLR2F",4.37523938383335,6.07942845823917,4280.71074575313,2.36836602900542e-227,1.2670758255179e-224
"ITGA2",5.69191603556227,4.67224768060579,3417.86981986237,5.00673844909117e-226,2.59743521964972e-223
"ST18",6.68212434081709,8.16384073830547,7654.54265855177,8.37058574662967e-226,4.21483611712647e-223
"TTYH2",4.76625148193946,5.42897820585442,3842.26286447042,3.18327515189994e-225,1.5570763028722e-222
"SEPP1",5.11837945493908,5.5836696061811,4279.18672812965,1.97459985332617e-223,9.39031930248446e-221
"ENPP2",5.45315903954688,6.8259473651184,6350.78651229722,2.69755145974055e-222,1.24816435110157e-219
"KLK6",5.81115583091119,3.93895145772477,2951.45190677625,3.50532030433499e-222,1.57923904237408e-219
"SCD",5.24709815321626,6.87138487882336,6068.3285727576,1.1006226108443e-219,4.83145105068062e-217
"PRR5L",4.70893375703372,5.13881732159065,3556.36305648201,1.28620543538013e-219,5.50495926342695e-217
"SLC44A1",4.076624322449,8.71488481084027,4999.21819656927,2.32221971065899e-219,9.69668327962973e-217
"ERMN",6.0786267850538,5.03565537771914,3993.47781335923,3.11572005014261e-219,1.2700268394867e-216
"RNF220",4.93556511328217,8.36641758314033,6585.34944291619,1.26164294270896e-218,5.02309934399475e-216
"TMEM235",5.78072879782795,4.19393000853971,2961.27525274248,6.01726195630613e-218,2.34126192481729e-215
"SLCO1A2",5.55420647716314,6.21434361123953,4442.92223623513,3.57460962481421e-217,1.3599403728182e-214
"TF",5.15968146522156,7.21762918485096,5873.53697480283,4.00010618213362e-216,1.48873517039408e-213
"CLMN",4.72863272066131,6.09629744295066,4321.70112161078,4.74131501848853e-215,1.72704921524518e-212
"C10orf90",5.69686055355957,6.71694780284704,5127.67633150927,6.84190538062603e-215,2.44027958575662e-212
"VRK2",4.92384709336455,6.073555991048,4606.55517144086,9.87119275664544e-215,3.44887387742388e-212
"HHIP",5.0684862032253,6.38916607707397,4604.51346580027,1.29866995615634e-214,4.44664592987929e-212
"PMP22",4.49374654278997,5.57793271227246,3346.6786936579,1.34887339950465e-214,4.5279828626509e-212
"LAMP2",3.77625844651735,6.68277965641741,4269.16729494451,2.74499014016524e-212,9.03735215377479e-210
"CLDND1",4.02600817564984,6.52556767833218,4046.81256389263,5.4382576498662e-209,1.75665982954168e-206
"MAP7",3.46004044419059,8.42540276475023,4089.36118176579,1.85084851691033e-208,5.86787529805646e-206
"ABCA2",3.84199994581018,6.990084222421,3945.04582215118,2.85285710710334e-207,8.88016612247439e-205
"CDC42EP1",5.40057825746456,3.57771087259969,2407.03324545403,1.09889916873671e-205,3.35949174442364e-203
"KCNH8",5.44654324674496,7.08320731966192,4888.38485776443,7.70673607498518e-205,2.3147249404166e-202
"FAM124A",4.30360972651605,5.16174988297891,3065.20601136487,9.17853542868222e-205,2.70925045756965e-202
"PXK",3.59144730250593,6.96356638958446,3809.56703809967,1.16523174152856e-204,3.38114701948626e-202
"TMEM144",5.6998483001077,7.14801699405683,5336.5389108996,1.23879221689096e-204,3.53468712552887e-202
"CMTM5",5.60368832931537,4.34876204126067,2672.47104137457,4.28984700632071e-204,1.20397017620017e-201
"TMEM165",3.71298456616028,7.30113441492281,3992.35237031271,1.46521451636088e-203,4.04588266453197e-201
"CDH19",5.53057907932134,4.9725766100381,3025.95227436005,3.92068630660768e-203,1.06543094554164e-200
"GPRC5B",4.0242796303426,6.78034907841013,3574.07764303284,1.33051836093316e-202,3.55913661549621e-200
"SEMA3B",4.95423401470664,5.05589005717448,2888.02503221215,4.74500886018775e-199,1.24976233363714e-196
"SLAIN1",3.71510727377278,7.53139393611178,3545.34427738613,2.95857809773811e-198,7.67437227776917e-196
"PPAP2C",5.71023055855709,3.61138384677607,2310.41852298105,6.1968526383186e-197,1.58343458459723e-194
"GJB1",5.1877289718176,3.7773436339866,2291.19625557649,6.31662491209774e-197,1.59030321316343e-194
"PHLPP1",3.65518637337474,8.61102771701384,3668.19919671863,1.36910232757813e-196,3.39696113741125e-194
"PLA2G16",4.38648349936388,5.75139822248566,3382.88283019465,9.26345001319846e-195,2.26557520322797e-192
"HSPA2",4.68626839123675,4.47548036616596,2504.47406258959,1.99748387340191e-194,4.81646815670997e-192
"SHROOM4",4.95327638681175,6.14169287316729,3659.65964846159,1.11329533796446e-193,2.6471689147155e-191
"LRRC63",4.95269168605238,4.48148838847604,2532.6349331026,2.10621819664307e-193,4.93951445568896e-191
"BOK",4.70365837278977,4.4981787883567,2480.15488510438,9.21474178991917e-193,2.13184296545157e-190
"KIAA1755",4.72382551938419,4.83154928346858,2553.09122663507,1.15676193531336e-192,2.64050191100862e-190
"CDK18",4.87752618918108,6.12326168646865,3852.81925062804,2.14736364106895e-191,4.83721914935532e-189
"KIF6",4.08324274287436,5.63977670573774,2777.53698426142,1.54381134654315e-190,3.43247405880762e-188
"KIAA1598",3.28862601684814,8.15807110042831,3216.75535432983,1.3449855868849e-188,2.95207092916275e-186
"SUN2",3.63521043111148,5.89687876374916,3059.87087724445,1.5189414905418e-188,3.2916807997564e-186
"FRYL",3.17341600780632,7.99864229269143,3267.57046572509,2.46237585911337e-188,5.26948433850261e-186
"CLDN11",5.08436937369228,7.50676005984236,4437.87614532342,3.02122739745923e-188,6.38560654870395e-186
"DOCK5",5.10415075021067,6.6418993105652,4219.47742248196,8.40317162255285e-188,1.75441827046469e-185
"PHLDB1",3.7546250963391,6.30353664259866,2953.55944608413,1.6340656409093e-187,3.37050647859847e-185
"MAN2A1",3.61163056135196,8.31681221370803,3435.81788928609,3.02369273613925e-187,6.16257376698856e-185
"TTLL7",3.18454636930291,8.70887062061237,3179.57655972987,4.26915729139188e-187,8.59858503866223e-185
"RNASE1",5.09086445593323,5.7891660340739,3102.70647927119,1.29028925091364e-186,2.56857581112111e-184
"LPAR1",5.20537830068098,6.24568673514563,3584.459398128,1.37031565995363e-186,2.69652920671335e-184
"DAAM2",4.81836230514987,6.59591576128183,3599.12508678507,3.16354016787781e-186,6.15452359932593e-184
"NINJ2",4.27105196869932,4.84499169442844,2357.35427323115,5.23812582583605e-186,1.00760352964397e-183
"ATP10B",4.51244449762284,6.38289351046735,3119.53698689402,3.36658301483266e-184,6.40398902377057e-182
"PLP1",6.62255996657883,9.24778658889864,4540.3325856718,2.71342999994121e-183,5.10482654933996e-181
"PDE8A",3.25543080498334,7.83872256355383,2952.18151028673,2.37159050647516e-182,4.41322059465813e-180
"FAM107B",4.82296531471412,6.19509664821365,3502.68749245533,3.62939357781797e-182,6.68120624217674e-180
"PRR18",5.52134313556903,3.37737677119482,1917.7858722172,4.24500489446547e-181,7.73132806311159e-179
"USP54",3.28315161650297,6.99455136969724,2713.55964619323,1.87799305527634e-180,3.38434116908747e-178
"MBP",5.16940279979832,8.69261998845632,4507.24683154517,3.70053522400804e-180,6.59928781614767e-178
"MEGF10",4.57465450761979,5.85999453607275,2646.26479004201,2.67483055821811e-179,4.72093805739113e-177
"CTNNA3",4.92384265208521,9.09579809327932,4503.5520350836,3.58425537307398e-179,6.26147469255373e-177
"PLEKHG3",4.37817175417952,4.57009824769132,2189.54010540531,4.29302346838596e-179,7.42389512916845e-177
"VWA1",4.33289747314717,4.37451874236012,2012.82896723225,2.88568351285663e-178,4.94029017401054e-176
"QDPR",3.18775944349721,6.91134889904723,2671.05862050345,3.96795090244428e-178,6.72587321285605e-176
"RHOU",4.43258398707735,4.49412124643684,2103.55596872179,6.23913025480033e-178,1.04719519570766e-175
"PSEN1",2.91953650640452,6.90652632976795,2738.67920544902,3.2164186376279e-177,5.34612495885337e-175
"ZCCHC24",4.49329580571038,5.55047041693015,2366.51264760068,4.44617153346247e-177,7.31908237046899e-175
"ELOVL1",3.98420122628242,4.39378169159084,2094.47172643219,1.39698767406974e-176,2.27775514095942e-174
"FAM222A",4.35673370212945,4.28104923106852,2044.95893631057,1.83805269767907e-176,2.96862850794959e-174
"ZDHHC9",3.50535676053051,5.38029289055891,2302.30329529011,1.91088548143274e-176,3.05741677029239e-174
"LDLRAP1",4.9344849508783,3.43529100477076,1778.93485657341,4.33964269820804e-176,6.87913731419645e-174
"SOX8",4.13540260431711,4.94821565364095,1944.98927772194,1.29766624820001e-175,2.03816937331965e-173
"PLEKHB1",4.08252435365031,4.69291306686798,2004.95401323716,4.44200522042113e-175,6.91337539760088e-173
"KCNJ10",4.32582813478521,5.00210955765005,1919.1702136925,5.05844618467561e-175,7.80185573708526e-173
"COL9A2",4.48371979198383,4.52336948754109,1831.56326326855,1.64153320491663e-173,2.49639351757314e-171
"ELMO1",3.1829520735656,8.64500599727452,2689.07356365537,1.64773637550096e-173,2.49639351757314e-171
"PRUNE2",3.15886325037349,7.64110826003739,2589.79791337436,1.66340664023556e-173,2.49802821761691e-171
"SLCO3A1",3.19900580443118,7.52133246029792,2512.15721293031,2.54479830633118e-173,3.78843017429477e-171
"TFEB",4.00369968979334,4.80428312249057,2104.97599063514,3.15686316794951e-173,4.659094606491e-171
"TMEM125",5.73860004996627,3.35849289866127,1956.86203090274,1.65234872452343e-171,2.41779574049923e-169
"LRP2",4.78916751369631,4.63440848211723,2195.89653924576,2.60132745135473e-171,3.77412931925365e-169
"ERBB2IP",3.14006921215734,7.8386878757502,2557.81607121068,5.31410462690232e-171,7.64516564811494e-169
"MVB12B",2.98629208760175,7.03825249440495,2522.18253940935,1.94916148005409e-170,2.78080371154383e-168
"CD9",4.62303193790339,5.5382144016757,2290.98070920613,3.20147978528302e-170,4.52969701851614e-168
"ZFYVE16",2.87952949029226,7.58911432604668,2475.76930252763,6.15679405882798e-170,8.63969789238811e-168
"TP53TG5",3.94195024813095,5.07856302126717,2054.04233974727,6.48937339413899e-170,9.0323636185089e-168
"TSC22D4",3.79986196581715,5.85063759555854,2276.29258186326,1.11607336033516e-168,1.54090128459177e-166
"PCSK6",4.17792567926868,6.38826561972027,2779.51838730342,2.29708728448108e-168,3.14609074482529e-166
"AMER2",3.60775472609985,6.2716658768479,2459.34403482925,4.98283942544123e-168,6.77033420345666e-166
"CA2",4.30929720359727,5.27446398272426,2252.17484961687,6.31355834524482e-168,8.51087550162137e-166
"ZNF536",4.10619588245101,8.14314457396163,2892.08490589125,6.51580303606829e-168,8.71488656074134e-166
"SLC35D2",4.24280506879103,4.64726045245743,2024.42097344087,6.63274252048992e-168,8.80252340703778e-166
"KLHL4",3.55009611965999,6.21684699248455,2153.49466442954,1.36324223887287e-167,1.79528516380796e-165
"EDIL3",3.74648060455047,8.73848073364153,3132.3044812252,1.57177294007124e-167,2.05410326213891e-165
"KCNJ2",4.54648228288779,4.1492335381765,1633.54683313382,3.50353194711852e-167,4.54397476777795e-165
"SOX10",4.25381396787301,4.70014192251663,1751.70754112918,2.704653552557e-166,3.48147885862977e-164
"PLD1",4.40403679288307,6.1322848004916,2787.94931022826,1.10646973956023e-165,1.41363895084114e-163
"OLIG1",4.63969142000158,6.32293613320238,2294.86721458302,3.50574680815063e-165,4.4458063226325e-163
"DOCK10",3.98996771645329,8.55734233961251,3242.44736954707,4.30957317469507e-165,5.42499211402791e-163
"TSPAN15",4.24623297194762,4.09490037279544,1643.1486151977,6.27202632458955e-165,7.83774384503453e-163
"RASSF2",4.07789333812293,4.49791929786107,1743.5547857793,9.33172792525993e-165,1.15767523246703e-162
"PLCL1",3.3163259260006,8.62128577671875,2654.87691280099,1.35356676918732e-164,1.66712684089834e-162
"MYO1D",2.97787341696469,7.82508393443832,2220.50683398158,1.14154512234845e-163,1.39594660675754e-161
"AATK",2.98341151336685,6.9237012322211,2158.0766141134,1.25839653800039e-162,1.52792544188417e-160
"CNTNAP4",3.57982863687311,8.04669863405653,2413.7883556733,1.27701505301338e-162,1.53961251461895e-160
"JAM3",3.09062038298188,6.73743348475477,2140.20220253962,2.141791588584e-162,2.56415888087819e-160
"SLC25A13",3.11147492522473,6.30935484390241,2098.35713421492,2.33833137309555e-162,2.7800161880136e-160
"COLGALT2",2.90932003875462,6.97920583160492,2102.95846719774,2.81136982582018e-162,3.31935527020975e-160
"C21orf91",4.45239739614529,3.70384864549681,1523.75045781718,5.07479866108424e-162,5.95072281354535e-160
"RFTN2",4.27068239017506,6.40900276541765,2507.79241245638,5.1145301076559e-162,5.95651397571898e-160
"HEPACAM",3.83837405612924,5.76508678836738,1959.63479811553,5.35184775532185e-162,6.19078605210203e-160
"DAPK2",3.74379875891231,5.08734348745031,1820.40778565472,3.68824066152659e-161,4.23776376680102e-159
"GJC2",4.76188743567966,3.30389760167171,1480.88691734083,5.96012218714547e-161,6.80248612292869e-159
"EFHD1",3.44323099280214,5.37878935514868,1922.15292022105,8.08325274560219e-161,9.16458854335825e-159
"ATG4C",2.9583528818958,6.64447235034562,2125.66347243484,4.11347802896485e-160,4.6330752536762e-158
"GSN",3.93690182256008,6.84462393673428,2851.25167024856,4.17091983507134e-160,4.66706846904714e-158
"RP11-432B6.3",4.65739169789829,3.55660037747387,1532.3359062518,9.90499652874639e-160,1.10112688683207e-157
"SLC24A2",3.2668597447265,9.52730585617642,2407.18471576892,1.10111149966442e-159,1.21619541124225e-157
"MAP6D1",3.8273628170466,4.35061688197918,1668.84439754707,4.411357147424e-159,4.84118168999352e-157
"FGFR2",4.28189467094496,6.61981627139619,2452.94396496508,1.50932131026911e-158,1.64583317400046e-156
"TJAP1",3.29664856502383,4.97113230465315,1785.14640602411,2.88673337703815e-158,3.12790350727172e-156
"KIF13B",3.42677543012055,6.37836261920516,2223.20124506462,5.22255028520625e-158,5.62327426935416e-156
"SEMA4D",2.93861703387801,6.74336325250974,2070.97787552106,8.81456072544053e-158,9.43157997622137e-156
"S100B",4.14679480196633,6.08798743820524,2183.52696851732,1.61427893372618e-157,1.71655002145294e-155
"MEIS1",3.9175567487493,5.29454553022285,1967.93813130219,4.16499193584265e-157,4.40152234207569e-155
"BCAS1",4.83328132024121,7.13662719887838,2474.68567989301,4.29005496791105e-157,4.50587368408817e-155
"GPM6B",2.61474723358285,9.22636290795299,2103.11711342581,1.62734576411849e-156,1.6987902122993e-154
"FOXN2",3.06670281990091,6.20505790540719,1909.49898700714,3.93588360411084e-156,4.08377741226531e-154
"TRIM2",2.54155268438674,8.6724982591406,2037.96639063651,9.37928373422462e-155,9.67309262228467e-153
"SH3GL3",2.99559754948282,8.3363035360133,1999.66190998601,1.35085756246263e-154,1.38483122571019e-152
"TMC6",4.34573848312376,4.08339294096301,1549.13870940051,1.38226336488447e-154,1.40859219088227e-152
"CYP2J2",4.76710130320788,3.78148709957586,1481.5109090855,3.01617996981447e-154,3.05544385107832e-152
"FAXDC2",3.59322424343866,5.73031722114007,1924.12260173653,3.26222343407124e-154,3.28525089360586e-152
"DNAJC6",2.53176478222428,8.31662965191537,1999.04660813066,3.69574368865221e-154,3.7000661958904e-152
"HIPK2",2.96100210428891,7.05358550910195,2023.05586639844,3.79676082410018e-154,3.77910147142995e-152
"NEK3",3.91179118874784,4.27333118417989,1643.68572486448,1.0004515274709e-153,9.90042205219753e-152
"IL1RAPL1",3.00789907514559,11.1132439217876,1998.11039752127,1.27834489883243e-152,1.2577738314949e-150
"NDE1",3.73701106019965,4.34506292020353,1608.24426947184,1.70662781301015e-152,1.6695696090705e-150
"CREB5",4.14598037889295,7.57838870919555,2638.69586603939,2.24132896913981e-152,2.180201815436e-150
"SLC22A15",3.04121041110968,6.39598070757809,1760.50201691485,2.50915790679381e-152,2.42693691323786e-150
"DPYD",3.53737695213802,8.54450175080103,2495.97915289834,4.5233319905534e-152,4.35053054372327e-150
"HAPLN2",4.32968912243134,3.60369271608858,1470.72366247015,7.53685778097282e-152,7.20843604526562e-150
"WIPF1",3.49112247114927,5.92650149831518,1913.0334450724,2.11908825578329e-151,2.01548838550055e-149
"FRMD4B",4.21446294752562,7.72903255736589,2687.5948761589,2.61194381891759e-151,2.47052365634636e-149
"PRIMA1",5.37868470810203,3.15026113783228,1500.54827476742,2.64343831440135e-151,2.48657494189841e-149
"CYP27A1",3.60716578645687,4.53563182663001,1542.24711811833,3.14575874165027e-151,2.9429174675985e-149
"SLC31A2",5.02180105211737,3.91224870495352,1578.32120510374,1.27037580349335e-150,1.18200183455468e-148
"CDKN1C",4.39459838242241,3.71252616497154,1343.00564586707,2.34137635787132e-150,2.16672233766254e-148
"SIK3",2.72829732482476,9.35213646811413,1912.9177282693,1.23983790700313e-149,1.1411841380588e-147
"CHADL",3.80262817375668,3.90898227105995,1411.67756472508,3.17900109668489e-149,2.91040100402382e-147
"GALNT6",4.26956151495447,3.52690183204684,1324.20631127297,4.07003933380231e-149,3.70633369120721e-147
"CDK19",2.76850529855606,7.45577854313931,1877.95408063174,6.0801204046801e-149,5.50749530836631e-147
"EVI2A",5.27496146850618,3.03238877658139,1517.18267853288,2.39415996282094e-148,2.15726413492076e-146
"CCP110",2.69617100319874,6.23676195167155,1753.88194598977,2.97485235451044e-148,2.66646451880726e-146
"IQGAP1",2.96187785352702,6.63439424236668,1731.82172944987,4.07051903097669e-148,3.62954613595421e-146
"CSRP1",3.99762603402942,5.38900743364629,1844.64476681139,4.3606852271589e-148,3.86813114450572e-146
"RTKN",3.94689105143054,3.98444428522463,1329.09845071088,5.76032389744505e-148,5.08333737753914e-146
"FUT8",2.5953521755703,8.35363268637853,1845.16162117032,2.7982952987587e-147,2.45675976998713e-145
"FNBP1",2.4360999580297,7.85575414540656,1802.85736027226,1.02652469108706e-146,8.96637893439306e-145
"RYBP",2.76534611050288,7.04136844054197,1811.44569263119,2.3262974134601e-146,2.02163511261101e-144
"ENOSF1",3.53803001009189,5.44840268960327,1692.17833958576,2.77801764067062e-146,2.40200313173137e-144
"CBR1",3.22171820434772,5.23094280003566,1519.49433632694,3.63252325768914e-146,3.12506523475568e-144
"OTUD7B",2.90861591344207,6.12329942798924,1616.07858884733,5.90830756154338e-146,5.05751127268114e-144
"PROX1",4.15901706016688,5.63463777029338,1483.93091867327,4.11637859623656e-145,3.50608963022736e-143
"LANCL1",2.67907518822799,7.43458676893961,1741.22294128577,6.10793156364558e-145,5.17662318661447e-143
"ANO4",2.8758410803453,8.37129138272206,1706.70301447747,1.00765649265433e-144,8.49806854888774e-143
"CPNE2",3.32990708666416,4.77036502674223,1408.98754448416,1.14997552541813e-144,9.65077499762665e-143
"RASGRP3",3.47110036252827,5.49263123649538,1647.90101869921,1.69040621945758e-144,1.41169534034701e-142
"AFMID",3.19655872561818,4.94191783740596,1455.60937704058,3.22764524624572e-144,2.67388015872535e-142
"GNAI1",2.75121370685031,7.00063842900975,1659.13076862914,3.23858557377871e-144,2.67388015872535e-142
"ADAMTS4",4.82394798366846,3.89752389957056,1370.33651183673,3.24863944518034e-144,2.67388015872535e-142
"SLC12A2",2.65089406059786,7.42353361836672,1698.10849263444,5.26548203089811e-144,4.31316040042946e-142
"CRYAB",4.28743554930357,7.22902611729342,2129.75273043819,8.45011609532522e-144,6.8888565500937e-142
"HSD17B3",4.05781017465945,3.79736704796532,1362.65931572669,1.52889147963787e-143,1.24050341854978e-141
"FAM13C",2.66336743544336,7.17098467954302,1671.05485649598,2.07050375251664e-143,1.67202944542854e-141
"UNC5B",3.45864012009225,4.65083430150337,1389.30766063616,6.45828909073735e-143,5.19088775743772e-141
"PIEZO2",3.81540303729133,5.90396159907158,1745.45777076008,9.73422646213706e-143,7.78738116970964e-141
"HEPN1",4.32662113508712,4.85031400489428,1449.45668342835,2.30843965875885e-142,1.83816218409077e-140
"SPP1",5.07634557093263,6.31744722030342,1735.04838122979,2.9943575585329e-142,2.37330562046682e-140
"GLTP",3.08243236368798,5.28485117302847,1445.6807045462,1.43935517306558e-141,1.13556500289782e-139
"GAB1",3.78366840574487,7.36315745835597,2178.51103589697,2.65094769926677e-141,2.08184516566271e-139
"LPGAT1",2.50694377986054,7.33248731166632,1669.35178556716,6.78359194525523e-141,5.3029723334598e-139
"ERBB3",4.28029764070331,4.19877129186119,1366.86103522036,7.21929276296071e-141,5.61792236826761e-139
"FAM102A",2.8929590929615,5.65165170323375,1492.32249870252,1.55647669420023e-140,1.20574122193248e-138
"OLIG2",4.17302222445172,4.62255148318892,1237.30998838134,9.43025904286339e-140,7.27234391053249e-138
"QKI",3.67511128114956,10.0281307066846,2275.79047449983,1.09702010074787e-139,8.42196597524822e-138
"TCF12",2.73435032532129,8.86199071287808,1718.67996239361,1.12751991281844e-139,8.61747361939805e-138
"SYNJ2",3.60030086040008,6.85973898328903,1961.97474549265,1.25829169845376e-139,9.57420172334593e-138
"ADIPOR2",2.75075484340251,6.49391419642206,1582.22705371553,4.73177836778986e-139,3.58442679896293e-137
"ARAP2",2.75256003977392,8.02667346460217,1691.4358098445,6.82504169876585e-139,5.14734422391504e-137
"C1QTNF3-AMACR",2.80511518638775,6.58548710762742,1484.91905365731,1.72562331950489e-138,1.2957311942949e-136
"SEC14L5",3.06426299838193,5.78258296641687,1330.47076096973,2.29140501299695e-138,1.71305038526235e-136
"SLC45A3",5.27520111818473,2.76483583233226,1186.11813365245,9.73372412129313e-138,7.24527638941471e-136
"KIAA1324L",2.51476558151564,6.79493199555948,1482.65728167473,2.56673730150171e-137,1.90227457150256e-135
"HIP1",2.96818169080946,7.58290427553169,1765.79799509241,7.55253488400441e-137,5.5732498799205e-135
"ZEB2",2.47440678383694,9.13213528535048,1580.64234930285,9.27071544525373e-137,6.81178748595467e-135
"SEPT4",3.6153005141482,5.9156661324045,1719.31871044148,1.54956417303014e-136,1.13369823257589e-134
"YPEL2",2.80000933319925,6.22673972702608,1506.3587115795,3.36203962197013e-136,2.4492816309842e-134
"DOCK1",3.48814967671509,6.98356520511169,1811.11020125024,3.48982299415151e-136,2.53160040931669e-134
"DFNB31",3.76839517949942,4.42797643098778,1268.72795892685,3.62670601777346e-136,2.61979776473762e-134
"COBL",2.51394023604631,7.90099587900737,1488.79064263296,7.31931140619483e-136,5.26498366697712e-134
"PPP2R2B",2.6036054084102,10.4263067364237,1548.60206229726,1.45657503180726e-135,1.0433709014452e-133
"PPP1R16B",2.6075140329432,6.89571096979057,1422.88411953147,5.53609648503477e-135,3.9490821593248e-133
"PAQR6",3.68341049744086,4.2207278819515,1167.30153550967,6.06582695968247e-135,4.30900238795701e-133
"APBB2",2.49503222756876,8.36501055285062,1492.97995907827,2.32391300123869e-134,1.64402440418208e-132
"KLHL32",2.90496130108169,7.8789659902759,1663.79304786146,3.3553236077776e-134,2.36391523313385e-132
"MYO1E",3.86197769130192,6.19304216596345,1738.93039262658,8.09096959569095e-134,5.67694260156677e-132
"MAP4K4",2.35467844865585,8.65680759939434,1496.25877107459,3.59776959391592e-133,2.51403328358533e-131
"C1orf198",3.50822347335167,4.55868345799887,1270.83103976743,3.63132009435694e-133,2.52716260225166e-131
"ARHGAP23",2.86842959545544,5.57072993397284,1353.84770600082,4.30208657902424e-133,2.98185110254636e-131
"S1PR5",5.95450336091006,2.73240366048026,1405.12979481394,6.20220907348776e-133,4.2815249733109e-131
"AGPAT4",2.49215355018419,7.36402494690283,1418.72148928903,6.54075896210008e-133,4.49710013779732e-131
"TMTC2",3.46541488020775,8.91183438673423,1977.49925203548,1.93681040089942e-132,1.32632776253592e-130
"TMEFF2",2.59095386434052,8.9477430839338,1424.78130376828,5.67374736486877e-132,3.86990258512165e-130
"LARP6",2.8071779420456,5.44389473479808,1293.13684108773,1.55202774173189e-131,1.05439344993849e-129
"DIP2B",2.3133876529302,7.90524049721001,1453.88495482755,1.56313091032074e-131,1.05773917726051e-129
"TXNIP",4.02917699172173,4.71808537504192,1244.9279735511,1.85175458436519e-131,1.24811175135165e-129
"SRCIN1",2.37178512542377,7.34428920251071,1365.06737586106,1.85910788547206e-131,1.24815399997183e-129
"MITF",3.221625046291,6.19102539772465,1455.78589634389,1.87854522637106e-131,1.25627712013564e-129
"APOD",3.82351247024063,7.19462410108425,1613.42651533111,2.35510948025467e-131,1.56885114015408e-129
"EFS",3.99933053394376,3.58759372773231,1070.49286697606,4.21531015159975e-131,2.79713603858092e-129
"MTUS1",3.4322847947477,7.07038364302568,1778.26029644448,5.18464376249414e-131,3.42706954493821e-129
"PTGDS",4.04199593983657,8.96467411632334,1916.67219354823,1.0610686814917e-130,6.98672916428379e-129
"TCP11L2",3.20975485278223,4.56644481155767,1218.27041200101,1.26961300187423e-130,8.3278829854739e-129
"PLXNB1",3.50688987371484,5.14059515097789,1233.418229962,2.24629463236289e-130,1.46780779030736e-128
"MAP4K5",2.269906832805,7.92980315326718,1401.70407288938,9.38660110768446e-130,6.11021334462198e-128
