"","logFC","logCPM","F","PValue","FDR"
"SNN",2.48195174077843,5.54990030700759,496.10773449088,5.26036866190359e-73,5.62859446823684e-71
"SST",3.2313130896298,8.55997738694903,564.263283240081,7.81600644110279e-73,8.31118200445215e-71
"ATP2B1",1.66263368628688,9.38521782789585,518.359909667702,8.7844365557121e-73,9.28330579220933e-71
"ATP6V0E2",1.91129427076858,7.44394502322194,511.655940193828,9.3455224580463e-73,9.815665305629e-71
"NAP1L2",2.43352975852427,6.63142592605237,541.854698365968,1.49367221676377e-72,1.55924807018266e-70
"APP",1.65119908039456,9.75495676177265,515.130548487351,1.77119128665591e-72,1.83774514106359e-70
"KIF5A",1.97958146027488,6.96604960362373,493.359188095111,3.70727557860272e-72,3.82340710275172e-70
"MAGI2",-2.548299071086,10.7846125324631,511.33393375692,3.90861467788594e-72,4.00691516679085e-70
"IDS",1.93397129881907,8.60350816153314,544.251809201699,6.60035678941007e-72,6.72607787111312e-70
"RBM6",-2.69138785173494,8.32506007107006,506.071150197038,7.1406454623521e-72,7.23360061038272e-70
"HMP19",2.02999659168308,8.14237396005754,543.907123948208,8.19977765245298e-72,8.25765843588206e-70
"BSG",1.9428774192868,7.92776326352666,526.786700356778,9.26327316115269e-72,9.27410739876807e-70
"TSPAN13",2.03818053002922,6.72912180830636,481.367011156074,1.43089901353643e-71,1.42424366928743e-69
"CCK",2.72328631929381,9.46733804040662,579.763385237599,1.58877755460137e-71,1.57224692108529e-69
"ATL1",1.61181477707704,7.6937283433483,497.384441981957,1.69917991337953e-71,1.67183678833664e-69
"MOAP1",2.26898410986948,6.4757187113804,505.75907329917,3.48105692249208e-71,3.40546825788939e-69
"DLG2",-2.55064066347922,11.696029390742,499.689978441564,4.63596867192004e-71,4.50953316268585e-69
"CDK5R2",2.47535821944482,6.41948321895459,537.036750480213,4.92807368047698e-71,4.76658878021276e-69
"YWHAB",2.08633733629086,8.13361364622867,557.681147524123,4.98375547610735e-71,4.79336481746954e-69
"PPP2R1A",2.14729593855909,7.51374667293621,551.73095025328,6.68831702824535e-71,6.39687081137209e-69
"MAST3",1.95373616687552,6.93683664696008,486.951949497413,1.15167800040531e-70,1.09537374260772e-68
"PPIA",1.85493427039139,8.38471294099263,517.779219983185,1.19006306228525e-70,1.12562870863665e-68
"TUBB",2.27835779919723,7.39265246122,552.63163553533,2.60904717191412e-70,2.45422459248185e-68
"L1CAM",2.50769387167398,5.66722203520021,459.96339406085,2.64422356125731e-70,2.47372171413798e-68
"PEBP1",1.78168070108533,8.72571344353159,499.572518412842,2.75855339038804e-70,2.56665402410018e-68
"XKR6",-3.04814245930837,8.39031348707677,487.542265167366,3.04676787159133e-70,2.81949545738614e-68
"CRYM",2.25909187854107,7.00939566640938,518.371588619389,4.01311774519066e-70,3.69379439772388e-68
"TM2D3",1.87190949395471,6.92010997418727,481.493663942429,4.53635056052152e-70,4.15306532599617e-68
"KIF3C",1.71512380704189,7.10015906482475,481.091672640581,4.61934007626034e-70,4.2065479843392e-68
"VPS13B",-2.54107271244724,8.23444840721796,485.333068953601,7.68264064644061e-70,6.95909036333668e-68
"NRG3",-2.70379093742009,11.4993273339652,486.03697405223,9.26494443664899e-70,8.3482025660753e-68
"KCNJ4",2.54570204055758,5.88791125088565,481.500033521251,1.71032083608986e-69,1.533020560935e-67
"SKP1",1.7223679857236,7.78845491617357,479.715867330229,2.83708487066876e-69,2.52973400967964e-67
"SBF2",-2.71733000102572,8.67648741027269,478.937697754329,3.14078155909707e-69,2.78601970423533e-67
"UQCRH",1.83821963025918,7.797892451671,483.537559682792,3.55717118769278e-69,3.13911189346909e-67
"NAPB",2.0545370358858,7.66979231265362,520.898144225394,4.17827294044262e-69,3.66830937130142e-67
"SLITRK4",2.2870301974545,6.52974473703753,472.600228907143,4.45323304364028e-69,3.88976274015927e-67
"TPI1",2.02729964982395,7.88314908134744,516.194165963094,7.22083216788223e-69,6.27515973168243e-67
"YWHAZ",1.66229896981451,8.35852370520313,476.161981561135,8.36721281512128e-69,7.23468097953921e-67
"ATP6V1F",1.98262533532598,7.06577933270364,471.851035953581,9.54678302980134e-69,8.21311183267332e-67
"SCOC",2.07637685722729,7.16561674797443,500.553147057041,1.45634441962608e-68,1.24663082319993e-66
"UBE2QL1",2.27844653086128,6.40340328393231,471.371981929262,2.09321342543228e-68,1.78287631061694e-66
"DHCR24",2.34985285490586,6.25823923921904,497.600415906082,3.11038893810068e-68,2.63613161486553e-66
"C14orf2",1.77362054725694,7.76940758652559,462.695259973462,3.38200669420724e-68,2.8522145125531e-66
"BAI3",-2.35198971983586,11.5481835992561,468.414357119421,4.50140808052776e-68,3.77765227150173e-66
"SYT7",2.11851819504729,6.44586958606181,443.940209518811,4.73226998017034e-68,3.95202253953738e-66
"VTI1A",-2.69436615667232,8.02344950277355,465.191565775573,4.92109056870691e-68,4.0897607056438e-66
"VSTM2L",2.26787531136047,6.63421120183343,480.614286379455,6.35556103220055e-68,5.25638670875717e-66
"NUAK1",1.87899440489798,7.44966439451601,467.700248173979,8.61012598861599e-68,7.0867960060147e-66
"TSPYL1",2.37013967311671,7.67270553373264,526.884943959371,1.24690535806544e-67,1.0213885038316e-65
"TMEM14A",1.89691513672579,7.00235354247137,449.987434001708,1.61229829286869e-67,1.31440698923391e-65
"KCNF1",2.47572793246103,5.88917296247571,464.868761615145,1.77880821643827e-67,1.44327946281627e-65
"LRPAP1",1.96410464283567,6.5320707705895,450.35378934079,2.05261775190924e-67,1.65758565625878e-65
"MACROD2",-2.53443533686101,9.96943068211993,461.805484184992,2.06667520698835e-67,1.66110232599252e-65
"TAC1",3.21410290986531,6.60714173375019,468.281934580203,2.24057886068124e-67,1.79246308854499e-65
"HINT1",1.80175933670052,7.97774065254067,461.195675501201,2.47017069604784e-67,1.96694522401577e-65
"TAGLN3",2.06640233732426,7.65036901483468,497.326983840839,2.53090608075359e-67,2.00597741215284e-65
"MLLT10",-2.7493837263783,7.79945661765376,453.947066744605,3.75270326930965e-67,2.96065806316042e-65
"CRHBP",3.13354218475286,5.27371553713375,448.165563394377,4.31304392404331e-67,3.38712440273493e-65
"ATP2B2",1.69217083806118,8.70506418316395,455.342683347133,4.61937442523573e-67,3.61112740456784e-65
"SCAMP5",1.59852514706803,7.91318687915147,451.249092738116,5.61325868465142e-67,4.36813584914692e-65
"YWHAH",2.45142446092334,8.68320829571723,520.407994879548,7.21847931501518e-67,5.59187175896199e-65
"SCG2",2.48037475293375,7.6021922805845,502.016852696164,9.63480036357537e-67,7.43008028037885e-65
"ZCCHC7",-2.65289538651117,8.24960716906375,451.903730493803,1.06940587123925e-66,8.20996794422244e-65
"TUBB4A",2.26883782501392,7.14167521686912,502.354270113287,1.29375090979997e-66,9.88795338204262e-65
"CDKAL1",-2.85475227520427,7.96605896394872,448.042544984511,1.69603468650841e-66,1.2904939481344e-64
"PACSIN1",1.95027873520945,6.8039379399734,434.100780343285,2.05624797700231e-66,1.55765333479113e-64
"FAM134A",1.91375432728183,6.50067251613323,439.002680844659,2.59364417947327e-66,1.95608759262478e-64
"CA11",1.79983823380878,7.02433763511626,438.986280887113,2.90478483575855e-66,2.18113668369238e-64
"UQCRHL",2.08751721231914,6.54502576737204,452.165960069042,4.11506182081466e-66,3.07641302936013e-64
"ATP6V1G1",1.83516352963176,6.78111065696078,440.327657514942,4.44839287095052e-66,3.31115156307274e-64
"SPARCL1",2.16390231849646,10.075734588142,510.61742728939,4.96045803182063e-66,3.6763221430636e-64
"ATP6V1A",1.54099117570994,7.85303455702809,446.118349392619,5.5884010570644e-66,4.12385457314407e-64
"MTCH1",1.86323450911759,7.68021695526926,462.268998567001,1.80631598276389e-65,1.32721586373038e-63
"ANKRD36",-2.83044550136285,8.19090079356216,434.998768383784,1.95237401281815e-65,1.42254495316771e-63
"HTR2A",2.55921323957025,6.40116137319202,457.097686950708,1.952675607444e-65,1.42254495316771e-63
"EPHB6",2.2333176619934,6.94576429692926,455.687400063265,2.00641001481501e-65,1.45549743447597e-63
"BAI2",2.00984895621125,6.89822340740991,452.911669588012,2.08050499544499e-65,1.50287955789107e-63
"GDA",1.86053268635491,7.32551898965327,430.928436372684,2.3172215545806e-65,1.66684172329495e-63
