"","logFC","logCPM","F","PValue","FDR"
"RP11-287D1.3",0.585274932541854,4.49768276589213,16.2494189675524,6.51254047303236e-05,0.000315223898496788
"PVR",0.995718298506804,3.13546450696824,16.2110543246239,6.52431729556483e-05,0.000315704669587535
"CYR61",-2.10245559843878,3.97443983522674,16.2651669782217,6.55074533050982e-05,0.00031689392500234
"PLEKHA8",-0.554498812618693,5.38738889612325,16.2565449396936,6.57368984037445e-05,0.000317914039737883
"MYL12A",-1.26234517644698,3.59604645039699,16.1984007596039,6.58043099405252e-05,0.000318150179661619
"HYLS1",0.680881109527297,4.3767606173634,16.1996960496456,6.62566294721027e-05,0.000320246611113043
"FCRL3",2.05553741869593,1.75503163072344,16.3452421571307,6.63005052868651e-05,0.000320368233280026
"ALCAM",-0.495986208622534,8.63242708148009,16.3826077221269,6.64023692232619e-05,0.000320699055109283
"BCR",-0.491171829951112,6.18584574551858,16.2718958749079,6.64064340164958e-05,0.000320699055109283
"C4orf36",-0.95103822951636,3.9050080247447,16.189973203276,6.64819235332975e-05,0.00032097307695715
"DCAF17",0.480795885288604,5.17389255098695,16.2195489470772,6.65043350568198e-05,0.000320990757308361
"AP3B1",-0.392803333700078,6.84668821300502,16.2570656859803,6.66145749471366e-05,0.000321341714714413
"TMEM109",-0.978702827617206,3.90117178123041,16.1825103148499,6.6614587939337e-05,0.000321341714714413
"USP34",0.260420969966279,8.42091276440719,16.2656158718605,6.66704039797712e-05,0.000321520370741883
"RPL31",-0.527450796102202,7.65534364607544,16.3516935818007,6.72547534801701e-05,0.000324247079577728
"SERTAD1",-1.86287031690422,2.88927190818568,16.116844403558,6.77332218725517e-05,0.000326461925241578
"CDC34",-0.770149565972198,4.87758035446882,16.2093848030427,6.79349635428124e-05,0.000327342126612144
"NALCN",0.294028749856267,8.33493179154975,16.201834003711,6.85183973743903e-05,0.000330060484819798
"ELOVL1",-0.957247579074819,4.39378169159084,16.0989149185382,6.9789749085638e-05,0.000336090155934212
"PCGF5",0.335557397975838,7.29643900938061,16.1700714351624,6.98841494391947e-05,0.000336450123284312
"GIPC2",0.456904148469131,5.93228580974896,16.1254027979529,7.03185654994541e-05,0.000338446399030265
"DNAJC12",0.571919753645071,4.91340428174585,16.1012892899057,7.03394262260842e-05,0.000338451651768005
"GRHPR",-0.571437971919586,5.09819063411085,16.1183146508415,7.04892328673587e-05,0.000339077175242816
"TNKS",0.286944045220532,8.1324421761023,16.1529174341457,7.05758951036034e-05,0.000339398686565643
"ARHGAP12",0.377428374895368,6.55844507996915,16.1383145474911,7.06759256422226e-05,0.000339784287277408
"HIAT1",-0.452280000076003,5.98789022004307,16.1394010167302,7.08335538820304e-05,0.000340446502655912
"SLC2A1",-0.989589420838907,4.53853206340126,16.0651363775218,7.09363213631291e-05,0.00034080321101365
"CXCL16",-2.48422764080573,2.56569161819136,16.031391139605,7.09475843488696e-05,0.00034080321101365
"AQP11",0.596562971775633,4.53908768641042,16.0598230814432,7.12572234416197e-05,0.000342194576527498
"CYTH2",-0.715747856252436,4.63188449360513,16.068903630439,7.16726341130159e-05,0.000344092960183632
"RP11-507M3.1",1.07416117000464,3.1419042081257,16.0482015584415,7.18472692062468e-05,0.000344834664651232
"KIF15",0.848472060380074,3.65473840754038,16.0394289486929,7.1964404298792e-05,0.00034530005650093
"PARG",0.362954101364379,6.54242402030696,16.090112465788,7.21701976661271e-05,0.000346190469051302
"TMEM26",1.43025206039059,3.08319042275126,16.0764870014034,7.22594069591609e-05,0.000346521301720122
"KBTBD7",0.592892734057549,4.69758720538499,16.0480398710186,7.23292259303422e-05,0.000346758988498308
"SNX18",-0.839739565340085,4.19711046508458,16.0314672728334,7.25150111566138e-05,0.000347552349104487
"ZNF37A",0.355785210271589,6.51588837094396,16.0787915355394,7.26421814944539e-05,0.000348064412870151
"RAB3A",0.46182601909883,8.06812465075542,16.1728839584195,7.28123369400753e-05,0.000348771121109717
"FBXW12",1.22989291370144,3.04744009408216,16.0336331002574,7.2830418105563e-05,0.000348771121109717
"ZFP92",1.16818001955348,2.7403638096662,15.989877488845,7.28692477723098e-05,0.000348859485979291
"PLAG1",0.652160038730591,4.60997557823213,16.0083716822993,7.32197810760246e-05,0.000350439656701577
"OPALIN",-1.42943151411302,5.48453705866747,16.0176836717067,7.33120542001009e-05,0.000350783221885335
"MAL",-1.09475465670011,5.32855644200919,15.9899540923879,7.3605131471926e-05,0.000352087133500803
"SH3GL1",-0.511631727724204,5.49115806713973,16.0482719715847,7.36517296789917e-05,0.000352211623492832
"KDM4C-1",0.380982704356101,6.28500102646211,16.0322506456533,7.38939389080582e-05,0.000353271218683596
"SAYSD1",0.831974373530332,3.37042719642919,15.9561916324275,7.43428492993552e-05,0.000355318140704903
"NAA38",0.366184871923212,6.50580022856485,16.0246579008604,7.46388537080096e-05,0.000356633317187029
"DLL1",-1.04839201491152,4.10804592241643,15.9700023266778,7.50316778471068e-05,0.000358410246858948
"CC2D1A",0.399602647632349,6.27565162730917,15.9906032749468,7.52418881571754e-05,0.000359314121408882
"CTU2",-1.22992923442974,3.55098100825882,15.9241794056956,7.53846002665692e-05,0.000359895247229131
"TMC7",0.508011397974261,5.61279481890274,15.971550336314,7.55529624795341e-05,0.000360598471605694
"LRIG1",0.514793016731426,6.02451742329455,16.0256097590355,7.56095126861802e-05,0.000360767797432387
"CTD-3105H18.18",0.609809557154776,4.53225454935093,15.9480341722325,7.56804589099258e-05,0.000361005699787665
"PRSS36",1.63039373719237,2.12772637831653,15.9568443330371,7.57540340655966e-05,0.000361256006463235
"ASAH2B",0.705947821759462,4.14007043645178,15.9280867605954,7.58621821456666e-05,0.000361670999257536
"ADAMTS4",-2.26417696896804,3.89752389957056,15.9264347258963,7.58990102847133e-05,0.000361745839664335
"TET2",0.37204643402934,6.60959602208233,15.9891760171969,7.59307101277887e-05,0.000361796203002433
"YY1AP1",0.467161239383584,5.54169224709586,15.9685072289064,7.60212516537542e-05,0.000362126830359564
"TTF2",0.444234091147109,5.81676464356384,15.9436655190943,7.66865122378707e-05,0.00036519418345267
"ADTRP",-1.33716488113418,4.55076462593642,15.8776343460843,7.73104495761426e-05,0.000368063096980968
"ARHGDIA",-0.482609247994308,6.18887242035161,15.9524686487023,7.7627100096766e-05,0.000369467877024363
"ZRSR2",0.520466235743241,4.77411684323286,15.9036108068775,7.77220279576474e-05,0.000369816875662847
"CD8A",0.99519501249643,3.40604227889525,15.8948455897995,7.79507651679884e-05,0.000370802194964146
"ZBTB8A",0.732455642434572,3.90696476558141,15.868266478975,7.81233611678603e-05,0.000371519984220491
