"","logFC","logCPM","F","PValue","FDR"
"KIAA2012",2.43181446427329,5.02096868623905,276.703487824203,2.86633219344255e-49,4.67348639540347e-47
"COL26A1",1.64574294798499,7.09006147835218,289.975814681448,4.07588379202182e-49,6.58293684145411e-47
"RAPGEF5",1.45392731377647,8.55229439345666,291.23479517915,6.37834069417921e-49,1.02053451106867e-46
"FAM153C",2.00992150933806,6.88444576939946,274.03786306781,1.27926752550172e-48,2.02787592931383e-46
"ANKS1B",1.14644938804246,10.7249815958336,289.483037065892,1.46732472056201e-48,2.30464212991024e-46
"KCNH7",1.89645362457029,9.12106899928887,311.472619637289,1.64240139750474e-48,2.5561738113892e-46
"NKAIN2",1.42441866322243,10.6232736412524,287.745547099918,3.425098775946e-48,5.28267486884645e-46
"CABP1",1.88267509436858,7.6822156581555,299.989503621359,5.40001959746642e-48,8.25431567041296e-46
"EPHA4",1.79103411094758,7.85379997723519,298.664477990087,2.58966722341462e-47,3.92346043051843e-45
"PTPRN2",1.19387268376229,8.93042518210067,274.999079763017,7.68127429458647e-47,1.15353873616948e-44
"GRIN2B",1.34830733456239,9.49043654741209,272.198570757401,1.47039774097636e-46,2.18897472395785e-44
"FGF14",1.25779870659989,10.7350004818467,272.137253858359,2.08042872969604e-46,3.0704258493445e-44
"CNTN4",1.36764258966135,9.51929059325091,270.51730737646,3.18364030724332e-46,4.65845487692356e-44
"KCTD1",1.49617837262005,7.4147842932063,264.191696740955,8.87724203377505e-46,1.28795240354431e-43
"TTC6",2.76008331945363,5.11295987558619,251.846269434386,1.37311473164099e-45,1.97543900888182e-43
"PTPRK",1.59659574757089,9.00910070109866,277.059129273077,5.92220872870202e-45,8.44901778628154e-43
"KCNH3",1.97404070987252,6.0410776803491,249.600697921755,1.06514729828494e-44,1.50705138401968e-42
"FBXW7",1.20866029135953,8.75965294369565,255.332505646299,3.11108375472403e-44,4.36571753121929e-42
"DGKI",1.27801835552609,8.83463951344586,253.258440306206,4.07762634427718e-44,5.67552544829475e-42
"TMEM178B",1.25014172952996,9.06588433344729,253.545941201314,4.40545613823574e-44,6.08237170053193e-42
"RIMS1",1.28641984143927,9.37347704734313,253.299516443687,4.48168572033269e-44,6.13811676256765e-42
"CACNA2D3",1.56053344363445,8.90357783694722,264.550744532803,7.39399235093234e-44,1.00464404006319e-41
"SORBS2",1.49526366948579,8.76860837695678,256.701435934043,2.34420627097589e-43,3.16006388654388e-41
"CACNA1C",1.26494647085373,8.92154250042378,246.992587097718,3.00354320123973e-43,4.01723903165814e-41
