,0
NTSR2,3
NTRK2,3
SLC7A5,3
ZCRB1,3
OARD1,3
PAM,3
EXOC6B,3
ETNPPL,3
OS9,3
ARHGAP29,3
SLC38A10,3
OSCP1,3
PAPSS2,3
ZC3H10,3
SLC6A1,3
TMEM132B,3
ARHGEF6,3
PALLD,3
EZR,3
FAM162A,3
ARHGEF26,3
SMC4,3
NR4A1,3
MYORG,3
MYL9,3
MYL6,3
MTRF1L,3
MT1E,3
SNORC,3
MSI2,3
MSANTD4,3
MRPL53,3
MRPL50,3
COX4I1,3
MRE11,3
MRC2,3
TJP1,3
MPP6,3
SNX5,3
FXYD1,3
FXYD6,3
VWF,3
BRD2,3
TIPARP,3
N4BP2L1,3
NT5C2,3
N4BP2L2,3
BBOF1,3
TMEM100,3
NOTCH1,3
NKAIN3,3
ATL3,3
NIPSNAP2,3
ATP1B2,3
NID1,3
FGF1,3
PDCD4,3
FGFR3,3
FKBP2,3
NEK6,3
TM4SF1,3
B3GAT2,3
NDUFA4L2,3
BAALC,3
NCKAP5,3
NCAM2,3
WIF1,3
FOS,3
WFS1,3
NAA38,3
PDIA3,3
SLC18B1,3
TMEM201,3
RGMB,3
ZNF703,3
ACTA2,3
RERE,3
RBSN,3
RBM28,3
RBM23,3
ADCYAP1R1,3
DDX42,3
SELENOK,3
ADI1,3
ADIRF,3
ADRB1,3
RAMP2,3
DUSP1,3
RALBP1,3
AEBP1,3
RACK1,3
DDIT3,3
SERP1,3
DDAH1,3
SDK2,3
RGS5,3
ACOX1,3
SCPEP1,3
DIO2,3
ABAT,3
RPS9,3
S100A10,3
RPS5,3
RPS4X,3
RPS3,3
S100A11,3
RPS26,3
ABCB1,3
DCXR,3
RPL7,3
TRIB2,3
S100A13,3
ZNFX1,3
S100B,3
S1PR1,3
SALL1,3
SCARA3,3
SCD5,3
RNASET2,3
RIMS2,3
RPL12,3
PYGM,3
DCUN1D4,3
SETD3,3
ZMAT4,3
SIPA1L1,3
SIPA1L2,3
ZMAT1,3
SKP2,3
ELN,3
ELOB,3
PLXNB1,3
DAB2,3
ZFP36L2,3
ZMYM4,3
PLIN2,3
ANKRD9,3
TMEM254,3
SLC1A2,3
ANXA11,3
ANXA2,3
SLC1A3,3
SLC1A4,3
TMEM223,3
CYP1B1,3
CUX1,3
VTI1B,3
PDLIM4,3
TMEM47,3
EIF4B,3
EEF1A1,3
AK2,3
AKAP12,3
AKAP13,3
PSME2,3
EEF1D,3
SFRP2,3
PSAP,3
EFEMP1,3
EGFL7,3
PPIL4,3
TRIM47,3
SH2B3,3
TRIM9,3
ALDH1A1,3
PPP4R3B,3
ALDH1L1,3
ALKBH5,3
EIF2AK1,3
PPP1R1B,3
SHISA6,3
PPP1R12A,3
ZNF304,3
MGP,3
HIGD2A,3
IGFBP7,3
GSTM3,3
GPCPD1,3
GJB6,3
CHST7,3
CNTNAP4,3
LONP2,3
CCNH,3
ING3,3
CEP85L,3
GRM3,3
HDLBP,3
KLF2,3
SUZ12,3
COL18A1,3
IGFBP4,3
COL4A1,3
CCND1,3
IGFBP3,3
IGF2,3
CAVIN1,3
GAS1,3
COL5A2,3
COL6A2,3
GPBP1,3
ITGA7,3
ITGB8,3
ITM2A,3
SYNE2,3
GMFG,3
HABP4,3
LUZP2,3
LTBP3,3
UMPS,3
HAPLN1,3
GNA13,3
CAMTA1,3
GNAI2,3
KCTD6,3
IFT88,3
KATNA1,3
MFSD2A,3
CEBPD,3
TTYH1,3
GOLM2,3
SRI,3
UNC13C,3
JARID2,3
JAM2,3
SRGN,3
MAGI3,3
UBR2,3
KAT2B,3
CBLN4,3
KCNJ16,3
CHDH,3
TBC1D13,3
C1QL2,3
VASP,3
HTR2A,3
MCFD2,3
BTG3,3
CHCHD10,3
CLK4,3
LAPTM5,3
VRK1,3
C1QB,3
VSIR,3
TAGLN2,3
HSPB6,3
CBX6,3
CHD1L,3
MED29,3
TAPBP,3
GAD1,3
C1R,3
TAGLN,3
CCDC173,3
SPARC,3
TUT4,3
MBD3,3
IFI27L2,3
LIX1,3
CA4,3
GABBR1,3
IFI27,3
PJA2,4
LDHA,4
GRIK3,4
PTEN,4
EHD3,4
PRKACA,4
PIGS,4
KCNK1,4
CHST15,4
AKAP6,4
CHRNB2,4
PSIP1,4
GRIA3,4
PRUNE2,4
CDC42,4
CDH2,4
ANXA6,4
PRMT2,4
GRIK1,4
KCNK3,4
TMEM9,4
KCTD21,4
KCNMB4,4
STRBP,4
TMEM91,4
AP3M1,4
KPNB1,4
UQCRC1,4
SHB,4
SV2A,4
PTGS2,4
PNOC,4
ZFPM2,4
PNMA8A,4
KLHL14,4
SLC17A7,4
SLC10A4,4
TTYH3,4
EML2,4
GRM2,4
CKB,4
CCN2,4
CCNA1,4
STX1A,4
STUM,4
LARGE1,4
TESC,4
PKP4,4
LARP4,4
KIAA1671,4
EID2,4
GRK6,4
KIF1A,4
EIF2S1,4
PPP1R1A,4
AMN1,4
ANP32A,4
TMEM63C,4
PPM1E,4
SHOC2,4
AMPH,4
SV2B,4
SYN2,4
APBA1,4
UHMK1,4
CDH6,4
SYT6,4
IFT57,4
DESI1,4
DNAJC7,4
ABHD6,4
DNM3,4
RIT2,4
RIPOR1,4
SCN8A,4
RIC8B,4
TP53BP1,4
SCUBE1,4
ACADSB,4
TBPL1,4
RHBDD2,4
RGS9,4
IGSF21,4
TBR1,4
RGMA,4
SYTL2,4
CEP70,4
DNAJC2,4
ABHD10,4
HS3ST4,4
RTCB,4
RSPO3,4
DKK3,4
DLC1,4
RRP36,4
RWDD2A,4
RXFP1,4
RYR2,4
ABCA3,4
TRAF3IP1,4
HSP90AA1,4
HSPA12A,4
HSPA9,4
TULP4,4
DLGAP1,4
ROCK2,4
DGKZ,4
HMGCLL1,4
HMGB1,4
AK5,4
SEC24D,4
HDAC4,4
RABGAP1L,4
TMUB2,4
AEBP2,4
KATNAL1,4
KAZN,4
RAB3B,4
RAB28,4
CDKN1A,4
SERPINI1,4
TMOD2,4
SERTM1,4
QSOX1,4
HAGHL,4
PYGB,4
PTPRU,4
SESN3,4
PTPRK,4
AGPAT1,4
KCNIP3,4
RALYL,4
TOMM70,4
SYT1,4
RAP1GAP,4
DENND11,4
RELL2,4
ISOC1,4
ADAMTS3,4
RCAN2,4
SYT13,4
DPYSL4,4
DPYSL5,4
ADCY1,4
ITPK1,4
RASL11B,4
DSCAM,4
TOGARAM1,4
IWS1,4
CELF4,4
ADRA2A,4
SEMA3E,4
ZNF385B,4
RAP1GAP2,4
SENP2,4
LHX6,4
HRH2,4
PHYHIPL,4
SMIM13,4
CPVL,4
GLS,4
MAN2A1,4
GLRX2,4
GLRB,4
NGEF,4
MAOA,4
MAP1B,4
THY1,4
CREB3L1,4
FH,4
TM6SF1,4
SRCIN1,4
NELL1,4
CPLX3,4
NEGR1,4
GDA,4
NECAP1,4
CPLX1,4
WNT7B,4
B3GALT2,4
CPNE5,4
MAPK1,4
ATG16L1,4
NMT2,4
FAM3C,4
FAM81A,4
ARRDC4,4
TSPAN17,4
TMEM121B,4
TMEM108,4
ASB13,4
NR4A2,4
CYB5B,4
NPTX2,4
ATF4,4
NPTX1,4
CRHBP,4
CREM,4
ASTN2,4
NPAS2,4
CREG2,4
NOVA1,4
GMFB,4
ATAD1,4
TANC2,4
NOL10,4
NPPC,4
NSF,4
CADPS2,4
B4GAT1,4
BCL11A,4
SNRPN,4
BCL11B,4
MRPL40,4
BDNF,4
MEAF6,4
GABRG3,4
MPI,4
SNX2,4
SNX25,4
BCAT1,4
FUT9,4
SOCS6,4
SOCS7,4
SOD1,4
TTC1,4
MINDY2,4
GABRG1,4
TSPYL2,4
MICU3,4
BSN,4
SORCS1,4
BHLHB9,4
WNT7A,4
MBOAT2,4
GALNT11,4
CADM2,4
SPRY2,4
TLK2,4
MAPK9,4
NAV3,4
GBE1,4
BACE2,4
SNAP25,4
SNAP29,4
CACNG8,4
TTC14,4
GAS7,4
CACNA2D2,4
MYO16,4
DIRAS1,4
GALNT17,4
TLK1,4
MYADM,4
SNCB,4
FOXP2,4
MTHFR,4
BCAS2,4
WDR7,4
CAND2,4
CAMKV,4
OTUD7A,4
ERO1A,4
PAK1,4
TSFM,4
LRP1B,4
CNIH3,4
SLC45A1,4
SLC4A1AP,4
CARD10,4
FAF1,4
TSHZ3,4
ERGIC2,4
TMEM161A,4
CSGALNACT1,4
TRIP13,4
ZDHHC22,4
PAK5,4
SSTR2,4
LRCH1,4
ARHGAP44,4
LMO3,4
ETV5,4
PCP4,4
TRPM4,4
TMEM178A,4
CSRNP1,4
SLC30A10,4
LNPK,4
SLC36A1,4
PARVB,4
SLC2A3,4
SLC38A2,4
GPR155,4
FAM234B,4
CTNND2,4
CSNK1D,4
PEG3,4
ZC3H15,4
LRRTM3,4
TMEM130,4
MACIR,4
SSBP2,4
SSBP3,4
NUAK1,4
ZADH2,4
PHTF2,4
NUDC,4
VPS41,4
CRTAC1,4
SLC24A2,4
ARL2,4
APEH,4
CXXC5,4
SLC25A36,4
APLP2,4
ARL1,4
OCIAD1,4
OLFM3,4
ZBTB7A,4
PEX5L,4
SLC6A17,4
FAM168B,4
TIMM22,5
ZDHHC23,5
TRIO,5
WBP2,5
VMP1,5
SOWAHC,5
SNAPC5,5
SLC25A38,5
WDR25,5
SLC22A5,5
SLC2A13,5
STYXL1,5
TBC1D9,5
ZSWIM6,5
STK31,5
SLC16A2,5
WBP4,5
SNRK,5
TET3,5
TMEM216,5
STK16,5
SLC25A11,5
TMEM263,5
TMEM181,5
TANGO6,5
UNC119,5
UST,5
TPI1,5
TCF25,5
UNC13A,5
ZNF32,5
ZBTB34,5
SYNE1,5
SERAC1,5
SERINC1,5
SMARCD3,5
SFT2D2,5
TMOD3,5
SFI1,5
ZBTB10,5
SLC8A1,5
SMARCA1,5
ZNF362,5
SMAD7,5
TMEM106C,5
SSBP4,5
SETD4,5
TCEAL1,5
ST8SIA3,5
TTC7B,5
SRGAP3,5
ZFPL1,5
SLC33A1,5
WFDC2,5
ST6GAL2,5
SLC35A1,5
TSC22D1,5
TENT4B,5
SIAH1,5
TLN2,5
TGFB3,5
SYT16,5
SLC39A6,5
USP46,5
TRIM22,5
UBQLN2,5
SMYD5,5
TENM1,5
TMED3,5
SHANK3,5
SELENOI,5
TSPO,5
MGAT4C,5
RSL24D1,5
GLOD4,5
GPR137,5
GPR63,5
GRK5,5
GRM7,5
GSK3B,5
GUCY1A1,5
GALNT7,5
GUCY1A2,5
HNRNPAB,5
HOMER1,5
RUNDC3A,5
HSDL1,5
HSF1,5
IER5,5
IFT43,5
HENMT1,5
IFT80,5
GABBR2,5
FKBP8,5
EPCAM,5
EPM2A,5
ERC1,5
ERP29,5
ETFB,5
F12,5
FAAP100,5
FRMD4A,5
FABP7,5
FAM161A,5
FASTK,5
FAT3,5
FBLIM1,5
FBXL5,5
