,0
ZZEF1,0
MTERF3,0
MRPL20,0
DNAJC4,0
SEC23IP,0
DEXI,0
MRPL18,0
SEC22A,0
GRAMD1A,0
DERA,0
KANSL1,0
DENND6A,0
MRPL17,0
SNX29,0
SEC11C,0
TRIM41,0
TRIM44,0
SENP2,0
TRIM52,0
MRPL14,0
DENND11,0
SENP5,0
TRIM69,0
MTCL1,0
SDHB,0
MRM3,0
DENND4B,0
CUL1,0
TTC3,0
NAT14,0
MIEF2,0
COPS6,0
MIDN,0
NFKBIL1,0
COPS2,0
UBE2E2,0
COPG2,0
NFRKB,0
EEF2KMT,0
EEFSEC,0
TMX3,0
GPATCH2L,0
COP1,0
NFX1,0
TMX2,0
NFXL1,0
SPA17,0
COMMD5,0
COMMD4,0
NHLRC3,0
NHP2,0
COMMD10,0
SURF2,0
RTN4IP1,0
COPS8,0
COPZ1,0
SNX13,0
COX8A,0
COX7B,0
EDF1,0
UBA2,0
COX5B,0
COX5A,0
UBAC1,0
UBAC2,0
GSE1,0
GSK3A,0
COX16,0
COLGALT1,0
GSKIP,0
CORO1C,0
CORO1B,0
CORO1A,0
NFAT5,0
MIER3,0
UBE2A,0
COQ5,0
SP9,0
UBE2B,0
COQ2,0
NFIB,0
UBASH3B,0
EDEM2,0
NICN1,0
UBE2M,0
MGAT5,0
NLGN2,0
UBP1,0
MGA,0
CNOT6,0
SH3PXD2A,0
UBQLN1,0
SUPT20H,0
CNOT1,0
RSBN1L,0
CNNM1,0
SH3RF1,0
RSBN1,0
EIF2AK1,0
EIF2AK3,0
GOT1,0
EIF2B1,0
EIF2B2,0
UBR4,0
CNDP1,0
UBR7,0
IRAK1,0
UBTF,0
EHD3,0
TMF1,0
RSPH1,0
NKIRAS1,0
GPATCH2,0
NINL,0
NIP7,0
RTCB,0
NIPSNAP1,0
UBE2V1,0
EFR3A,0
MIA3,0
SH2D3C,0
UBE3A,0
SH3BGRL2,0
SGTB,0
KCNK9,0
TMLHE,0
EGR1,0
EGR2,0
COA4,0
COA1,0
KCNMB2,0
UBFD1,0
CNTNAP2,0
EGR4,0
NKAPD1,0
SPATA2,0
UBE3C,0
PDAP1,0
NET1,0
NEPRO,0
KCND3,0
NCOA2,0
TUBA1C,0
CSTF1,0
TUBA4A,0
TUBA8,0
TOMM22,0
NCOA4,0
CSRNP1,0
KCNG1,0
MMGT1,0
NDEL1,0
NDRG4,0
NDST1,0
TUBD1,0
NDUFA12,0
NDUFA2,0
SACS,0
CSGALNACT2,0
NDUFA4L2,0
SF3A2,0
NDUFA8,0
CSDE1,0
NCLN,0
NCL,0
SAMD4A,0
DUSP6,0
TTC32,0
CTU1,0
NAT9,0
TTC4,0
SETD3,0
TTC5,0
CTSL,0
DUSP14,0
NAXD,0
HUNK,0
SAR1A,0
CS,0
