,0
CIB2,0
MIA2,0
NUDT4,0
SORD,0
FAM76B,0
PNP,0
TPRA1,0
RNPEP,0
ADGRF3,0
APC,0
INSIG1,0
SECISBP2L,0
TRAFD1,0
ZNF483,0
GAPVD1,0
RO60,0
HPS3,0
HPS1,0
ROBO3,0
GPAA1,0
RALY,0
SH3BP5,0
GPALPP1,0
TRAK2,0
INTS10,0
TMCO3,0
SH3GL3,0
RP9,0
INTS2,0
ADCY8,0
TMCO1,0
ADCY7,0
GPANK1,0
TMCC3,0
RPA2,0
GALNT1,0
TRAPPC10,0
RALGPS2,0
RAD51C,0
APBB1,0
SH3BP4,0
HSF2,0
RASAL2,0
GOLGA2,0
ADSS1,0
SGTA,0
HSDL2,0
GCLC,0
HSD17B7,0
ZNF528,0
GOLGA7,0
HSD17B11,0
RNF220,0
TMEM186,0
RNF34,0
INPPL1,0
GATD1,0
TMEM104,0
RAPGEF4,0
TMEM101,0
ADK,0
GATAD1,0
TRAF4,0
RNF6,0
RAP2A,0
HS2ST1,0
HS1BP3,0
ZNF507,0
RAP1GDS1,0
AP5S1,0
RAP1A,0
RNF41,0
RNF181,0
RAD1,0
RAC1,0
RAB11FIP5,0
FUT8,0
RAB10,0
HMGCS1,0
GPR17,0
ZNF415,0
JAM3,0
TRIL,0
GPR173,0
QKI,0
JMJD6,0
PZP,0
TLCD5,0
JOSD2,0
IVD,0
TNRC6A,0
SIGMAR1,0
PXYLP1,0
FRYL,0
ARL10,0
PWWP3A,0
TMEM256,0
JPT2,0
GPR37,0
SIK2,0
SIKE1,0
HIRIP3,0
FRMD8,0
FRMD4A,0
KANK1,0
FSCN1,0
SEC63,0
SEC11A,0
GPR107,0
IPMK,0
GPATCH1,0
ZNF791,0
ARCN1,0
SEC24A,0
IQCB1,0
SEC23B,0
RAB9A,0
GABRA5,0
RPN1,0
HNRNPUL1,0
IRF3,0
RAB5B,0
GPD1,0
RHPN2,0
HNRNPL,0
HNRNPK,0
RAB3D,0
TM7SF3,0
TM7SF2,0
ITFG2,0
HNRNPF,0
GPN1,0
TNS2,0
TMEM231,0
ITM2C,0
SHISA4,0
FYTTD1,0
FYN,0
RAB22A,0
IRF9,0
GNPTG,0
RASGEF1B,0
TRABD,0
ALG8,0
AIG1,0
ZNF664,0
GLIPR2,0
RFXAP,0
AIFM3,0
TOR1AIP2,0
GLI4,0
RIT1,0
RFFL,0
IGF2BP2,0
AIDA,0
SERINC5,0
ALS2,0
ALG6,0
GLCCI1,0
ZNF689,0
IGFBP5,0
ZNF644,0
AMER2,0
TMEM167A,0
SERPINB9,0
AMIGO1,0
RMDN1,0
GIT2,0
RETSAT,0
IGSF1,0
GIPC1,0
RESF1,0
RER1,0
TPD52,0
AMY2B,0
IGBP1,0
SEPTIN8,0
IFFO1,0
GMIP,0
AKAP8,0
RIC3,0
IDI1,0
AKAP9,0
IFI44,0
IFIT1,0
AKR1A1,0
RHOG,0
GMCL1,0
AKAP10,0
GLTP,0
RIF1,0
ALG3,0
GLT8D1,0
ALAD,0
ALAS1,0
SEPTIN10,0
SEPTIN7,0
IFT27,0
GLRX3,0
TP53I3,0
IFT81,0
RGS19,0
TP53INP2,0
IFTAP,0
ALG1,0
ALG12,0
TP73,0
IFT20,0
REPS2,0
RMDN3,0
IGSF11,0
RNF13,0
ANKRD39,0
ANKRD40,0
ANKRD44,0
ZNF575,0
TOP1MT,0
GFAP,0
RBM19,0
RNF138,0
ILVBL,0
GEMIN7,0
SFSWAP,0
HSPA5,0
ANKS3,0
RBM25,0
RNF141,0
ANO10,0
HSPA14,0
RBAK,0
GDPD2,0
RNF146,0
SELPLG,0
SGMS1,0
RASSF4,0
IMPA1,0
GDI2,0
ANP32B,0
RNF166,0
RNF170,0
AFAP1L2,0
SFXN4,0
RNF126,0
PRDX1,0
ZNF579,0
TMEM175,0
ANAPC13,0
REEP3,0
SERTAD2,0
RNASEH2B,0
IGSF8,0
AGT,0
TPM4,0
AGPS,0
RCOR1,0
AGPAT5,0
AGPAT4,0
ANK3,0
TMEM128,0
RND2,0
SETD7,0
SEMA5B,0
TMEM123,0
SFI1,0
SF3B6,0
SEMA4D,0
RNF114,0
SEMA4F,0
FRA10AC1,0
RBM42,0
GFPT2,0
TPPP3,0
GGA1,0
TMEM18,0
RBPJ,0
TOPBP1,0
RBM48,0
ARL6IP5,0
RHPN1,0
TLCD3A,0
KDM4C,0
THYN1,0
ATG16L2,0
SLC19A2,0
KDM6A,0
PSEN1,0
KDSR,0
THUMPD3,0
PRXL2A,0
FECH,0
TRMT1,0
ABHD4,0
RRAGC,0
ATIC,0
TRMT10C,0
SLC20A1,0
RWDD4,0
SDAD1,0
ABHD17B,0
TNFAIP2,0
RXYLT1,0
HBP1,0
KIAA0930,0
KIAA1109,0
PRR14L,0
SAAL1,0
FDFT1,0
TIA1,0
HDAC11,0
KDELR2,0
HERC4,0
SLC12A2,0
ASCC3,0
FLRT2,0
ASF1A,0
TMEM50B,0
KCNK10,0
PTAR1,0
ASIC1,0
TMEM53,0
FKBP7,0
ZPR1,0
ABTB1,0
HDHD3,0
FKBP4,0
SDC3,0
RUFY1,0
ABLIM3,0
TMEM60,0
ZNF326,0
TRIM72,0
RUFY3,0
FHL1,0
FGFR2,0
KCTD5,0
PSMB2,0
KDELR1,0
ZNF260,0
SACM1L,0
PRR13,0
FBXO8,0
H2AZ2,0
SBNO1,0
TMTC4,0
ZNF22,0
TSC1,0
TMF1,0
THAP8,0
AAR2,0
SCAMP3,0
KLHL18,0
KLHL21,0
SCAMP4,0
SCARB1,0
FAR1,0
TSC22D3,0
SLC25A38,0
FANCF,0
PRICKLE1,0
PRELID3B,0
TSC22D4,0
ZNF205,0
TSEN15,0
SCCPDH,0
