,sum_sq,df,F,PR(>F),p_val_adj
NRG3,24.297316054209617,12.0,3.107809733715102,0.0014832117680332435,0.008837978317107264
NRGN,9.119827719256078,12.0,2.7386875307591736,0.004386375129289727,0.01971309031005112
NRIP1,30.268691887291304,12.0,4.484458523619317,2.885180348554317e-05,0.00045218380910919424
NRIP3,7.785982019891183,12.0,1.3062845936128484,0.2355607845347519,0.3552210255603538
NRN1,12.43311204526597,12.0,3.147740364457988,0.0013194310666228785,0.008132075810885854
NRP1,16.42470888899975,12.0,2.1701093122572734,0.023051374175749918,0.06704265742587026
NRP2,9.462878883918915,12.0,3.588649190994061,0.00036543195136823744,0.00304120703036626
NRSN1,8.95436760759312,12.0,3.3836703820599685,0.00066237933429262,0.004829128194906132
NRSN2,35.61706884076997,12.0,8.336376097770033,2.084009606357974e-09,2.5249421651768716e-07
NRXN1,17.723282569749475,12.0,2.7862946260103105,0.003813556390713263,0.017708132751229313
NRXN2,21.327164466800436,12.0,2.9457805628355676,0.002386389278895799,0.012470983246352166
NRXN3,9.527250895618272,12.0,0.8594618726079059,0.5906290665707024,0.6807500869924931
NSA2,15.250023530551974,12.0,2.386006291546809,0.012329488795246655,0.04217308054481099
NSD1,11.253022326741576,12.0,1.376805303994517,0.19865544050354492,0.3144609414056458
NSD2,10.594142204767202,12.0,1.2129240905351866,0.2926246333737057,0.41453655755462804
NSD3,9.40040229851688,12.0,1.033869945757994,0.42906681462607366,0.5415828963779145
NSDHL,13.765358162802109,12.0,2.5671943856021406,0.00725778898355004,0.028669978962045806
NSF,23.07013585207319,12.0,6.661512057262107,1.0016976588922947e-07,5.728964001913199e-06
NSFL1C,3.396895601981779,12.0,0.2800789083169279,0.9906638623153942,0.9929283600958039
NSG1,7.994303998138133,12.0,1.7413081003373305,0.07695315403344113,0.15937576300943004
NSG2,2.3837624948320477,12.0,0.8170429555984198,0.6322600519990698,0.7133746549206512
NSL1,13.24786455357609,12.0,1.8399162425418354,0.05868989140548921,0.13116905826741376
NSMCE1,7.51192523316218,12.0,0.9560417312882558,0.49848351202584973,0.6024460137464266
NSMCE2,13.874394311164991,12.0,1.3944865703229743,0.19019515045066474,0.3050543364134682
NSMCE4A,10.946158035251527,12.0,1.1945533146766478,0.3049941873868329,0.426547156357527
NSMF,11.991699265147602,12.0,2.1874780753607044,0.021926739012508096,0.0645464874767182
NSRP1,2.4533459204900123,12.0,0.5489502067345539,0.8743744902162122,0.9044832232932167
NSUN2,17.531278246523005,12.0,1.8572955701384102,0.055927041329929705,0.12621965602107665
NSUN5,7.449161285915827,12.0,0.6691591947376979,0.7745671774224794,0.8282678631641145
NT5C,17.54759658504785,12.0,2.258625301834239,0.01785294346727233,0.055631100997172125
NT5C2,22.58938380519025,12.0,2.748242959709143,0.004264894212682167,0.019260002898664735
NT5C3A,13.3955433314653,12.0,1.8205447969286608,0.06192082727703277,0.1358441028450166
NT5C3B,9.281360814280976,12.0,2.5799867137116133,0.006990550163565064,0.027884727333155734
NT5DC2,22.341006544203964,12.0,3.341782874841497,0.0007483469436949262,0.00531285941213792
NT5E,5.116118019202958,12.0,0.9846125840420678,0.4723941986834512,0.5793337907810397
NT5M,11.137308852829841,12.0,1.1712213267564235,0.3212509674825636,0.4435319261271631
NTAN1,30.421937474746294,12.0,6.932441456867643,5.21088114438599e-08,3.3553701802451884e-06
NTAQ1,13.269007012485432,12.0,1.397307262133104,0.1888738951937098,0.3034815667706997
NTHL1,11.47358668744896,12.0,1.1435731982026593,0.3413052186383972,0.46152758166324775
NTM,20.983738580087255,12.0,2.7599549591038492,0.004120567904144589,0.018709166302447424
NTMT1,4.451035018067834,12.0,0.47859530674661,0.9205684740132203,0.9398596860753667
NTN4,15.64343727617915,12.0,3.8804138328142965,0.00015798379553587987,0.0016188253509164933
NTNG1,13.570080293394017,12.0,1.4533423186941345,0.16419514389984968,0.27419457472430464
NTNG2,8.582576459592218,12.0,2.472162537736589,0.009586928290428471,0.03505815555927933
NTRK2,12.981579979147668,12.0,3.0621060753395906,0.0016959460872769628,0.009723705835396185
NTRK3,12.607025049867106,12.0,1.8187111085618655,0.062235182816502546,0.13631340708238712
NTSR1,22.403401213467497,12.0,6.2446632384736,2.7976443090644393e-07,1.256651910995791e-05
NTSR2,21.951252699159586,12.0,2.7225511521667944,0.004599411085487144,0.020361239074598855
NUAK1,11.690506019329266,12.0,4.482995551258619,2.896901642848089e-05,0.00045218380910919424
NUB1,29.03174559220828,12.0,4.964781482417866,7.75843411273449e-06,0.00016613874723269578
NUBP1,18.452337962895577,12.0,2.2302224869340583,0.01938192411095851,0.05890057993851682
NUBP2,20.97603337829233,12.0,2.294039780917433,0.01611108497525056,0.051654202803658476
NUBPL,10.776976034930184,12.0,1.1704309556439252,0.3218123729228377,0.4438975323937318
NUCB1,15.271572991692592,12.0,1.7823846160275878,0.0687800327277196,0.14663730987655524
NUCB2,13.17607357724063,12.0,2.317841885497481,0.015035165851279373,0.04911096387321052
NUCKS1,7.963147936474945,12.0,1.1999439292582827,0.30132523338448347,0.42289327069110255
NUDC,23.9010218731282,12.0,3.2516594035357493,0.0009735118229704852,0.006486321900081206
NUDCD1,14.255037141400777,12.0,2.7716141718004406,0.003981736656040078,0.018267977642659212
NUDT1,14.21446691588206,12.0,1.6298048500427562,0.10388469891421438,0.19874720706463456
NUDT12,22.90432020028641,12.0,2.664522911124766,0.0054543868854375396,0.023123386022609972
NUDT16,7.278265822475432,12.0,0.7567890848998866,0.6914141413644919,0.7630997739043798
NUDT2,17.62856464808048,12.0,1.949126510236617,0.04325927034139365,0.1046983059890145
NUDT21,4.474970008052678,12.0,0.8846498088286001,0.566138798543634,0.6604594016203955
NUDT22,13.941276609907204,12.0,1.8778789721181555,0.05281376367466749,0.12127409873225392
NUDT3,18.5018057128583,12.0,2.8836024823000006,0.002864822856369312,0.014313233240069792
NUDT4,30.121193888673286,12.0,13.99798499169107,4.736551863115965e-14,3.115297825397986e-11
NUDT5,12.272813682102239,12.0,1.2031968390925312,0.299127039977949,0.4207279526876758
NUDT6,12.996692714683894,12.0,1.7770959854730846,0.06978492008997825,0.14802569550530284
NUDT8,18.202037301057963,12.0,2.096231213517288,0.028493930353793856,0.07735026848400171
NUDT9,16.594426816225514,12.0,2.470588679113965,0.009631158705041132,0.03510835683136134
NUFIP1,10.36077883263347,12.0,0.9374578229003158,0.5157861219994069,0.6177625665154186
NUFIP2,11.397956713666686,12.0,1.2734128261858915,0.2545598297105924,0.37527808388971096
NUMA1,16.57394708589994,12.0,2.493393409699723,0.009009547764329426,0.033546265998360435
NUMB,14.115139979970348,12.0,1.6739552423324984,0.0923272128153564,0.18263851754353763
NUMBL,7.794032207657871,12.0,2.8624599104145148,0.0030485137985767296,0.014963067727768937
NUP107,7.893497728544935,12.0,0.8058228154402092,0.6433059309101286,0.722033277891329
NUP133,6.291388299146344,12.0,0.5336016086590062,0.8853412499859163,0.9127510937846958
NUP153,8.009289994189231,12.0,0.7355162791570006,0.71205834124125,0.7801800578473858
NUP155,9.30340859603464,12.0,1.0512888092653057,0.4142940215834919,0.5275896945791907
NUP160,4.620114271042167,12.0,0.4533700193533639,0.9344542270435956,0.9500005415369711
NUP188,14.522344423775701,12.0,1.6606596398443745,0.0956775327951885,0.18736680603532446
NUP205,11.180101395946613,12.0,1.132284054712247,0.34973858699983595,0.4695819348344254
NUP210,9.344335029491475,12.0,0.9121676964204285,0.539703353293817,0.6385183704393508
NUP214,10.817506250437749,12.0,1.4495295434174942,0.1657819375641783,0.27624322857237676
NUP35,8.496119474243443,12.0,0.7912727486466454,0.6576240045498567,0.7344332121158375
NUP42,15.42223906479217,12.0,1.6217981642082535,0.10611658962412444,0.2016762760080367
NUP43,10.33530786831576,12.0,1.5187844771014596,0.13894294886019223,0.24422318777173307
NUP50,21.510464887572237,12.0,2.746300085647876,0.0042893194770538216,0.019351324715684265
NUP54,17.877174543137553,12.0,2.1763229561893,0.02264273297007221,0.06620068092658576
NUP58,7.993746459926151,12.0,0.6842640053939637,0.7606634362772933,0.8172915894097219
NUP85,8.670344684379513,12.0,0.8548323451816898,0.5951539545874155,0.6839962074189868
NUP88,21.691300845236125,12.0,2.692086050809507,0.0050301487541552425,0.02177602714069651
NUP93,13.306410249340844,12.0,3.6564086923828873,0.00030049650027141536,0.002652897195109485
NUP98,9.707217329771751,12.0,1.1080948670856305,0.3682816063251276,0.48567533553398046
NVL,16.512822688581554,12.0,1.7694606605438057,0.07125990597347817,0.15032330222308982
NWD2,2.707400311774882,12.0,0.7961583038404471,0.6528182050425206,0.7303949006113646
NXF1,13.591636690870578,12.0,1.3250169141480663,0.2252526415480458,0.34391084784851694
NXPE3,12.73305387635955,12.0,1.5249164961871957,0.13676146350638826,0.24144536496263733
NXPH1,18.407100204678624,12.0,3.039463244905876,0.0018124516487548427,0.010168596474742629
NXPH2,11.325371023753377,12.0,2.2644227452432872,0.01755567931410806,0.054983909906226876
NXT1,2.8777713544237353,12.0,0.29530991052191224,0.9882144271175322,0.9915526255746143
NYAP1,9.841368462975028,12.0,1.515971524297101,0.1399538990420582,0.24565297414778342
NYNRIN,12.048304437350215,12.0,1.5284388208110968,0.13552211960392943,0.24016314036046615
OARD1,22.637455551392307,12.0,2.9487677946407103,0.0023655368606335693,0.012397190331652765
OAT,13.069959088063586,12.0,1.978894731573347,0.039776585594534515,0.09885635631699698
OAZ1,10.0973054036271,12.0,1.4291353238853803,0.17449535031295343,0.2865153283773875
OAZ2,17.37715709922477,12.0,2.00647964185181,0.03679028117950663,0.09329486718557459
OBI1,11.281248797977828,12.0,1.112494936865318,0.364860955376205,0.4830286411860132
OBSL1,15.618411032189313,12.0,1.955493053743866,0.042490766973142545,0.10339719405092404
OCEL1,29.399880523286857,12.0,5.504710899179723,1.8507647423111026e-06,5.410108491174804e-05
OCIAD1,9.224131650161098,12.0,4.211037889291681,6.189351838494326e-05,0.0008026979116740247
OCIAD2,28.581417681378877,12.0,6.504445224773071,1.470492093281603e-07,7.550539927853266e-06
OCRL,13.467992950644003,12.0,1.4327025726117901,0.1729435263474452,0.2848772791784035
ODC1,15.264783902683432,12.0,1.5926638863424174,0.11460910893967481,0.21276626514446081
ODF2,17.097994309030128,12.0,1.9186731012952578,0.0471223670165753,0.11174420692470394
ODF2L,8.758566261772609,12.0,0.8187274916210218,0.6306019860800137,0.712202022301578
ODR4,15.629977962791148,12.0,2.0657310448773543,0.031087076464856738,0.08211411362260496
OFD1,11.46416662952371,12.0,1.8005347288147011,0.06543332087554714,0.14140108392913353
OGA,11.964612348889723,12.0,1.6362428218413896,0.10212111486891645,0.19643434838374402
OGDH,8.892788070962164,12.0,0.9632919934684899,0.4918019239983308,0.5963276423724821
OGDHL,24.46728624321875,12.0,3.064194369576874,0.001685587815713607,0.009694498817670764
OGFOD1,5.767357528379095,12.0,0.5226401395840189,0.892880368792356,0.9182738549261514
OGFOD2,10.286554170951446,12.0,1.179862362920997,0.3151589295881115,0.4371115263815831
OGFOD3,4.72532088789972,12.0,0.43066754444980027,0.9456797894387722,0.9589053519603804
OGFR,10.63975514146352,12.0,1.1498548308581151,0.3366739466682026,0.4575784060399719
OGFRL1,5.134809790220717,12.0,1.2289638706368786,0.28213417845748784,0.40390104403553295
OGG1,20.1880095667926,12.0,2.1549791415134636,0.024076645102089296,0.06910777683916404
OGT,16.378363592908492,12.0,1.9569497936619722,0.042316766921322385,0.10313731863725159
OLA1,13.675912609681006,12.0,1.9494925690633387,0.04321472619838548,0.10466102020903037
OLFM1,21.777427206388403,12.0,6.607887214136814,1.1415048997015493e-07,6.331913925573413e-06
OLFM2,8.548981526274645,12.0,1.5509482153387013,0.12783450170144994,0.2301797985541711
OLFM3,20.140772163439937,12.0,2.815642678840137,0.003498326875847518,0.016621526786425152
OMG,9.567971238341297,12.0,1.50518212088489,0.14389185573083246,0.2503202080315304
OPA1,24.523285566854483,12.0,3.722297009959861,0.0002485626985675292,0.002311884170110918
OPCML,16.427038676338263,12.0,1.883509219643526,0.05199118715105527,0.11985120665938333
OPLAH,11.257879758865572,12.0,1.5315753394310443,0.13442689805831196,0.23858960626849202
OPN3,15.744560429882359,12.0,1.9719677453383537,0.040562209439948385,0.10013796634757942
OPRK1,20.62809628315254,12.0,7.041986697168713,4.0131673569694816e-08,2.778439475411653e-06
OPRL1,6.282656954021883,12.0,1.5649054267089966,0.12326498093124953,0.22435352594836394
OPTN,7.122628066441247,12.0,1.1978085004145944,0.3027747402683529,0.4243454807292227
ORAI2,10.525674903171728,12.0,1.330407005340038,0.22235523342527783,0.3410138223484274
ORAI3,12.286564605306367,12.0,1.5780557927166055,0.11909380587736998,0.2186235575197015
ORC2,10.490569809333252,12.0,1.1275861457094773,0.35328964348265224,0.4729704910131233
ORC3,11.358624377168608,12.0,1.0642068794033148,0.4035347763305471,0.5176629274026442
ORC4,11.752200142324568,12.0,1.2681802293364235,0.2576926035256759,0.37850271068183505
ORC5,6.659415307400955,12.0,0.7298413090782248,0.7175280424487716,0.7846791229059725
ORC6,17.74218509269469,12.0,2.7939146621807205,0.0037290783515353323,0.017386001752373335
ORMDL1,13.10608957210016,12.0,1.2712619297669348,0.25584394555070145,0.3766284653286745
ORMDL2,8.163673480281517,12.0,1.1295245276070252,0.35182150714242333,0.471691980871954
ORMDL3,7.10111181401961,12.0,0.7142041613768457,0.7324994825942006,0.7959808589671448
OS9,17.295769895461156,12.0,2.7775863152519755,0.003912443340716459,0.018039949064254962
OSBP,14.547790751690352,12.0,1.519757968994499,0.1385945879571343,0.24382479287529477
OSBP2,12.829376012620367,12.0,2.1175620869786047,0.026806066305319426,0.07430170335321531
OSBPL11,8.998769291695016,12.0,0.857249442389118,0.5927907105978238,0.6822826117582953
OSBPL1A,19.373377097731623,12.0,4.000364095930714,0.00011225899965949138,0.0012575193051880737
OSBPL2,22.703951235092983,12.0,2.6040123718038686,0.006514777780497731,0.02642646423031855
OSBPL5,7.845762222735287,12.0,1.150660651979889,0.33608301924318584,0.45724770112163937
OSBPL6,13.889477484696629,12.0,1.520699733626991,0.1382583142960134,0.24336721309845552
OSBPL7,8.79455782302971,12.0,0.8250230026196554,0.6244071459457995,0.7074616709571702
OSBPL8,20.685684340203448,12.0,2.3968086238003594,0.01194718307051672,0.04120212049187938
OSBPL9,19.52194197406766,12.0,2.2803841452713773,0.01676206939299409,0.05327757506754904
OSCP1,28.8760912564637,12.0,3.6856478058548823,0.0002762131929492897,0.002503317992792382
OSER1,13.533092863020604,12.0,1.4982608479046622,0.14646897412317614,0.25326843847206604
OSGEP,14.509118797672679,12.0,1.596726054444449,0.11338932337888251,0.21122575150166906
OSGEPL1,19.38965274595287,12.0,2.4504693091952907,0.010214666351576132,0.036669258388036266
OSGIN2,5.411097363214012,12.0,0.6498318609603747,0.7920019743277874,0.8420221890786591
OST4,9.592884350219167,12.0,2.3205613077363134,0.014916822641976931,0.04882020374536934
OSTC,7.960300452913861,12.0,0.9440365435316566,0.5096329191189879,0.612624010345645
OSTF1,15.784451753038926,12.0,2.9548448646262755,0.0023236782201131105,0.012254541266209347
OSTM1,13.064627579070773,12.0,1.2640340814760698,0.26019626126889156,0.3809647279001357
OTUB2,9.707710893195918,12.0,1.3512130170226315,0.21145507773828945,0.3288983709145556
OTUD1,2.107704304951545,12.0,0.2932278852624291,0.9885729305978478,0.9916962136338362
OTUD4,36.02079279892108,12.0,5.862822949881658,7.337951657609154e-07,2.5888068529986627e-05
OTUD5,4.243826763269226,12.0,0.37605768827795566,0.9677190114585895,0.9759783238565214
OTUD6B,10.152067555871488,12.0,1.0227015442018241,0.43869430882664856,0.5498907154472883
OTUD7A,16.393806927957762,12.0,2.685055053502324,0.005135136618477402,0.022085164868257786
OTULINL,27.76708584471966,12.0,3.651721030866779,0.0003045862788218421,0.002683856895111504
OVGP1,8.71663385488434,12.0,0.8061617241673499,0.6429722840847933,0.7219227889102277
OVOL2,8.26069091128285,12.0,2.1989997835856894,0.021210380811863484,0.06292048534653316
OXA1L,19.034991946126326,12.0,1.9752171844411504,0.04019184239165407,0.0994521770898418
OXCT1,4.08425713053281,12.0,2.405493679413267,0.011648303283380054,0.04036710668945082
OXLD1,10.02379142697722,12.0,0.9821249164382883,0.47463949913540704,0.5811809186221846
OXR1,20.978639246143896,12.0,3.274759888649514,0.0009099829390141877,0.006156592874682322
OXSM,10.70157855437005,12.0,0.9771722986270189,0.4791249506830677,0.5850394570865519
OXSR1,10.968003548755574,12.0,1.1740380330512583,0.31925594468680507,0.4414583011088697
P2RX4,12.752070754760286,12.0,1.6317837262692985,0.10333969140716398,0.19804815918718316
P3H1,8.157601919614748,12.0,0.9806826397416032,0.47594363064152767,0.5823905582654069
P3H3,18.89493729190831,12.0,2.21739578624138,0.020113663143624557,0.060546092923854156
P3H4,20.153719919134698,12.0,2.9779051739103557,0.00217148895985226,0.011679363517710052
P4HA1,13.519850901780863,12.0,2.06412560640925,0.031229707445935402,0.0823491254759946
P4HA2,6.37759288494579,12.0,0.820513959840835,0.628843775473165,0.7111835722612213
P4HB,6.875364634736817,12.0,0.8259489415464029,0.6234963089600589,0.7068645669667843
P4HTM,13.75579054910951,12.0,1.485852452053641,0.15119055868981038,0.2591021099466358
PAAF1,7.980087977766677,12.0,0.8219953065593808,0.627386030636699,0.7099632014382111
PABPC1,13.217697916220313,12.0,2.5163086972269033,0.00842494273032671,0.03199046295292715
PABPC1L2B,12.196214439492685,12.0,1.4634654444978652,0.16004558715109196,0.2698509299436994
PABPC4,6.338972665255456,12.0,0.7498719878782817,0.698148718603604,0.7688737472673107
PACC1,29.67531754334198,12.0,5.033026328683955,6.456500348486511e-06,0.00014256943695171173
PACRGL,17.650405201399067,12.0,1.8365968505778947,0.05923201590626921,0.13196428803893706
PACS1,8.071995736989997,12.0,0.8966089800044696,0.5546032029560897,0.650960649180328
PACS2,26.346193300856005,12.0,4.514153952326014,2.6574359540390048e-05,0.0004251814248004816
PACSIN1,28.58682900895579,12.0,6.022005505987262,4.895465444421129e-07,1.9100612632300745e-05
PACSIN3,26.118943598475553,12.0,4.586315471221104,2.1773423927756627e-05,0.00036854721971835115
PADI2,8.06644012366046,12.0,2.147973369329099,0.024566265990349268,0.07009502030412534
PAF1,10.120968211350919,12.0,1.0173232581143659,0.443372838158567,0.5538295448535443
PAFAH1B1,1.319647007230792,12.0,0.4521626170861624,0.9350817562627968,0.9503568224798933
PAFAH1B2,6.858093526694383,12.0,0.8548973347902636,0.5950903913313368,0.6839962074189868
PAFAH1B3,8.8123565436753,12.0,1.2116609632719506,0.29346299953382354,0.4154685270152902
PAG1,19.793156743906277,12.0,2.9143935720708396,0.002616950201969385,0.013337027324839792
PAGR1,16.782432372954453,12.0,1.9737514994045775,0.04035849683368613,0.09976403727371325
PAICS,5.920300468811036,12.0,1.0277362419954335,0.434339452898677,0.5457693343737743
PAIP1,36.39124292911386,12.0,5.92221450210521,6.306510483518743e-07,2.295270692973936e-05
PAIP2,12.682074613159491,12.0,1.598677297487028,0.11280757570913323,0.21056804320488523
PAK1,19.321958133808604,12.0,3.494142863646188,0.0004804754080665234,0.0037812208746539774
PAK1IP1,10.917021653765746,12.0,1.0344136104287927,0.4286012261669,0.5413662675644465
PAK2,12.35080010808714,12.0,1.5511776745468577,0.12775817314078103,0.2301246592880109
PAK3,19.168840707734407,12.0,6.189518041602509,3.2111876848687537e-07,1.3881979437686143e-05
PAK4,10.684705024829054,12.0,1.3520330986345552,0.21103460081197944,0.3284662955166847
PAK5,21.542515607791053,12.0,6.7847646427427195,7.43070900498144e-08,4.56146456785794e-06
PAK6,12.869357522568585,12.0,2.1440649103976397,0.024843610762958598,0.07064948746879031
PALLD,13.974078065835196,12.0,3.4392223949275476,0.0005635436536821153,0.004270872397617216
PALM,5.757077776390118,12.0,2.0850725308095828,0.029417418832133637,0.0790185509353228
PALM2AKAP2,15.477198932311767,12.0,3.228115126538251,0.0010428692579324153,0.006824975214670704
PALMD,14.17282209978478,12.0,3.9341146267192273,0.00013554312419922993,0.0014388658486477223
PAM,33.42300417692167,12.0,7.139463469381792,3.185648738842568e-08,2.2916760615048726e-06
PAN2,12.15573021672128,12.0,2.1646250230059993,0.023418004123777758,0.06780369746512237
PAN3,2.759567697385977,12.0,0.24198466417405695,0.9951915659494301,0.9963818570471189
PANK1,17.86647221843892,12.0,2.470132965190601,0.009644003340065113,0.03514126741405602
PANK2,12.587717907212381,12.0,1.4015806818844403,0.18688690613114217,0.3014283817928809
PANK3,23.11555596261474,12.0,3.016337725975489,0.0019397502572553185,0.010721020629535997
PANK4,9.099578412077983,12.0,1.18029291677713,0.3148575770685582,0.43682515739751154
PANX1,24.814873516334732,12.0,2.996280717882946,0.0020574107837499985,0.011189981392067326
PANX2,17.14742763503731,12.0,1.9829314968720586,0.039325498108794155,0.09815560688657145
PAOX,20.402654247319532,12.0,2.3723957008317256,0.012828376460943834,0.04349178588084345
PAPOLA,13.415772326505534,12.0,2.0317597000556895,0.0342434825482603,0.08831846446350268
PAPOLG,12.658865505756708,12.0,1.3843745715411444,0.19499582664055493,0.31026811330676163
PAPSS1,10.979815889291523,12.0,1.8787097985260008,0.05269160975912205,0.12115551231608135
PAPSS2,22.15577305000068,12.0,3.478609871543842,0.0005026269024076391,0.0038925050608658884
PAQR3,3.7763285123356276,12.0,0.4716120694243515,0.9245597361758302,0.9427847232233715
PAQR4,12.642947376114302,12.0,1.7874833554318335,0.06782404517556645,0.14503571945578633
PAQR6,16.000564929567506,12.0,7.636445471913899,1.002418701484945e-08,9.61486604507643e-07
PAQR8,17.428119957347935,12.0,4.232136808058706,5.833080981453131e-05,0.0007673001382460062
PARD6A,9.597990068796939,12.0,1.4617394774371082,0.16074659455991402,0.27053097344877014
PARG,9.529747863307973,12.0,1.2533833601113733,0.2667145438463767,0.38779528181548034
PARK7,18.117400230823154,12.0,2.8999320784702163,0.0027305709641321945,0.01376949476326903
PARL,6.902336190447364,12.0,0.8474413217156506,0.6023900447291504,0.6897298597197236
PARM1,41.3136148307021,12.0,10.506450055942436,2.3544095644553815e-11,5.8592981809473385e-09
PARN,20.283623765545258,12.0,2.7764811449762674,0.003925174893224082,0.018062473971417966
PARP1,14.500475813157506,12.0,2.0828987288685012,0.029600659901883153,0.07939535371499076
PARP16,3.7724956640431904,12.0,0.3269572110126211,0.9817734568632236,0.9871336526312037
PARP2,5.285901264377529,12.0,0.7500820275772342,0.697944505775628,0.7687407905720075
PARP6,11.79473732477624,12.0,1.4697734836764271,0.15750603583120085,0.2667983035198119
PARP8,26.2999915960362,12.0,3.2124510906706676,0.001091752772344061,0.007044750895405826
PARVA,16.046812228480757,12.0,2.274920943004783,0.017029665742187228,0.05383081433369722
PARVB,26.56506303047719,12.0,4.322692545863782,4.525941351778928e-05,0.0006343206692112689
PASK,8.79951019544943,12.0,1.1157873361077293,0.3623152113672787,0.48085881612422915
PATL1,17.02094724356486,12.0,2.167195040452897,0.023245495194002243,0.06738813678124915
PATZ1,23.55460793728289,12.0,5.180821552602531,4.34831831954733e-06,0.00010547119508869622
PAWR,13.751551350396037,12.0,1.6700652022433102,0.0932961558128594,0.1839946461179716
PAX6,3.0201929804984182,12.0,3.7617697967421733,0.00022190932515663082,0.0021130724571274627
PAXBP1,28.40091981210191,12.0,4.460695291226217,3.081703742365292e-05,0.00047136757574251843
PAXIP1,7.114937344930205,12.0,0.6197603212213262,0.8182068712829552,0.8618221083016989
PAXX,11.773613730626906,12.0,1.06205160715683,0.4053180391132665,0.5192221068662991
PBDC1,8.730859790094051,12.0,0.870317599689823,0.5800452530742222,0.6722726282689552
PBLD,11.326353173421019,12.0,1.4280873928761018,0.17495347673874523,0.28700723566904796
PBRM1,23.413288256932425,12.0,2.9518931660545324,0.002343915782863295,0.012318668406580675
PBX1,13.763015735313356,12.0,2.225900093481609,0.019625556245851838,0.05946433758203479
PBX2,13.8806374520116,12.0,1.4317499079782119,0.17335679460848624,0.2852230583760428
PBX4,18.91576231951305,12.0,2.223026191803272,0.019789196602847767,0.059763503548383806
PBXIP1,3.976291972333821,12.0,1.1785464154909682,0.3160812762662766,0.43787861178435417
PC,19.461117622179685,12.0,3.368254158391709,0.0006927933513744847,0.0050151267134090054
PCBD1,19.461381744557997,12.0,2.976206612495742,0.002182349282021684,0.011716924191389226
PCBP1,12.9186968436475,12.0,1.5611742634264962,0.12447203759470282,0.22548465909345342
PCBP4,34.03711413578321,12.0,6.23960184904054,2.833213802886586e-07,1.2603010964724486e-05
PCCA,15.116443255050472,12.0,1.5162037053470703,0.13987021036609382,0.24555288790295365
PCCB,19.85842804874908,12.0,2.2957153925433365,0.016032933414591288,0.05151125292447892
PCDH10,14.092313190730025,12.0,2.7881664958665,0.0037926287185572143,0.01761984119095602
PCDH17,2.6670742216736247,12.0,1.0010954915192212,0.4576512331504229,0.5661766162634817
PCDH18,3.781021453757619,12.0,2.1073128218383457,0.02760461466423816,0.0759209354325881
PCDH19,17.965554006146498,12.0,4.244448420971746,5.6349084586542827e-05,0.0007476403038514212
PCDH7,14.888739050919252,12.0,2.0395831266953732,0.03349030245789515,0.08698976164521821
PCDH8,2.220562423473985,12.0,2.630278633248847,0.006031395004320618,0.02485993070715499
PCDH9,5.059929361713174,12.0,1.6729077211853924,0.09258722080789646,0.18298843726102393
PCDHB10,9.477556758544022,12.0,0.9222145567633099,0.5301542571846165,0.6301355879896668
PCED1A,9.865106452398795,12.0,0.9865908949569152,0.47061235389070666,0.5778091592502024
PCF11,11.525225718336833,12.0,1.1009767800342025,0.3738597265286561,0.49122436670603103
PCGF1,10.007064952569992,12.0,1.0627099422583985,0.40477282986627783,0.5188123910646835
PCGF2,32.040185824302256,12.0,6.431328606273752,1.7604703049231754e-07,8.66866875279818e-06
PCGF3,23.97469644813914,12.0,3.0003558933103793,0.002032937972975043,0.011089628468693243
PCGF5,11.43631942625646,12.0,1.5832343940367375,0.11748624487829606,0.21679626109005012
PCID2,11.037443385112404,12.0,1.0842484643496204,0.38718324006316146,0.5033436784556813
PCIF1,17.18540653952502,12.0,1.8851790648883437,0.05174956720475628,0.11951160966736346
PCLO,7.883514634441095,12.0,1.6692159292305186,0.09350893086973856,0.18418762817299658
PCM1,5.763505135698761,12.0,1.1937252559101796,0.30556067374617196,0.42720963921268623
PCMT1,3.2055695333590917,12.0,1.0393677571683009,0.4243718308332807,0.5370555000429974
PCMTD1,14.315183704520155,12.0,1.4194338021766517,0.17877597801959233,0.2917188030488049
PCMTD2,5.514148020070902,12.0,0.5900185731407938,0.8428359107958979,0.8811147680512529
PCNA,12.885408697292693,12.0,1.7998009239056654,0.06556561588325027,0.1416204998951369
PCNP,19.229899170142595,12.0,4.784014742856609,1.2665435420106839e-05,0.00023898223227119625
PCNT,12.973957937339035,12.0,1.752453822645865,0.07465037277992197,0.15589239728738727
PCNX1,8.633743560488032,12.0,0.97724789644796,0.47905633157196315,0.5850332494846998
PCNX2,14.719682003642346,12.0,1.4344850669146572,0.17217254041371172,0.2840586147537664
PCNX3,12.004069355279185,12.0,1.2637036626107248,0.26039659862673253,0.3810762683018044
PCNX4,11.772595050022803,12.0,1.2685336273415642,0.2574800772588158,0.3782508856731295
PCP4,15.839470524947634,12.0,5.767114906891089,9.377623908382991e-07,3.072923877166925e-05
PCSK1,12.618387697835844,12.0,2.4722297047675457,0.009585045159602743,0.03505815555927933
PCSK1N,14.5439381961799,12.0,2.827319644822289,0.0033802735114220987,0.016202789429034192
PCSK2,17.3445790164454,12.0,4.379190681194214,3.865670406133829e-05,0.0005641060713103058
PCSK5,21.990919989216856,12.0,2.8934435603446644,0.002783143929511066,0.013988640449201908
PCSK6,5.794168639303353,12.0,0.7040679952720644,0.7421149413154724,0.8031124920722462
PCSK7,14.363448330618002,12.0,1.5852741470850578,0.11685842599654518,0.2159406756123195
