,0
PPIL4,1
KATNA1,1
AKAP12,1
RBM23,1
MTRF1L,1
HNRNPC,1
RASA3,1
COL4A1,1
RNASET2,1
EIF2AK1,1
ITGB8,1
SUPT20H,1
EZR,1
METRN,1
CD320,1
RPS5,1
RFTN2,1
SLC6A1,1
ARHGAP29,1
KLF2,1
SLC38A10,1
NOTCH3,1
LRRC8C,1
DDAH1,1
NTSR2,1
DIPK1C,1
TRIB2,1
RBSN,1
COL5A2,1
KAT2B,1
TUT4,1
HNRNPA3,1
OSCP1,1
BPTF,1
TRIOBP,1
NDUFAF3,1
MFSD2A,1
PPT1,1
ADI1,1
KCNJ16,1
PLXNB1,1
GPCPD1,1
TRIM47,1
CYP1B1,1
FAF1,1
ACOX1,1
ZFP36L2,1
ZMYM4,1
NID1,1
SIPA1L2,1
GMFG,1
MED29,1
RPS16,1
PTGS2,1
HSPB6,1
DTNA,1
DNPEP,1
LAMC1,1
RGS8,1
GLUL,1
NCL,1
FXYD5,1
RALBP1,1
SNORC,1
VASP,1
ATF6,1
SDHC,1
GSTM3,1
YJEFN3,1
TTYH1,1
MAGI3,1
NBEAL1,1
METRNL,1
DCXR,1
HDLBP,1
GYS1,1
S100A11,1
S100A13,1
RPL18,1
TAGLN2,1
LRP3,1
CHD1L,1
GNA13,1
ACTN4,1
CA4,1
EPB41L5,1
EXOC6B,1
C1QB,1
ATP5F1E,1
C1QL2,1
ZNFX1,1
SLC1A4,1
DISP3,1
MRPL53,1
TMEM100,1
SCPEP1,1
MSI2,1
LRIG1,1
RPL31,1
CCDC173,1
CHDH,1
IFNAR1,1
GAD1,1
EFHD2,1
SELENOK,1
MRC2,1
COL18A1,1
NCAM2,1
DDX42,1
LAPTM5,1
BTG3,1
JAM2,1
GNAI2,1
ZHX3,1
NCKAP5,1
AK2,1
CBLN4,1
MYL9,1
MBD3,1
SNX5,1
SELPLG,2
FAM222A,2
SUSD4,2
CAPN2,2
VIPAS39,2
PEX1,2
MVK,2
EPHX1,2
ZFAND3,2
RNF114,2
LBR,2
GLO1,2
FYN,2
MAP4K4,2
RFX4,2
PDIA4,2
TSPAN31,2
ADSS1,2
ZNF146,2
KIF26A,2
BIN1,2
SLC35E3,2
ID4,2
SOX4,2
CNTN2,2
TMCC2,2
RCOR1,2
CD22,2
SND1,2
TRIM26,2
PPP2R5A,2
PACC1,2
DDR1,2
NUDT4,2
TMCC3,2
HBP1,2
SEPTIN10,2
SYPL1,2
CENPF,2
TSC22D4,2
MCM7,2
ZNF536,2
TMEM263,2
GLTP,2
SLC27A1,2
TRAFD1,2
PHIP,2
AIG1,2
HEBP2,2
SERTAD2,2
CFD,2
STRN,2
IFNGR1,2
MOXD1,2
EPB41L2,2
STXBP6,2
PIAS4,2
CENPW,2
CFL2,2
MNAT1,2
MEX3D,2
KLHL32,2
FOXN2,2
SGTA,2
POPDC3,2
GNG7,2
PPP2R3C,2
CEP57L1,2
RPS27A,2
SCAMP4,2
MARCKS,2
PPP1R14A,2
GTF3C2,2
SNX9,2
ZNF791,2
DAAM2,2
AGT,2
CCND3,2
KXD1,2
NPEPL1,2
AMER2,2
MAL,2
CDK8,2
TJAP1,2
HERPUD2,2
ABCD4,2
CILK1,2
ACBD3,2
TRIL,2
GTF2F2,2
BZW2,2
RAC1,2
FUT8,2
SLAIN1,2
MBNL2,2
SF3B6,2
TMTC4,2
QKI,2
AGPAT4,2
DNMT3A,2
RAB10,2
COL9A1,2
DCBLD2,2
CNTN1,2
SHISA4,2
DOLPP1,2
EYA3,2
ENDOD1,2
FAM76B,2
TMEM123,2
SDC3,2
FBLN1,2
RDX,2
CRYAB,2
ALAD,2
LPAR1,2
BACE1,2
SLC44A1,2
CHADL,2
ANP32B,2
PPIE,2
NTRK2,2
RASSF4,2
HNRNPF,2
MPDZ,2
ARHGAP12,2
BAMBI,2
AKR1A1,2
RPA2,2
PIP4K2A,2
PIGO,2
FAM214B,2
MED8,2
ABHD17B,2
VWA5A,2
CDC42EP1,2
PRDX1,2
FNBP1,2
GPR107,2
FAM76A,2
FANCF,2
FBXO2,2
KIF1B,2
COMMD9,2
FRMD8,2
TTC17,2
TMEM50B,2
TM7SF2,2
TP73,2
MYRF,2
TMEM258,2
FADS2,2
LSS,2
PLAAT3,2
MAPK8IP1,2
KANK1,2
PC,2
PAXBP1,2
MLC1,2
CLIC4,2
ABCA2,2
ENTPD2,2
ID3,2
GATD1,2
RRAS2,2
FAM181B,2
CD81,2
RHOG,2
RRM1,2
ATG16L2,2
EIF3F,2
DHCR7,2
USP48,2
NUB1,2
MARCHF8,2
S100B,2
NSDHL,2
FHL1,2
SSR2,2
LAMP2,2
LMNA,2
PAQR6,2
TSC22D3,2
ST8SIA1,2
PLP1,2
BCAN,2
NES,2
IGSF8,2
PEA15,2
TBC1D7,2
SLC38A1,2
TMCO1,2
POU2F1,2
KMT2C,2
INSIG1,2
ZBED1,2
MOSPD2,2
AP1S2,2
HNRNPUL1,2
NRAS,2
BCLAF3,2
PRDX4,2
MID1IP1,2
ETHE1,2
RASAL2,2
PRR13,2
TNS2,2
CNKSR2,2
CHD4,2
FDFT1,2
CD9,2
AIFM3,2
UBE2L3,2
ANGPT1,2
PDE4B,2
LEPROT,2
SAMD8,2
CCSER2,2
DDT,2
SQLE,2
UNC5B,2
DHCR24,2
PATZ1,2
TMEM59,2
SGMS1,2
ENPP2,2
NDC1,2
IFI44,2
LIPA,2
LGI3,2
LHPP,2
LRIF1,2
BUB3,2
PLEKHA1,2
FGFR2,2
LAPTM4B,2
CCDC25,2
COL11A1,2
ADD3,2
LZTS2,2
CNN3,2
SLC25A1,2
PAG1,2
MCMBP,2
PHACTR1,2
RAP2A,2
AQP4,2
RAPGEF4,2
CSNK1A1,2
SRP72,2
ABLIM3,2
VEZF1,2
SMARCA5,2
GPRC5B,2
HEXB,2
GTF3C1,2
TRAK2,2
USP53,2
AP5S1,2
TPPP3,2
SPAG9,2
F2R,2
CDH7,2
PACS2,2
NEK4,2
METTL5,2
FRYL,2
UBR3,2
ERICH2,2
MON1B,2
TMEM131L,2
UNC45A,2
CHD2,2
NMD3,2
TMEM231,2
CCDC80,2
PDGFRA,2
RND2,2
DYNC1I2,2
XPC,2
CUEDC1,2
HIRIP3,2
SERINC5,2
ASB1,2
NUDT12,2
EDIL3,2
ELOVL6,2
PLLP,2
RSPRY1,2
MMP28,2
MESD,2
DSEL,2
