,sum_sq,df,F,PR(>F),p_val_adj
ZNF511,12.093099496502765,12.0,1.2521824156209542,0.26745739008645425,0.3886912323099859
CALY,17.142255072087323,12.0,5.848839476650696,7.604991421790346e-07,2.6227251315297943e-05
FUOM,16.32973211964225,12.0,1.9315088641797356,0.04545564684474132,0.10840096741293766
ECHS1,16.486636831802503,12.0,2.115222909117429,0.02698632265275248,0.07468892665661102
PAOX,20.402570230585102,12.0,2.3723822346867416,0.012828879764740488,0.043493492221550224
CYP2E1,8.272020111015642,12.0,1.0352088444337797,0.4279207141304404,0.5406550405753424
IQSEC3,7.1216342293149655,12.0,0.6906971660665907,0.7546753515900558,0.8126963223575691
SLC6A12,12.535730012724514,12.0,1.979491348028879,0.03970960610089326,0.09872150411598517
KDM5A,10.321982632885122,12.0,1.9674492117367468,0.04108265864634866,0.10085383828673211
WNK1,6.062397890999434,12.0,1.668621955039771,0.09365800800655892,0.18435291528952427
ERC1,27.553614560967425,12.0,6.701949214955714,9.079741549729793e-08,5.2915354550577164e-06
WNT5B,14.736957583720871,12.0,1.7002119445168393,0.0860250343562214,0.1732921715931058
FBXL14,18.91066306197296,12.0,2.159083013347835,0.023794251853867746,0.06857510831624858
ADIPOR2,10.392935872834338,12.0,1.096955682451936,0.37703504708599495,0.49366903647319765
LRTM2,12.002770250195146,12.0,1.4990140268022298,0.14618658055944286,0.2529761386565213
DCP1B,7.1913050603745585,12.0,0.6640959669522795,0.7791751715885318,0.8317942171700036
CACNA1C,17.371383177370717,12.0,2.274207029636505,0.017064942021885028,0.05389703178326812
FKBP4,13.017773513841613,12.0,1.6167285042854014,0.1075521696810343,0.20352247809760865
ITFG2,9.62711105166079,12.0,0.9563521718519677,0.4981966047481259,0.602178306185448
RHNO1,13.752026008605966,12.0,1.5269766009426373,0.1360353964175466,0.24061594439163897
TSPAN9,4.521756345415137,12.0,0.39533624026312014,0.9607332029305674,0.9711748087149703
PRMT8,7.5924627651243615,12.0,0.9804922162481765,0.47611594431141147,0.5825239988333081
TIGAR,9.888690301686538,12.0,1.6413921760655832,0.10073018037680227,0.1945506464621518
DYRK4,15.096459029796264,12.0,1.7572849770706105,0.07367227113583591,0.15438649809257557
NDUFA9,22.2233495159258,12.0,3.3121345262005764,0.0008159308444606368,0.005678829339224144
VWF,7.159723866979864,12.0,2.453025632462102,0.010138632647312852,0.036424709097329984
CD9,6.357701692571318,12.0,3.7424562387501523,0.0002345675582858657,0.002213010324483864
TNFRSF1A,7.40634747147102,12.0,1.654278783469393,0.09732460648288667,0.18982524390900668
MRPL51,26.063633334762123,12.0,3.4305046573581337,0.0005780062222213651,0.0043589527389142745
GAPDH,32.7393797267694,12.0,6.108307011657563,3.9374149602629635e-07,1.6331404033378995e-05
IFFO1,11.639604111094236,12.0,1.263096185917333,0.2607652334505386,0.38131273139789734
NOP2,7.415025374340637,12.0,0.6714327760615176,0.772489128976144,0.8263336314605406
CHD4,10.593714653171375,12.0,3.001012242163584,0.002029023799004829,0.011084449527339705
ING4,21.042997089432088,12.0,2.438738137616505,0.010570877542266906,0.0376864756857085
ZNF384,11.852635384262632,12.0,1.3472457597150174,0.21349894591307095,0.33129394910137466
PIANP,16.785825657220965,12.0,3.038906082406862,0.0018154176841126853,0.01016810586089392
COPS7A,7.8741363312399715,12.0,0.900936354732058,0.5504462108410232,0.6476937443335402
MLF2,6.292579651658206,12.0,0.8476809497107084,0.6021552253914206,0.6896660015725823
PTMS,29.42502613290224,12.0,3.9943224640546275,0.00011420248448465892,0.0012705719856177342
GPR162,27.61776221106899,12.0,6.114525128861793,3.876285902616491e-07,1.6150606602394864e-05
P3H3,18.894860978108355,12.0,2.2173844575559447,0.020114321193964075,0.06054680273096476
USP5,7.7904152329916405,12.0,1.2244192663244384,0.2850772311101785,0.40691228399667084
TPI1,19.49182779126446,12.0,3.2766743947808603,0.0009049093430379326,0.006140808094010269
LRRC23,15.83767930614762,12.0,1.5892352896877668,0.11564782820296264,0.21434887320710147
ENO2,4.919433185020248,12.0,2.685141809507128,0.005133827953211906,0.02208501715301743
ATN1,10.032044306951635,12.0,1.025778106220255,0.43603031079469623,0.5471473292174384
PHB2,10.01015950070825,12.0,1.0049712381740772,0.4542193050598645,0.5632123114241699
EMG1,16.335093312607757,12.0,1.654559056707723,0.09725171974224513,0.18974210353446536
LPCAT3,20.163389143304755,12.0,2.501028907314802,0.008810424838861436,0.03301847452838262
C1S,16.902707718962418,12.0,3.1792319178531963,0.00120320323267133,0.00760186098467038
C1R,26.153520447406454,12.0,6.061455375336229,4.430943287815401e-07,1.7662392118703123e-05
CLSTN3,13.578962036400778,12.0,4.552262463450442,2.3917749356766473e-05,0.00039610546057033394
PEX5,5.104484654291414,12.0,0.588575699277083,0.8439946598738586,0.8820474877984731
SLC2A3,17.198825375486695,12.0,3.4669572292137345,0.000519920696865141,0.003996185122482653
FOXJ2,12.417770406907925,12.0,1.4276227546926306,0.17515693222629997,0.28728981687562705
NECAP1,12.936642805162709,12.0,3.1662971564713107,0.0012496397905944,0.007806433644364473
RIMKLB,23.12478832754459,12.0,2.7664959498904405,0.004042096779672533,0.0184438192008051
PHC1,6.358531214573093,12.0,0.9659827377666351,0.4893325119991827,0.593959104994526
M6PR,19.54383559272906,12.0,2.1262964975573273,0.026143254864438126,0.07316932850812957
PZP,21.86783802304641,12.0,4.071822314816097,9.16676589813217e-05,0.0010711621876903683
GABARAPL1,8.267377507973793,12.0,3.7743410683327014,0.00021404458325495455,0.0020594801699181
MAGOHB,11.604233485901467,12.0,1.602832029012576,0.11157783519157836,0.20933347727058957
STYK1,17.909882638560813,12.0,3.604870220444696,0.0003486952687729524,0.002953804999872443
YBX3,5.445826549153018,12.0,1.2284799876940633,0.2824464391522277,0.4040339928093386
ETV6,9.503320035211944,12.0,1.1461657124202949,0.33938850534515524,0.45977480612302335
LRP6,13.619081108212873,12.0,1.4355361545186553,0.1717192922663669,0.28346920817294846
MANSC1,18.100644246026686,12.0,2.1611927639065267,0.023650332790141768,0.06826716750207693
BORCS5,23.79976871090427,12.0,3.256112876411341,0.0009609254159154829,0.006435055439818011
CREBL2,19.30913704801156,12.0,2.31686849636939,0.015077749196141443,0.04917753429947038
GPR19,14.42659480535914,12.0,1.5953443618398817,0.11380289815548977,0.21178194951813858
CDKN1B,9.331509994326598,12.0,0.9625544988341211,0.49247973621568764,0.5968111914384411
APOLD1,11.169175908661389,12.0,1.785683743072101,0.06816003545602821,0.14561893421789043
DDX47,11.295324674027942,12.0,1.0987167337390502,0.3756422653651402,0.49265261066546234
HEBP1,15.857193356659847,12.0,2.0499588049211344,0.03251598999104021,0.08497342049671484
FAM234B,19.383424512520502,12.0,2.581950930357502,0.006950391040333293,0.02779514895180226
GRIN2B,21.161321707388577,12.0,3.0241528924425367,0.0018957555031731083,0.010541133256774143
ATF7IP,21.455962441590223,12.0,2.7281717266742223,0.004524060311201983,0.02010499389263893
WBP11,13.469582023124733,12.0,1.9131783030491933,0.04785350444732568,0.11309935034675947
MGP,11.442423910297077,12.0,4.21551870883225,6.111880867256146e-05,0.0007971416292591302
ARHGDIB,10.788203833403491,12.0,2.088191022825565,0.029156458957340297,0.0785057682861463
PTPRO,19.905830514016156,12.0,4.930280021571838,8.515823890951884e-06,0.0001771480081410376
EPS8,18.56518390076634,12.0,5.063309692737925,5.952489016779172e-06,0.00013368419235732345
STRAP,6.333998096107774,12.0,0.6679779909467474,0.7756446429670173,0.8290349242530812
DERA,24.06835613855592,12.0,4.935931786706349,8.386765062985653e-06,0.00017591191958991317
MGST1,20.650177149628604,12.0,5.328115298815521,2.9425349204003067e-06,7.785879754898283e-05
LMO3,11.549692118868732,12.0,3.880261236625708,0.00015805267114875945,0.0016188531656704972
PLEKHA5,4.287603198804214,12.0,0.4845167477226327,0.9170968452917877,0.9371465710183976
AEBP2,22.366855923541944,12.0,2.8258804032222913,0.00339460608488669,0.016254567254101217
SLCO1C1,9.538384152292132,12.0,2.1394766291109866,0.025173077199620777,0.07138703260058765
PYROXD1,13.586037744330365,12.0,1.377595973412248,0.19827050034973048,0.31401354785351193
RECQL,8.089577265579901,12.0,0.979531972844657,0.47698532438438346,0.5832002213426375
GOLT1B,8.012569775196706,12.0,0.7074296103817349,0.7389344625483227,0.8010488028190436
LDHB,38.75365162606479,12.0,6.328633380545701,2.269935186050152e-07,1.0609930554898375e-05
CMAS,1.8189148240371067,12.0,0.5733015202984172,0.8560418805824705,0.891980721557473
ST8SIA1,17.533952849758947,12.0,2.852729844695736,0.0031369687097502507,0.015275096710407356
C2CD5,8.678763595158854,12.0,0.8290329109726681,0.6204633184682953,0.7042063646562384
ETNK1,18.162302674118333,12.0,1.8314827797586144,0.06007648810420276,0.13321764199422395
SOX5,1.505129550388863,12.0,0.5523159087401069,0.87190747419997,0.902791411495932
BCAT1,26.400821489380114,12.0,4.434133209881431,3.317591788139672e-05,0.0004985786819975625
ETFRF1,12.738099579856357,12.0,1.3801208253902137,0.19704543634741803,0.31277269055111623
KRAS,5.35581566134124,12.0,0.8196607794322671,0.6296834345480917,0.7115136906760129
ITPR2,3.32756920917206,12.0,0.8960115720094822,0.5551778306419946,0.6514030633957535
INTS13,5.969360354588753,12.0,0.5311650408656354,0.8870385285556236,0.9140388060586596
FGFR1OP2,21.438518617392376,12.0,2.667383041307758,0.005408757359456716,0.022982850837968364
TM7SF3,5.828140519771684,12.0,0.9688955427087121,0.48666570144726107,0.5918142867044875
MED21,22.20459323811574,12.0,2.935331566976996,0.00246078982280541,0.012708330167354018
STK38L,2.252061447381646,12.0,0.35242996339406757,0.9751332270940225,0.981993067233535
ARNTL2,15.013573920503305,12.0,1.6814027219074508,0.0904978780185003,0.17974643244054156
PPFIBP1,16.793555006321217,12.0,4.699294880144451,1.596376795326774e-05,0.0002859812749293567
MRPS35,15.292445539456303,12.0,1.9119387744286402,0.048019921093182136,0.11334720159600643
KLHL42,8.474315622812867,12.0,0.7945665524625286,0.6543842445796015,0.7318279964833219
CCDC91,15.523792331275642,12.0,1.781219490715321,0.06900024875941878,0.1469706894695184
FAR2,15.55517421781457,12.0,2.120127320466802,0.02660973186915664,0.07394664032033098
ERGIC2,25.794428212086043,12.0,4.927305172574566,8.584568121364539e-06,0.0001776330410371341
IPO8,8.06130726491157,12.0,0.9366352126755534,0.5165576123812814,0.6182844787218041
CAPRIN2,13.702541923305565,12.0,1.6313616148556258,0.10345572773428797,0.19804996693915253
DENND5B,4.560499140233794,12.0,0.4702653983206681,0.9253165407105506,0.9431386658028281
AMN1,19.458406666118826,12.0,3.7170292863317393,0.00025235734887854875,0.0023353833854006805
RESF1,8.667684461205502,12.0,1.0770700827579318,0.3929916877632021,0.5085255004108439
BICD1,9.127348319765067,12.0,0.9257712054367281,0.5267884692092655,0.6273497445006359
FGD4,13.486152072578474,12.0,1.3411253886810284,0.21668388768232025,0.3344887238522724
DNM1L,12.411344247832368,12.0,2.634862037584027,0.0059507786028797005,0.024619049492465288
YARS2,12.233982560389252,12.0,1.2075922501666299,0.2961756695684194,0.4179263822804335
CPNE8,6.670860380909021,12.0,1.6177002926052733,0.10727563173793864,0.2032079854027852
KIF21A,9.569486796529098,12.0,1.5134501208707025,0.14086557390608298,0.24687554026057312
ABCD2,21.659936977125543,12.0,3.0397335092641735,0.0018110146603970121,0.01016810586089392
SLC2A13,17.296957800515546,12.0,2.621804046066215,0.0061833241499090535,0.025305496318106597
CNTN1,24.511897235427586,12.0,16.031697040772038,1.9946286220279284e-15,2.6237914788047377e-12
PDZRN4,10.768506350073913,12.0,2.166982168782441,0.023259736834841494,0.06739322113757724
YAF2,10.675052848263284,12.0,1.2839384022009463,0.24834881096738678,0.3686002339438584
PPHLN1,7.855579656244394,12.0,1.243409439920856,0.2729324312642495,0.3945308990708335
ZCRB1,17.08920579802726,12.0,2.4289741725195424,0.010876687419464749,0.03844627169229613
PRICKLE1,17.088271788264173,12.0,2.269015322711523,0.017323638737118924,0.05446093051942337
PUS7L,6.988256871319127,12.0,0.7044835890071354,0.7417222111372821,0.8030309371137088
TWF1,13.438217738057254,12.0,2.1596058488028493,0.023758506869985974,0.06851498003721605
TMEM117,16.36377315572179,12.0,2.124534304908121,0.026275686274132754,0.07345067371348342
NELL2,2.900179821055258,12.0,1.9101198525863812,0.048265122460033213,0.11375102319221546
ANO6,5.10623783219669,12.0,0.7995280251939855,0.6495022012646664,0.7273919082029978
ARID2,10.768192418741934,12.0,1.4559487614360078,0.1631179540771896,0.2729898439009018
SCAF11,5.049719584159871,12.0,1.3987886077262022,0.18818311363738524,0.3026707616372128
SLC38A1,19.427097799722212,12.0,2.643833554224763,0.005796070628525402,0.024237156379410495
SLC38A2,19.397173641664686,12.0,2.902082237433937,0.0027133698281574955,0.013690251713794094
RPAP3,10.648623917814874,12.0,1.1434843865358602,0.34137101187944713,0.461527764745687
RAPGEF3,17.826303355868937,12.0,2.176259175927969,0.02264689145393606,0.06620081793899786
SLC48A1,6.070243806294031,12.0,0.6462208260792324,0.7952109172518385,0.8443891582034987
HDAC7,8.855200217731191,12.0,1.2942203693948342,0.24239784931047487,0.3623011998249691
TMEM106C,18.059937290013426,12.0,2.9422132164489607,0.0024115329102320955,0.012552512740201884
PFKM,10.88224178120282,12.0,1.3114673384222593,0.23267148898158624,0.35212291508513516
ASB8,21.121109702246645,12.0,2.3544826648537422,0.013515358608900078,0.04523788515839764
CCDC184,22.864869667105697,12.0,5.6189946554265235,1.3746045755696709e-06,4.2761347742721384e-05
ZNF641,14.8248290915393,12.0,1.4677964211364187,0.1582981939770954,0.2676477727031022
KANSL2,10.497555031884954,12.0,1.0447850525734212,0.41977465095942257,0.532481744873173
ADCY6,4.599682744490397,12.0,0.43725962449754724,0.9425453569795461,0.9567205665380398
CACNB3,6.243490838148614,12.0,1.6256523828735905,0.10503683747203454,0.2003932817337808
DDX23,17.21930176262333,12.0,1.8061143020984967,0.06443555428556633,0.13970392838744872
RND1,12.907557726738519,12.0,2.220273243796976,0.01994719873594638,0.06014204517373748
WNT10B,5.8473640021684,12.0,1.148388399647585,0.3377511725757664,0.45839696024951476
DDN,27.036090580704748,12.0,4.072028210086206,9.161424469264292e-05,0.0010711621876903683
PRKAG1,22.292460384062384,12.0,2.811517680904897,0.003541008594691318,0.016755193802629832
KMT2D,11.719146042135598,12.0,1.0835024928334518,0.3877843195027535,0.5035563409929987
LMBR1L,5.728812552177179,12.0,0.5642765195245841,0.8629653096522513,0.8964558406225102
TUBA1A,12.291450763867125,12.0,5.454439955626266,2.110844236273746e-06,5.970226060696409e-05
TUBA1C,12.827055194327283,12.0,1.4609783799301843,0.16105656023990464,0.2708691884363547
SPATS2,6.533393042921232,12.0,0.7177796993919002,0.7290901110103771,0.7935533974212237
KCNH3,23.731990133389704,12.0,5.334241619585611,2.895342123502471e-06,7.683086534066499e-05
MCRS1,11.806602401316935,12.0,1.4355607793305933,0.1717086858640843,0.28346920817294846
PRPF40B,13.244505041150537,12.0,1.363980459694524,0.2049867588438466,0.3217726006536208
TMBIM6,4.670830611394756,12.0,1.9037551181857566,0.049132527567712865,0.11535245126045386
NCKAP5L,15.4625431993533,12.0,1.7307560776020632,0.07919389246178012,0.16299002275102176
FAIM2,8.442295260884771,12.0,1.7089681387558535,0.08401307247082525,0.17028935732890707
RACGAP1,16.210477522547695,12.0,1.6559559393250787,0.09688919499631111,0.18927152639136147
ASIC1,11.778222113001416,12.0,1.8266491653152839,0.06088505638028039,0.13445876660622902
SMARCD1,16.581232821576226,12.0,1.7954106252895083,0.06636237652212984,0.1428931052529336
GPD1,13.303213556198473,12.0,1.6979186081159219,0.08655928001270788,0.1741397968881394
CERS5,24.693769774312187,12.0,2.8098495601752718,0.0035584162943644044,0.01681164558158411
LARP4,22.303582799271293,12.0,3.4826550488074766,0.0004967604639176426,0.0038665852508483972
DIP2B,11.73441405475801,12.0,1.3770651212661278,0.19852887879282985,0.3143146347875477
ATF1,11.37058480775136,12.0,1.133859352361805,0.3485533089296716,0.46873949616070515
METTL7A,5.661370411570073,12.0,1.2946774026531858,0.2421359843255062,0.3620636803620106
SLC11A2,10.091999531461386,12.0,1.1206066888566701,0.35861016498466,0.4775245696570859
LETMD1,16.076777546494466,12.0,1.8254939807178856,0.06107980612402034,0.13467980239223643
CSRNP2,7.940427326595441,12.0,1.1433322488584619,0.34148373852216113,0.461527764745687
TFCP2,5.967681484469062,12.0,0.5407526732300897,0.8802902726675795,0.9086103386081238
POU6F1,12.613002085847196,12.0,1.429727041295214,0.17423712095308197,0.2863134989754959
DAZAP2,3.1087927329387632,12.0,0.632011783330123,0.8076769797064642,0.85340008375323
SLC4A8,11.375740609761062,12.0,1.525669861288323,0.13649554973477082,0.24119190596004028
SCN8A,21.73354183967925,12.0,3.607580266077171,0.0003459757446746668,0.0029415924810381644
ACVR1B,6.470585750645231,12.0,1.1431931906491641,0.3415867964263968,0.46159835947963923
TAMALIN,15.717682570660957,12.0,1.9925550583211618,0.03826980248587683,0.09633360888189006
NR4A1,25.501113236890195,12.0,3.295426397615626,0.0008566991740204123,0.005922286782567535
ATG101,8.923349082237136,12.0,1.207559458710883,0.29619760759797015,0.4179263822804335
EIF4B,17.795154265889728,12.0,2.544727350808875,0.007751902251308322,0.030168857113291224
TNS2,17.128306684548853,12.0,3.400332773992113,0.00063102150946877,0.004659539742733307
SPRYD3,8.228802840762443,12.0,1.7677655501980514,0.07159128779922706,0.1508150487429153
IGFBP6,23.818904125474422,12.0,5.134731784598282,4.916967798576059e-06,0.00011668927703424832
CSAD,10.343027381859704,12.0,1.078446183047889,0.39187400458511734,0.5074357803712221
ZNF740,7.636691101607623,12.0,0.6903827203280738,0.7549689106449577,0.8128804641275457
MFSD5,6.057777200228677,12.0,0.6980134757344233,0.7478208548049885,0.8074500974489135
PFDN5,10.482350660157564,12.0,2.2457031276473556,0.01853336040401697,0.057064793286463585
MYG1,17.855724764230853,12.0,1.9861951137546086,0.038964392828168416,0.09746796339076697
AAAS,11.650232865660998,12.0,1.2030791095172424,0.2992063898220998,0.4207512455104339
PRR13,25.34655145983108,12.0,4.063292768221377,9.390849747181066e-05,0.0010918048544449907
MAP3K12,4.682223848211536,12.0,0.5745711897958272,0.855056042404602,0.8910543275760044
TARBP2,11.465848329555206,12.0,1.3761796574036511,0.1989604806865629,0.3147273846696223
ATP5MC2,9.676054468883237,12.0,1.6508678785162505,0.09821563916995446,0.19095642007536753
CALCOCO1,8.389905152537118,12.0,0.8852958615226435,0.5655139472079074,0.6600134437755043
SMUG1,14.340117863474493,12.0,1.5394309296737427,0.13171819556964418,0.2354547970863868
CBX5,2.860861884286961,12.0,0.565661039367033,0.8619128671487162,0.8958678948758753
COPZ1,17.311637666637203,12.0,2.10136637633475,0.028078430577251613,0.07674270963352117
ZNF385A,4.743525339155699,12.0,0.9827355798925425,0.4740878501544894,0.580891673216572
PDE1B,24.384859705374915,12.0,2.9506107547914655,0.0023527633175253484,0.01234429893320422
PPP1R1A,17.075170217756263,12.0,3.5292932161719075,0.0004339242548454153,0.0034865397370127263
TESPA1,23.23949395343387,12.0,3.333819385121578,0.0007659242593158699,0.005416766958356782
ITGA7,19.77639729045135,12.0,7.498713229705788,1.3762475978220883e-08,1.1843446617519429e-06
RDH5,15.23063144721624,12.0,2.245221342913467,0.018559213138888597,0.057064793286463585
CD63,4.473776087977193,12.0,0.9199429683573793,0.5323080282509118,0.6321243647323184
GDF11,8.007652021072808,12.0,0.7646371716736159,0.6837518225154555,0.7563126370179402
ORMDL2,8.163703353812178,12.0,1.1295288778088979,0.35181821694736454,0.47169301032074845
PYM1,6.471084170097093,12.0,0.7775166550244664,0.6711371305359266,0.7463563644897115
DGKA,28.261591393080618,12.0,4.900386114206921,9.232994124547208e-06,0.0001872630173983055
RAB5B,10.169583871287859,12.0,1.1855873075534307,0.31116896550288986,0.4330125184147816
SUOX,13.098935948092864,12.0,1.4567794657370932,0.16277592556416706,0.27266522150170097
IKZF4,16.907806344626447,12.0,2.142524154701054,0.024953776650589066,0.07089613557501516
RPS26,15.043438840466022,12.0,2.525747060683544,0.008195226474980432,0.031413791875211115
ERBB3,36.62587391889766,12.0,7.232032497567812,2.561593680484564e-08,1.917654846333485e-06
ESYT1,10.129529643084904,12.0,1.187005704918894,0.3101861159112329,0.43210192969903666
ZC3H10,20.651550241804884,12.0,3.3815535805200008,0.0006664742231581863,0.004855138169968813
MYL6B,14.399276362697075,12.0,1.8406207390159057,0.058575435802974196,0.13104047931821827
MYL6,18.823357451854374,12.0,2.467234294243278,0.009726101957104636,0.035384412019367636
SMARCC2,12.012025223226557,12.0,1.3631989551644816,0.20537792600966076,0.3222218338212568
RNF41,15.874584765779321,12.0,2.5877487198429727,0.006833184453424725,0.027438415492717808
NABP2,6.973338088487621,12.0,0.6525547655925651,0.7895717865339434,0.8406031923233381
COQ10A,11.040502527612201,12.0,1.3423521102761953,0.21604241816541378,0.3337909208655425
CS,10.519969865665821,12.0,1.1038265175345652,0.3716199388396779,0.4889808161108915
PAN2,12.15573079840343,12.0,2.1646251017961373,0.02341799881605797,0.06779840514306429
STAT2,18.686122851513513,12.0,3.1272129727896396,0.0014012167577336506,0.008471703155096162
SPRYD4,19.976101290925982,12.0,2.415385851623999,0.01131685643139399,0.03951672886624037
GLS2,11.667078578032058,12.0,1.2367360953313025,0.2771544084618657,0.39931744533200736
BAZ2A,6.4201136685917755,12.0,0.6486058596082508,0.7930932517125259,0.8426958991194251
ATP5F1B,10.811371355616924,12.0,3.0218011896901715,0.0019088877051760792,0.01058857710196466
PTGES3,19.98495219931904,12.0,2.387654525486589,0.01227038632205679,0.04201774535273296
TAC3,31.462971814495617,12.0,5.945469158598329,5.944237910248643e-07,2.207038011192319e-05
NAB2,7.445034980143612,12.0,0.926779208215418,0.5258360003548774,0.6268640459953019
LRP1,5.679629823916762,12.0,1.0163204075282217,0.44424820703619594,0.5543356137874156
SHMT2,9.711464008280316,12.0,1.0565421588165151,0.40989812779060614,0.5239754446474528
NDUFA4L2,18.40145514897918,12.0,2.833424443983706,0.003320149252836486,0.015964456564030477
R3HDM2,5.03755226729319,12.0,0.4417270121597457,0.9403628978002015,0.9549863861193622
MARS1,13.423644798957284,12.0,2.546455760992035,0.007712732950875395,0.030029109941505552
DDIT3,22.370935202883782,12.0,2.738330220962295,0.004390984089862108,0.0197133990733546
MBD6,7.846762035183554,12.0,0.8405374905452033,0.6091608228406693,0.6954069993450139
DCTN2,10.675995835599918,12.0,1.5987617699697552,0.11278245179569432,0.21056303546018224
KIF5A,20.80405179507745,12.0,4.095286926383561,8.577964466332947e-05,0.0010152428895371952
PIP4K2C,24.000593944892678,12.0,3.42413517305295,0.0005888098678039066,0.004415115034803234
DTX3,9.08983495619978,12.0,1.3584706552633623,0.20775779987473605,0.3250142407826316
ARHGEF25,14.617177741853755,12.0,1.9855244376922465,0.0390383399048086,0.09757465630930445
B4GALNT1,9.321757967122958,12.0,1.093949539130719,0.37942023799019686,0.4959122145370806
OS9,17.29574518060045,12.0,2.7775814490194866,0.0039124993091498705,0.018040207130021035
AGAP2,14.035495902339298,12.0,1.761564177108853,0.072815893576569,0.15293995165443597
TSPAN31,18.140367669346077,12.0,2.8189554907316783,0.0034644217162618776,0.016528702157170658
CDK4,8.400573104575232,12.0,0.9536399195843428,0.5007056819416981,0.6048448497153631
MARCHF9,14.915856917110757,12.0,2.4027523366058694,0.01174183641693519,0.04060038667936133
TSFM,18.216426855308015,12.0,3.4852894226640667,0.0004929773098847521,0.003843636807297881
CTDSP2,4.234398440138478,12.0,0.9039319205607098,0.5475742573142803,0.6455080990077958
ATP23,15.764848795625877,12.0,1.981594075530681,0.03947440239578528,0.0983176351799813
SLC16A7,12.985746251251303,12.0,1.5386955675382523,0.13196968703763198,0.23572781343210772
TAFA2,22.108904204147972,12.0,5.788861269909957,8.8681976567608e-07,2.9590985969376398e-05
USP15,14.839658063192719,12.0,2.075913541741928,0.03019697633011522,0.08068884447118425
MON2,9.955775881520351,12.0,0.9522372891292786,0.5020053810295169,0.6059221933915571
RXYLT1,8.63358731882681,12.0,0.8778099585113471,0.572765152212477,0.665700581710023
SRGAP1,6.522574553238866,12.0,0.8802389921840678,0.5704096894680151,0.6640116840229435
XPOT,12.9299669375882,12.0,1.4253718166623328,0.176145433948015,0.288294908601728
TBK1,10.694410758328315,12.0,1.0601037319607234,0.4069337978026345,0.5209295718290919
GNS,6.476333015501417,12.0,0.6991786849587186,0.7467250332795052,0.8067398928121183
TBC1D30,13.532943669612559,12.0,1.6284148688782183,0.10426907719194664,0.1992755630517735
WIF1,9.730483107595775,12.0,3.3961177007318937,0.0006388094451327905,0.004705725896626187
LEMD3,14.071002547678775,12.0,3.050879717219683,0.001752737387498921,0.009950188572188696
LLPH,8.788699972673822,12.0,1.083822781523023,0.3875261692697977,0.5034515091066086
TMBIM4,13.296710476990436,12.0,1.6094704373358366,0.10963806623538726,0.20662040808339047
GRIP1,30.054129587156933,12.0,5.036111802294308,6.403211511158036e-06,0.00014207414842106793
CAND1,13.540521768385972,12.0,1.752371964800951,0.07466704909846775,0.1559034440133086
DYRK2,9.270446341188064,12.0,1.2136422323828984,0.2921487844922694,0.41405356435351953
RAP1B,9.451897495165673,12.0,1.1080395218325998,0.3683247661935765,0.4856844403709656
NUP107,7.893455622731337,12.0,0.8058181329090849,0.643310540721133,0.7220384518479026
SLC35E3,20.012623104654818,12.0,2.3272407594282147,0.014630016341294185,0.048155019078388504
MDM2,13.227239943473132,12.0,1.3448510043389488,0.21474052913119146,0.33265995831763306
CPSF6,20.375650149644052,12.0,2.2769724876331026,0.016928690735218858,0.053622079219090214
YEATS4,2.0827267467497657,12.0,0.2733629539102555,0.9916207633205858,0.9937792760835822
FRS2,10.973683057084893,12.0,1.2076070805053423,0.29616574822153124,0.4179263822804335
CCT2,11.150392965534676,12.0,2.3658786895430506,0.013074238416548629,0.04409801734050541
RAB3IP,19.714041389297183,12.0,2.1845215593165452,0.02211432687507814,0.06499480429802729
CNOT2,10.471667210586437,12.0,1.208507829109738,0.29556361947028714,0.4176077655489342
KCNMB4,12.797355660722378,12.0,3.486536749784579,0.0004911962385328557,0.0038388452350413436
PTPRR,12.866562812806118,12.0,2.002990498695682,0.037155770744851144,0.09396603598423217
ZFC3H1,3.4712013489505713,12.0,0.48417430374551546,0.9172997823107134,0.9371536198493843
THAP2,5.900526136594994,12.0,0.6164093420813977,0.8210496608119484,0.8641245030010768
TMEM19,14.700864550567909,12.0,1.5275459730086356,0.13583532808967644,0.2405330194326424
RAB21,6.855619440546113,12.0,0.6139816560987904,0.823098840185687,0.8656875066167683
TBC1D15,11.624891532475731,12.0,1.1723314097973245,0.320463652337713,0.4428015172157355
TRHDE,8.926304099491176,12.0,1.3868374360738798,0.1938173131375532,0.3090337349559463
ATXN7L3B,19.227139454986716,12.0,2.396150175004617,0.011970148167920656,0.04125042078226549
KCNC2,9.447819360372142,12.0,1.4128036452611823,0.18175257368616152,0.2950274892380765
KRR1,11.088427170112805,12.0,1.2992043789210193,0.23955433676718418,0.3594387143884546
PHLDA1,10.797834444981284,12.0,1.8447778079374177,0.057904332286706106,0.12972824615474204
BBS10,10.913992221422872,12.0,1.0424553567378843,0.4217481036239138,0.534580846341809
OSBPL8,20.685553949370508,12.0,2.3967888307756033,0.011947872769757936,0.04120447491625986
ZDHHC17,12.780240550497595,12.0,1.834457694666176,0.059583879618766204,0.13249175646694017
CSRP2,23.97750605537095,12.0,4.572704707714767,2.2605934278921817e-05,0.00037855228191566783
NAV3,24.336651837547596,12.0,6.582777838234528,1.2136987393590086e-07,6.535519293577632e-06
SYT1,5.875119239309729,12.0,2.428557921022451,0.010889916825988487,0.038463503695321054
PAWR,13.7515595147473,12.0,1.67006676845153,0.09329576382852586,0.18399387306341106
