"","logFC.spline_1.human","logFC.spline_2.human","logFC.spline_3.human","logCPM","F","PValue"
"MED21",-0.164102835566489,0.0905541901468021,-0.300052439558983,8.92413650213735,2.61283806395542,0.0560220374520004
"MED22",-0.0487404389692749,0.303920997365326,0.165529136372604,8.84618669686374,0.482270436148763,0.695712377098676
"MED23",-0.113255287636974,-0.217397682867768,-0.0846279524366893,8.79005894967293,0.229434981952879,0.875447189058676
"MED25",0.0567309374247164,-0.612009349255456,-0.0427760453029446,8.88262026697283,1.41696478529246,0.243919400761517
"MED27",0.294243559629077,-0.0982595103040819,-0.0362915329817484,8.79752620194628,0.516377399361489,0.672969710068152
"MED28",0.0325156412357757,0.0641388375560286,-0.145771539168865,8.88556550698081,0.382032105745398,0.766279743865305
"MED29",-0.166590007448464,-0.594954661970094,-0.0197172901138116,8.91901671436351,1.45723588378525,0.231399915031675
"MED30",-0.282217410942467,-0.284554464631148,-0.270358184230073,8.77028602669313,1.40101950009098,0.256774850004348
"MED31",-0.180136506751016,0.186892623481768,-0.0687740042364847,8.83766327074687,0.558486854282973,0.644183537620723
"MED4",-0.340934325225772,-0.625135730825855,-0.146381674048356,8.94408986084055,3.12817952470173,0.0293172650987099
"MED6",-0.387175268231766,-0.282643798044638,0.0361432945136541,8.8104279438078,1.19902970374339,0.319287538254846
"MED7",-0.111761162204357,-0.414041850610905,-0.0670878526668871,8.73395189416376,0.205079339435637,0.891891910917788
"MED8",-0.302304211398527,-0.193167245067129,0.043387890707226,8.81017593809511,0.862375788962091,0.46615850571317
"MED9",-0.203721143895044,0.470900933390189,0.226137827603624,8.77487687611512,0.898142188942489,0.450355867890098
"MEF2A",0.248945199211159,-0.232572977763361,-0.035137534065318,9.22227859676285,1.7875673899047,0.15442302988852
"MEF2C",0.427994354508143,0.605782388576613,0.0515244557619795,11.576848021044,3.97556730462407,0.0120196236927423
"MEF2D",0.207500699912406,0.29426441742421,0.0339400039243173,8.98459588590464,1.56463350692557,0.202728072718323
"MEGF8",0.0679380826189268,-0.0814232310271361,-0.242273022632059,8.91477992343421,0.691559966414877,0.560575311788628
"MEGF9",0.093492599527709,-0.168579769947348,0.238151608890504,9.05646932613285,2.41221411615537,0.0709686532714557
"MEIOB",-0.503760292402565,-0.474716735687261,0.0742261876155829,9.09378391360652,2.02053285666446,0.123719734591279
"MEIS2",-1.09619135175672,-0.165791697660112,-0.246707233103795,9.25035116118221,0.946477594156355,0.421991747012317
"MEIS3",0.085280670513553,-0.308018050153372,-0.100232254983903,9.04159682599791,0.728241679917392,0.537550704556554
"MEMO1",-0.142182666012709,-0.54834302966509,0.0946197867707048,8.77530575825895,1.01951595235097,0.393648454089241
"MEN1",-0.133994122438426,-0.573401423917453,-0.232397672841147,8.8656511573833,1.41924401247168,0.243972053824397
"MEPCE",-0.0155018513461906,0.128384221415208,-0.0966087319366035,8.78785117384068,0.120776451066734,0.94737348504145
"MESD",-0.162012459097877,-1.19856923993936,-0.188825159518025,8.79735641753641,2.5286454464939,0.0671090540807708
"MESP1",-0.556931237549354,-0.723415459867394,-0.293965573545632,9.04114112648046,5.15077133450678,0.0023648174232378
"MEST",0.0163181806687294,0.172389572065135,0.213220264510072,8.91551100367964,0.559746285636462,0.642921598247493
"METAP1",0.0792789002250433,-0.193855392102554,0.122795056365394,8.929269382624,0.488815845553033,0.690953772660461
"METAP2",-0.10334254401793,0.24156007776206,0.142995623020893,8.99903999653095,0.598592923810274,0.617442533251822
"METRN",0.0958898712429429,-0.167450273251128,-0.028455745451126,9.0383869675144,0.109265533713789,0.954517283401621
"METRNL",0.148905267651429,0.0479933855585265,0.221946762686449,8.7658362356349,0.311933936235379,0.816629557603711
"METTL14",-0.0512667382272713,-0.170900748538111,0.315392970733588,8.77903507068883,1.3572142833087,0.269146337036038
"METTL21A",-0.214217889957411,0.00265937593024093,0.0555679774830872,8.76872144933767,0.467650544352502,0.706557046537778
"METTL23",-0.32269196249391,-0.7937864103414,-0.067421086633672,8.81224245126521,3.01042638697263,0.0373263562662626
"METTL26",-0.0780406399440774,-0.0194420923044956,-0.18024461966246,9.21624657023942,0.0140618802289259,0.997697460848595
"METTL3",0.146845455781647,0.637625005206798,-0.0709336811581815,8.83831013398167,1.69939027881771,0.176787787061884
"METTL5",0.00243646409811132,0.657565963915474,0.104025224489401,8.93913814207106,1.67681603732164,0.177534123510729
"METTL7A",-0.272193474671406,0.334531713224276,0.175658375419406,8.91438245992662,0.961100396123776,0.414975813788229
"METTL9",-0.0709183715936551,-0.181488271888842,0.198977853605661,9.34735873574671,2.83294225990462,0.0421404005141919
"MEX3A",-0.133646306123478,-0.00614492205882974,-0.432169100014888,9.01788071656045,1.20120513227418,0.316655067892734
"MEX3B",-0.0988428991310738,0.172429403863778,-0.218979681756724,8.95560144259252,0.687163973666235,0.56382401209143
"MEX3C",-0.348752729053622,-0.345662122849464,-0.0939489657281447,8.88202133530593,2.33711246617119,0.0802724039709018
"MEX3D",-0.261642889603634,-0.534070656630234,-0.0898217689211924,8.79005087018527,1.3253935188865,0.276409182140516
"MFAP1",0.0345328630442418,0.0592325594770416,0.0961138617877025,8.86122536202621,0.168739292522628,0.917153734980222
"MFAP3",0.0247795280800829,-0.0330430334998836,-0.151216080492107,8.77006213860939,0.53759953711701,0.659222652940726
"MFAP3L",0.200199484654314,0.00601166043619428,0.0762153960370998,8.77538910961983,0.416932451447125,0.741741856235639
"MFF",-0.0781390509805504,0.193125638952871,-0.090543102996489,9.2138475874413,1.59021288779309,0.196299195335063
"MFGE8",-0.160768600540521,-0.432008872785019,0.260529887412847,8.91310138289533,3.98151630147628,0.0103775082399679
"MFHAS1",0.079644668442022,0.438036079518437,0.331004795740617,8.81097836793623,0.946102251336368,0.424661297822567
"MFN1",0.000802671795496451,0.102228557693802,-0.0387807632354635,8.78717206398617,0.322310768957844,0.809186991977509
"MFN2",0.121411232869157,0.230053029593052,-0.0905064134743665,8.97462566983384,0.687180431236518,0.561986660489755
"MFSD1",-0.188580571432041,-0.572348075854852,-0.174869650778978,8.79394530614816,1.20437760755573,0.31774827820237
"MFSD11",0.239128159231535,0.620993344699786,0.0981037628668205,8.74694659561327,1.06896572500136,0.37736870022208
"MFSD12",0.232693115447266,-0.801481653083328,-0.198912666711462,8.8853754334415,2.48966084109547,0.0658755793416089
"MFSD13A",-0.000686699856171791,-0.436781595565279,-0.18415535601261,8.80850762143191,0.63552685257773,0.595220752366221
"MFSD14B",-0.0201857904715778,0.0949950851295679,0.0779082819602079,8.82220312744819,0.0906448033742734,0.964943558238179
"MFSD2A",-0.0177743163306692,0.975046776744505,0.324458385407861,8.82882212298403,1.53359995586971,0.21393838272669
"MFSD3",-0.139962147196873,-0.111404989385786,-0.110438654784552,8.79732209756236,0.181327923853936,0.908606475801852
"MFSD4A",-0.0335853932721469,0.395767961780624,0.0762330199775585,8.94414212950019,0.515630249690113,0.672608650979113
"MFSD5",0.136763295519842,-0.383645350405405,-0.19124362957065,8.81639354865561,0.845216272555737,0.474571360966251
"MFSD6",-0.172372135155592,0.29610118217047,0.260951315247297,8.89031504728224,1.15740403544428,0.331183941228066
"MGA",-0.305723619361176,-0.873220750181224,-0.06497060676953,8.78795145871781,1.24789018016165,0.303223233717978
"MGAT1",-0.209821310447263,-0.351733071124276,0.0789867585925183,8.81281769637478,0.487332385040833,0.692545587273098
"MGAT3",0.0742830348170221,0.260293742601862,0.0464109054369759,8.87265923754342,0.0788008416728062,0.971241867355438
"MGAT4A",0.241415540740383,0.0698173636961909,-0.0901999546691377,8.78051101355708,0.178733570886678,0.910269787358996
"MGAT4B",0.184502711602439,0.0476387903694484,0.114621230128504,9.24337788855459,0.99766815775854,0.397265246018407
"MGAT4C",-0.571650906143725,0.502222169474563,-0.522996650003459,8.91923110506396,4.73121288912021,0.00468464019640928
"MGAT5",0.149111747988164,-0.212591359830403,-0.0456459899182515,8.87083586523955,0.835425440839328,0.479543716027008
"MGAT5B",0.147171724952787,-0.0134791586686451,-0.404032455053399,8.84819643453434,4.53820413436747,0.00646175192030868
"MGLL",0.491937205931164,-0.0567406634076085,0.252994290903549,9.22540456579528,5.41128064386009,0.00169301842392272
"MGMT",0.331986404647311,0.718939292153902,0.0316566644756277,8.7713051078647,1.31990826514453,0.28092789349997
"MGP",0.00878771859773762,2.60401238452847,0.19761566645302,8.74181181274444,3.12682997158001,0.0478103752489463
"MGRN1",0.0560769816028436,0.111531610816295,-0.165667468960311,8.89717767459636,0.593199885145521,0.621856082725414
"MGST3",-0.533586172822587,-0.289435721252637,-0.17051050167128,9.81720967244827,10.3069759722512,8.27728811609256e-06
"MIA2",-0.00597056069360593,-0.491719655412684,0.156881733199945,8.75279293120377,1.0196991110521,0.397266545270419
"MIA3",0.185330247103788,-0.144706357178446,0.209293887902381,8.92303822598641,1.63483105891853,0.187054811397968
"MIB1",0.085672573064498,-0.0585120071290177,0.138515876682068,8.8227470935694,0.766833021566802,0.517549683765802
"MIB2",-0.0673082286405925,-0.602390179059029,-0.141747235681167,8.85255318124762,0.821619633544519,0.486821432328172
"MICAL1",0.0348069365714523,0.346639375722231,-0.0218938637589002,8.86281344026871,0.312645169627559,0.816173196301578
"MICAL2",0.123998324961353,-0.175968388860179,0.269776485320436,8.96658806403279,2.59579365771982,0.0582749782572455
"MICAL3",-0.841986855477312,-0.304998343030403,-0.723341811986599,9.11022372197299,5.58719784864264,0.00158322937466864
"MICOS13",0.0245175659716856,0.00896597882558504,0.0804493281544845,9.42795157039619,0.310607448554239,0.817665347209618
"MICU1",-0.0390288519161461,0.662859118725548,-0.136713001704934,9.03684548459436,2.63674272464762,0.0540054561191593
"MICU2",-0.248210950468363,-0.035236856499336,-0.00342912390210366,8.87549181544768,0.787016689533897,0.504710405075501
"MICU3",0.0525483524681199,-0.0150027520944124,0.114475130098993,8.85872437361772,0.0959857042012217,0.961987949183977
"MID1IP1",-0.255856458509337,-0.781006191976135,0.0702508541749867,8.75792956345665,0.187411993789937,0.904306553466993
"MIDEAS",0.0442323629964572,-0.0987036589689994,-0.0669049944280027,8.80773156950978,0.0850557984425135,0.967907795584152
"MIDN",-0.139406838349695,-0.477506679804565,-0.227890615850177,8.94323809521141,0.878725612633678,0.455169940849407
"MIEF1",-0.263418812702019,-0.112367570769479,-0.209809780130608,8.81230750248008,1.36018978009318,0.26423316861936
"MIEF2",0.0903999178444289,0.00157288264555287,-0.0199209097850555,8.82442853011017,0.130071255347535,0.941841260688689
"MIEN1",-0.151236463045514,-0.210223214217763,-0.286542084335481,9.10480630345734,2.10130665628135,0.104810510677337
"MIER1",-0.0793068517918025,0.0514512454818427,0.185303800808735,8.81374020711936,0.274937423964477,0.84323602551248
"MIER2",-0.0645802414066306,0.168558593225747,-0.0452423998820908,8.75807362781134,0.321658980614688,0.809645065353777
"MIF",-0.332316583671722,-0.373345456876267,-0.449855844713449,10.2257580827385,13.9031836729747,3.17298706296236e-07
"MIGA1",-0.28759802769489,-0.582957809952959,0.0161525774161778,8.86835584947151,2.25718248732573,0.0884337037211324
"MIGA2",0.0856399507822733,0.0940016643999237,0.0955452634241552,8.7421153749608,-6.81809200862405e-09,1
"MIIP",-0.201119720847509,-0.710226496552974,-0.155214253769469,8.83261763722344,0.90910408537258,0.442182129825818
"MINDY2",-0.280536802282185,-0.0670458051027468,0.0598569569998013,8.83059735637727,0.868882414274517,0.462758675096392
"MINDY3",-0.39531625694146,0.0773835774723936,-0.210001189288119,8.95559214438099,3.28438200787897,0.0242898350447116
"MINK1",0.29910737801993,-0.234517995765156,0.00151443255853457,8.86507757892253,1.43586971824986,0.239112736847585
"MIOS",-0.0528212772417772,0.0618214975124632,0.0289545891982271,8.78803059387335,0.037079108858456,0.990326583196983
"MIPEP",-0.0593461100012941,-0.101062788168483,-0.0954893908711997,8.73216842905486,0.00645056990900152,0.999266751625864
"MKKS",0.0172259866154138,-0.383599872379545,-0.0301141002354843,8.92228798829405,0.617114926584663,0.605544591720402
"MKLN1",-0.206823011646045,-0.757186230535033,0.0125460957994368,8.77099705930284,1.36053588038991,0.267883032124091
"MKNK1",-0.0987979692417094,-0.356463254200086,0.286581506810199,8.76899724898291,1.33324605854335,0.277794579802083
"MKNK2",-0.106707967727432,-0.0527730907790148,0.0931355682350453,8.81112783469718,0.278008398120424,0.841042913222874
"MKRN1",0.0730769756915606,-0.0062250910847891,-0.174742803136095,8.99690525656471,3.0209391488122,0.0363027582591637
"MKRN2",0.102703594781439,-0.396936406092539,-0.238176143089725,8.81662640010729,0.529584497566651,0.663662782311878
"MLC1",-0.67134670629554,-2.15908100826398,0.329902699866723,8.84412005343015,0.0115671515955198,0.998278010991813
"MLEC",0.021435142707068,0.0592079101216632,0.345847916902489,8.79286905672991,0.970333607090827,0.413667012075972
"MLF1",-0.248587640624151,-0.71488066762028,-0.247223378946837,8.80212292322286,1.61047606671726,0.197617358502457
"MLF2",-0.0631062574951251,-0.144937663369973,-0.138181394203509,9.5522237757689,1.3427874406677,0.265610299586119
"MLH1",0.0975712266616355,0.369055735771838,0.145607511255829,8.80603369819674,0.312733291682419,0.816086718598789
"MLLT1",0.239019721508754,0.191271621187955,0.115576767450595,9.16901607854116,2.11122131798458,0.103379394802129
"MLLT10",0.0989001328473551,-0.315361262532081,-0.182014353370129,8.81471084291106,0.566575592311608,0.639282173504097
"MLLT3",-0.63354695114103,0.162630557541248,-0.578428454656572,8.95256326559942,0.394903400580737,0.757225827230109
"MLLT6",-0.336481233436621,-0.319770055291648,-0.251712378800496,8.85625062434209,1.56733756226903,0.205097603926948
"MLST8",0.0238621985650105,0.0203904121435592,-0.254730596664298,8.89311760311119,1.2317171115376,0.303550304035364
"MLX",0.12991959005049,-0.0573084173473412,-0.251065062056723,8.81557092959024,0.991257098516135,0.403491839518662
"MLXIP",0.0668752507208322,0.151900108112363,0.0204396545720273,8.77883100844213,0.24123219543795,0.867086623690547
"MMAB",-0.0666154554631768,0.236400708326454,0.148808607067975,8.79994151339387,0.224129810706098,0.879175058167889
"MMADHC",-0.112239615710095,-0.127092370794106,-0.0984999710782254,9.03563717474625,0.765997755247346,0.515820565452926
"MMD",0.177558482344645,0.119953611277892,0.31931214640695,9.67891839586667,2.6380457376161,0.055273016138043
"MMGT1",-0.414995211561389,-0.442499059250407,0.0535325110761677,8.84843644957819,2.55372842079517,0.0617361922047379
"MMP15",0.140880366208232,-0.0859979738127546,-0.229237328367608,8.85394150163916,0.667917977942909,0.574751008944678
"MMP16",0.461325293874229,0.883615862296129,0.775993248464561,8.86161238662517,0.331200947715084,0.802798160367614
"MMP17",0.103617129978449,0.0306602928809268,-0.341828010309099,9.02075828376845,0.733110357049799,0.535257400212551
"MMP24",0.0832434753820435,0.302490656255991,0.145789026870424,9.13248045846228,0.587160198610794,0.624992437821454
"MMS19",-0.103342376633567,0.0172754292419678,-0.212261350925291,8.85297474886768,1.11882976569558,0.346697009817218
"MMUT",-0.361761186011264,-0.21592802289747,0.0273745481991929,8.88423803710289,2.94157786017091,0.0377435878466152
"MN1",-0.721828686420942,-0.226596571695348,-0.162583781219811,9.32755780051387,2.95847758632297,0.0365235966536223
"MNAT1",-0.0743573976519751,0.249786319597851,0.183137378812536,8.78481357222099,0.380884166211669,0.767222991842513
"MNT",-0.0707913593414292,0.269029817258616,-0.0731483451230764,8.80995924449739,0.270524283568889,0.846367511568886
"MOAP1",0.864502509938154,0.733221005441648,0.243951612691849,9.26894403703511,0.276989689992214,0.841759145541462
"MOB2",0.188038262101279,0.617714142578772,-0.0586002360208608,8.83825872263946,1.66841842394741,0.182139900972132
"MOCS2",-0.25010970137931,-0.0530662259224987,0.117504746004753,9.00093221410539,2.27035037873738,0.0849812956429296
"MOGS",0.00522423320792976,-0.294484423643045,-0.182790242242903,8.80709957570028,0.309758938091937,0.818227406458953
"MOK",0.0801165618912301,0.200935957756358,0.222210473777909,8.79357948011184,1.08096040699836,0.365770881803784
"MON1A",0.0756960834750909,0.110861834123821,0.0300036479482982,8.85243767229821,0.21884278520281,0.883036708916319
"MON1B",0.130995461080455,0.0314098752139694,0.194656420906797,8.84680449389651,1.12222742748827,0.345589533296576
"MON2",0.23242072834393,-0.140120496499758,0.0768021751954148,8.85028352140483,0.837783839938952,0.477641987277324
"MORC2",-0.333305120605065,-0.0736235152052892,-0.0193843077329862,8.77902100375811,0.99234575755591,0.405365120899355
"MORC3",-0.391059728515268,-0.212223161461284,0.245892730464164,8.83720886588868,1.85730124207524,0.146183674795655
"MORF4L1",-0.0247689105324397,-0.0601021756571326,0.0987302731968187,10.4270235146487,0.668727500106223,0.574311873520425
"MORN2",-0.00964277530016109,-0.436626879814538,0.0064510291929111,8.88589956627983,0.863588831485553,0.463583725743612
"MORN4",0.0527348457116082,-0.531016795424344,0.0259858753498612,8.91898951088449,1.3843763455581,0.252589910432214
"MOSMO",0.244875202638995,0.267173446489048,0.104694146718518,8.8779734887264,0.885853715331568,0.452363351858699
"MOSPD3",-0.0955520899056122,0.370045134849712,-0.203447927433582,8.88602430076364,1.27930652925191,0.28848845343933
"MPC1",-0.186462030525077,0.0554502306871403,-0.0803468360625316,8.94639424334651,0.0357095921453858,0.990880786569377
"MPC2",-0.329956694551606,-0.522458262194642,-0.0409736594357772,9.21979881360531,4.81006118992532,0.00360337850976442
"MPDU1",0.0732970901641726,0.246411245887886,0.0978992724864614,8.86230935941134,0.436380715389194,0.727587216755207
"MPDZ",-0.356374244589789,-0.443497826920573,-0.0746846722483289,8.79784670580209,1.72262141483576,0.173656091304369
"MPG",0.201861458203681,0.0541117711559488,-0.281090246708939,8.85614764219185,1.83109040379593,0.148955300425704
"MPHOSPH10",-0.0410765136540641,-0.165173449782558,-0.160427983194253,8.88297094815974,0.655340203922903,0.58206604920207
"MPHOSPH6",-0.249521683231662,-0.408878235387773,0.184066971011881,8.93378001250996,2.08905916522299,0.106624180777676
"MPHOSPH8",-0.0977937824146433,-0.166600089359646,0.0380178548379409,8.93959598592192,0.0571047600368198,0.981928177430114
"MPI",-0.139723399350365,-0.227351425919205,-0.0146525479038363,8.86781494446231,0.63347863966704,0.595552313362128
"MPLKIP",-0.1140878217398,0.222321395228644,-0.0466195278703913,8.88731081761715,0.556669523388496,0.645143361808805
"MPND",-0.211490083094263,0.428779603266889,0.173676749738549,8.82367934505363,1.46427757917986,0.232575450999098
"MPP1",-0.166534002855334,-0.519237467645621,0.0195978943839393,8.75494456575012,0.0559633676609314,0.982309547753203
"MPP2",0.156064016953098,-0.230780136099738,0.027265973529621,8.85204439287768,0.576352592688789,0.632331455706495
"MPP3",-0.470115426980101,-0.539224868197581,-0.398609920281264,8.82099972886379,2.82723603869677,0.0470773029554135
"MPP5",-0.146742693282508,-0.14656896445908,-0.0853639699911583,8.78767313827631,0.235821294811037,0.870958151982767
"MPP6",-0.0378456468311512,1.04610931896169,-0.0147503845794922,8.96850422939047,2.08169912648145,0.110049282629751
"MPPE1",-0.0995516439240687,0.430229782516704,0.298304389881668,8.81891121161261,1.19517737456004,0.319164607205954
"MPPED2",-0.0149113985007466,-0.441919430954277,-0.0139865937564894,8.80956739115389,0.510572143444955,0.676526268988249
"MPRIP",-0.0628042080624182,-0.361571502724279,0.0368337574941845,8.96902655984363,0.167071143226182,0.918218434546013
"MPST",-0.0897302514202296,-0.356682980639413,-0.435204831970606,8.84304972294549,2.15654348896119,0.1009597849775
"MPV17",-0.0916977721289937,0.353672140029212,-0.0366521593162529,8.87246604452551,1.28458702754895,0.285096928302129
"MPV17L2",0.05837107433452,-0.0498353714041248,-0.0632682346800895,8.74357903631646,0.0309572871125095,0.992502129641945
"MPZL1",0.116612429256326,0.364107645221674,0.191748003460705,9.09711314563808,1.23315615085705,0.301563293059076
"MRAS",0.214873668260905,-0.193209249342575,-0.1125570535198,8.96126271607246,1.19313768820887,0.31647366955097
"MRFAP1L1",-0.0327566764822422,-0.119148713531526,-0.180074460786197,9.07803017924961,0.418530499603653,0.740324626583228
"MRGBP",0.0422266874516936,-0.104463647744524,-0.0616184705647012,8.77000383320367,0.0535719897333489,0.983409287014728
"MRI1",0.0519212725717248,-0.0754435433253264,-0.252276470270707,8.76704930092133,0.397135082603225,0.755796337745915
"MRM2",0.127041766942204,0.0133153354339941,0.101987634854005,8.74507390003321,1.78026489659877,0.171182385842625
"MRM3",-0.0673482947127133,-0.386549058084872,-0.0866221267740321,8.7525648600332,0.201804300819972,0.894346101817584
"MRNIP",-0.0461355428386795,-0.20981859397366,-0.159392847358002,8.81679195170568,0.263710226958005,0.851201087097737
"MROH1",0.0241942057073519,-0.047192791003448,-0.0131948308488569,8.86629013532279,0.02146942439538,0.99569810342841
"MRPL10",-0.114147934626836,0.573236307217703,-0.00695206263709305,8.89392449998217,1.37537191946086,0.256255193491492
"MRPL11",-0.472991446557739,0.125937956583956,-0.0103040021343585,8.81567323646346,2.29689270363347,0.0865420972166371
"MRPL13",-0.294556089486815,-0.560778810175758,0.0213819420051048,8.86963293290072,3.6117238839954,0.0167516229194585
"MRPL14",-0.255017558229427,-0.544015514066489,-0.0215626731880575,9.00825531941731,2.79768504029989,0.0437774259847528
"MRPL15",-0.0710555115990115,0.142695708094198,-0.00510177241243704,8.94535502856379,0.32607327902416,0.806499798146893
"MRPL17",0.0273635945734087,-0.222282251485787,-0.281840176969869,8.84239138488545,1.42359713458087,0.24273017332161
"MRPL18",-0.260269476862207,-0.29459612813605,-0.0191604560082789,8.98501051337449,1.62606594770879,0.188079395202033
"MRPL19",-0.148887406131907,0.130207435935483,0.0883091022632212,8.77883684190651,0.154422449102151,0.926317874260342
"MRPL20",0.0353206899260925,0.039643685065927,-0.0961474565867348,9.23934596504376,0.404495069906115,0.750072282093579
"MRPL21",-0.322248927687896,-0.0682202424890637,0.117005527784812,8.98368414229732,1.33893331678568,0.268140780041056
"MRPL22",-0.2128615897557,-0.384493052986805,-0.269644877129584,8.86360350724315,1.98681981219259,0.123450881172091
"MRPL23",-0.345331802660178,0.0970293700515141,-0.494364591822286,8.98917409652409,9.50840073786441,1.49489623546255e-05
"MRPL24",-0.0686024600930203,-0.317650904443226,0.0235249372805512,8.94020546056334,0.441810567451901,0.723648073931405
"MRPL28",-0.00223674754517369,0.0440673332076017,-0.0326491830304977,9.12003950195701,0.081944665640353,0.969718844526318
"MRPL3",0.138384303867413,0.153671169187312,-0.0908780314605637,8.98892140481806,1.02664177878332,0.384236694037149
"MRPL32",-0.0861811846295628,-0.191518930815447,-0.120828339560054,8.87099062993641,0.339367045815032,0.796907564808642
"MRPL33",0.033143298735739,-0.636387947958077,-0.159232274718939,9.12386066781335,1.62606943026827,0.187701735394532
"MRPL34",0.0599444183124924,0.0384154444788987,-0.175931994855952,8.90107491770198,0.462296066924969,0.70961157162432
"MRPL35",0.120395653655031,0.604197569097332,0.150427709346157,8.86016330331685,1.50045919700445,0.220932045630858
"MRPL36",0.0109736265603163,-0.0838663637456327,0.0238200014446568,8.83920074971717,0.556794069278684,0.645511223101999
"MRPL37",-0.178925808333297,-0.368099289704298,-0.191055899378498,9.03337968328604,1.89028905942426,0.135788063522378
"MRPL38",-0.247804670497805,-0.0109075238694973,-0.170355429205777,8.82356557525792,1.31399106952719,0.278356450540195
"MRPL39",-0.245518982617906,-0.374811269789371,-0.0115722136115236,8.79262866257726,0.663370321794948,0.578573636849248
"MRPL4",-0.273330184293201,-0.439080416172983,-0.240080247900947,8.9231454792718,1.99261399492542,0.120688574914523
"MRPL40",-0.15995458985477,-0.404005042308718,0.0316337815317266,8.88424692960019,0.924411629701271,0.43260521624151
"MRPL41",0.0590065137259569,-0.299573288213209,-0.0316942113992608,9.19247150526174,0.387985409591621,0.761887551956687
"MRPL42",-0.17032926841192,-0.591030294788488,-0.106683534691284,8.86719469415481,0.5965848665141,0.619429933227257
"MRPL43",-0.0460618911985119,-0.249979302482583,-0.0191068103898457,8.98912234532415,1.33706708769774,0.269938393781601
"MRPL44",-0.0745303651320115,0.0402243858413616,0.060343064945734,8.99032329893727,0.175089090619225,0.913021688624248
"MRPL45",-0.111067255055922,0.249143470394447,-0.235021507752232,8.80162131277077,0.127341827186176,0.943446123564219
"MRPL46",0.185773102010911,0.0593183854345506,-0.0598857130667168,8.76927716502408,0.471367883490778,0.703988198306301
"MRPL47",-0.0565259910051401,-0.208306231935291,0.0255614161852976,8.8838104923669,0.275573355039944,0.842869711119949
"MRPL48",-0.263032423867995,-0.488370900259202,-0.138242837885692,8.85458112644386,1.15733801246542,0.331706114507545
"MRPL49",-0.129159788135992,-0.70472778112881,-0.218528050924201,8.84727362950613,2.11992472990444,0.105531409059829
"MRPL50",0.0837394363716011,0.690383100968531,0.193990702129405,8.8207934846943,1.40330751622337,0.250401129310097
"MRPL51",-0.517410984800941,-0.405865063892681,0.0138699862385473,9.03833834427145,7.65529620729748,0.000110582057405287
"MRPL52",-0.214669948740577,-0.599358320797374,-0.328811613444575,9.05058749899305,2.85527683065465,0.0408707086765299
"MRPL53",0.0317672667827029,0.118420415873952,0.0593080936194377,8.76505518015568,0.089410251110059,0.965415792356493
"MRPL54",-0.210836494727081,-0.352771422486849,-0.0158723716438635,8.98031078158412,1.98054372809427,0.121796067673748
"MRPL57",-0.15635388598548,-0.177432725996219,-0.0573457790494871,8.98712202275295,0.279287437695667,0.840162257088994
"MRPL9",-0.319969598721393,-0.544531289076568,-0.166287649760398,8.84950044873242,2.3097295226593,0.0830845367416395
"MRPS11",-0.0134206867149505,-0.173166855764912,0.0119263297956296,8.90554115397844,0.151980582288699,0.928167847013375
"MRPS12",-0.114562845403925,0.0748629017454002,-0.161905191921329,8.91166617350313,1.15913000007458,0.329782228597928
"MRPS14",-0.0819277710726667,0.241560721147269,0.298595413199799,8.80993980418552,1.16189924591089,0.331903266628487
"MRPS15",0.00277704847664847,-0.252330127830715,-0.00312442509871966,8.89788802985879,0.171665705287127,0.915283582995751
"MRPS16",0.113893206610987,0.26118645366095,-0.0236128928177015,8.90249452537895,0.50957512561234,0.676714043316352
"MRPS17",-0.107463867348767,0.208119715596048,-0.269653829906702,8.79309091110999,4.7509915484172e-07,0.999999999540438
"MRPS18A",-0.0254703921877971,0.00375972814071235,0.0669328978491353,8.82977378746726,0.0667174142620472,0.977376014628762
"MRPS18B",0.0676202226236194,-0.00700927454202296,-0.0376554050812103,8.84972210097351,0.122830060798148,0.94625624335868
"MRPS18C",-0.239830045380668,-0.322873698030673,-0.0596084845598338,8.93706020085434,1.32938770672599,0.26935087993325
"MRPS2",-0.17479805600732,-0.128344930490826,-0.175210041422451,8.86506368298391,6.33820170562801e-08,0.999999999977666
"MRPS21",-0.205432553185359,-0.170924207573087,-0.0262449819182268,9.60358674499004,2.23128528498145,0.0904586693053412
"MRPS22",-0.177936791226354,-0.375053294823275,-0.0379008381442894,8.79844746970726,0.649938098493139,0.586652661394491
"MRPS23",-0.109376245665509,0.156048275351986,0.180043750781246,8.9849931593473,0.71726865127795,0.543954123966223
"MRPS25",-0.0182754864963593,0.0694011217404029,-0.0377977310580134,8.89258329886855,0.105331771454059,0.956754858146098
"MRPS26",0.173105748893032,-0.1052189058811,-0.0104001749801657,9.18569481853855,1.86604962612213,0.139916933908845
"MRPS27",-0.0837497951282381,0.0110366278160544,-0.146915358024934,9.03187337398047,1.19405047933539,0.315947764634681
"MRPS30",0.141342536657809,0.263707811866853,-0.079987249902098,8.78355118031363,0.7910725558429,0.505210475332431
"MRPS31",-0.0821518848452197,0.043233018014462,0.0894861773547463,8.81932285945046,0.120985344998958,0.947392668181886
"MRPS33",-0.118964415260129,0.0125275268465201,-0.084165063428236,8.88350282874136,3.39797139327672e-08,0.999999999991244
"MRPS34",-0.216509203915396,-0.366592079451131,-0.126282138791708,9.1342883310935,3.90468120419837,0.0109142452227546
