"","logFC.spline_1.macaque","logFC.spline_2.macaque","logFC.spline_3.macaque","logCPM","F","PValue"
"HUWE1",-0.027644436207802,0.178397852793731,-0.02471126506519,9.27674463021001,0.217120539202592,0.884274507079479
"HYAL2",0.0932271489862154,0.803552601829993,0.149211536854898,9.10920117615118,0.49685409831576,0.686669672985969
"HYI",-0.257289919318176,-0.140096105069167,-0.390552249150892,9.15954663008309,4.67889976662613,0.00531686517248421
"HYOU1",0.158381666568977,0.15425732487877,-0.0995371238752637,9.10390968034035,0.353314891289377,0.786971407556925
"HYPK",-0.0981249376235771,0.059846716571741,-0.26593902090246,9.46853448515417,2.2024964592017,0.0927561878445839
"IAH1",-0.444061175316216,-0.230278115931097,-0.139066004069122,9.24653587101664,4.08200544070698,0.00942627588529991
"IARS1",0.404492634709405,0.195982554834068,-0.302873906358616,9.22800773451026,4.92344171552973,0.00437003125625618
"IARS2",0.0890597167197388,-0.23723609614512,-0.0787776881189935,9.16043351014338,0.288131665603721,0.833783664903863
"IBTK",-0.0856489891681059,-0.516485460859648,-0.306641410795094,9.12264835920204,1.33993813231576,0.273736310867868
"ICA1",0.228163305670948,0.162654900404475,-0.408203860458424,9.24204184876582,3.67136664205815,0.0159309452341511
"ICA1L",-0.0351262653400053,0.318357230684838,0.204104677894407,9.0456391090007,0.639889973613887,0.60059333921144
"ICAM3",-0.125194449764001,-0.611049203673917,-0.176173736300827,9.07718122590755,0.0370767497322175,0.990238145373304
"ICAM5",0.428135592838297,-0.460121348416965,-0.524670956060428,9.29091811217511,3.92990528372134,0.0114111974849408
"ICE1",0.129196320746432,0.0407270172800988,0.0641098916211085,9.18692702570353,0.228555469556949,0.87619562478572
"ICMT",0.0948320074902525,0.648442113388012,-0.114102577825056,9.25286703524568,2.24378465455669,0.0898521345925664
"ID1",-0.449275692771136,-2.08640850932297,0.0979412829681678,9.0760148880061,0.110023492841863,0.95338408328563
"ID2",0.223633706043572,-0.21765250951093,-0.329076609119731,10.0813843710341,2.69275213868733,0.0530998407194324
"ID3",-0.537884703975532,0.510922239750213,2.49546429493651,9.16364539209649,8.39857823215186,0.000220871675896851
"ID4",0.128671698680109,-0.52192827049574,1.02374974561262,9.38652651673764,8.19065960779906,7.07299317599942e-05
"IDE",0.19368559011765,0.453501506267107,-0.107686510580399,9.10408806061566,1.12195987020079,0.353030585555364
"IDH1",0.61859502843231,-0.0304305734110602,0.526750061383182,9.20060806127398,9.29867407439507,2.88630266827929e-05
"IDH2",-0.538479569258815,0.0952007757655242,-0.584615866086252,9.37383376063271,11.1478682231762,2.56836675957203e-06
"IDH3A",0.110655950665767,-0.0578975785730182,-0.395833279861125,9.34687931525001,3.05004375393935,0.0333341941277428
"IDH3B",0.101069756360671,0.174360307955478,-0.0550406052406642,9.30477371753274,0.296580777645467,0.827768245026316
"IDH3G",0.163878386765029,-0.33887836008959,-0.333363319119365,9.46303519805191,4.80075323997953,0.00375982148330258
"IDI1",-0.163939486917141,0.0633360002270186,0.617668214184418,9.28690482344009,10.316172002386,1.9583365082836e-05
"IDS",-0.320104375197457,-0.963093918888499,-0.331928917441917,10.9269106947064,18.0887534096761,2.80021993587414e-08
"IER5",0.00150562585921162,-0.00168555184816099,-0.00252887050534784,9.0285681284922,8.83123536755918e-07,0.999999998781748
"IFFO1",0.102060348458205,0.837099122225004,0.135554626407791,9.12172736631991,1.74171402933083,0.172603751537324
"IFI16",-0.45634914717356,-0.420544017210732,0.233062069988888,9.07415535048736,1.27071177848747,0.307096437502318
"IFI27",0.259433580171883,0.571739762598506,-0.360006867653087,9.09017870443245,1.22144292133544,0.317604302505021
"IFI27L1",-0.0880007926644527,-0.0652713479663568,0.21958884290112,9.04119999186583,0.113888676186353,0.950563739206574
"IFI27L2",-0.27262960527983,1.20812569366515,-0.30211653451185,9.24705608107231,3.95348098089865,0.0113190622696993
"IFI6",0.538591246943401,-0.372005293740333,0.0971405316927214,9.17868650494548,1.45669141787945,0.238354008355276
"IFIT1",-0.560373182564008,-1.12490376412773,0.546844448496488,9.16214726959506,14.4026726569725,5.34023698450122e-07
"IFIT5",-0.057560285904809,0.367787835036524,0.297340265471719,9.12343935766405,0.773926730392076,0.514856979975569
"IFNAR1",-0.183042930491316,-0.264524532915675,0.089001851943198,9.13094335328562,0.851110364607832,0.473248808975406
"IFNGR1",0.100959566689641,0.949825515671683,0.761092543421701,9.16001878238762,5.10346593396839,0.00330167840796879
"IFNGR2",-0.138194365707629,-0.297091990817644,-0.164621696339306,9.4067943157802,0.969324444935321,0.410742407523326
"IFRD1",-0.0138943298582679,-0.0896221941966566,-0.183926801273825,9.23580826430033,0.589739535138676,0.623605722085846
"IFT20",-0.163172928824275,-0.0600929092395589,0.284276467178275,9.1306336715119,2.6828348358811,0.0574233685413426
"IFT22",-0.155394025812075,0.035576886338736,-0.37391193359748,9.22360701489581,0.404887546254956,0.750068658177941
"IFT27",-0.400471128041255,-0.397488158262828,0.0875214766532558,9.15524744563681,2.73728975875263,0.0527650893686806
"IFT43",0.2486761507098,-0.0403973909573495,-0.331328154937331,9.20715584995298,3.26231001078441,0.0260714174650355
"IFT46",0.436517307949515,0.474042653962852,0.106385117663884,9.15904944501685,2.52124437633817,0.066881183261348
"IFT52",-0.0199497518649711,0.278324059353977,0.153796275546628,9.14701338332809,0.353165417905368,0.787012138424668
"IFT57",0.815659009351845,0.39753303883894,-0.428970193398222,9.32758308961718,1.80992859215934,0.156808585314602
"IFT80",0.495878972036643,0.273170364405439,-0.0455128073510271,9.16879766198359,1.80513407551613,0.158580085422361
"IFTAP",0.0333571011971545,0.191383625033806,0.191731686879288,9.08119722907693,0.200584307349865,0.895098406003531
"IGBP1",-0.0725121116641907,-0.124115712898749,-0.0736796879540581,9.30183542824259,0.182232336103862,0.908212500627391
"IGF1",-0.272237427472146,-1.1912807306948,-0.354322147794867,9.05627661366745,0.583367008203489,0.633079257936007
"IGF1R",-0.0865527290575601,0.218309862048765,0.147920172895392,9.04012829035497,0.148006897570812,0.929272665739503
"IGF2",0.319134936633298,0.883656867879285,-0.116437249387282,9.23634199623115,0.755783676306386,0.524646643519884
"IGFBP2",0.622286671485838,-0.333142740089849,-0.584846760361896,9.43615391970261,2.27962126783758,0.0857194315086068
"IGFBP3",-0.716501693738306,0.64826236578292,-0.171302196932208,9.1763494198389,4.41680109471229,0.00790995710976175
"IGFBP4",1.5596087921713,1.54333896944404,1.02316637753241,9.17694915433494,0.467582313861267,0.706614575525914
"IGFBP5",0.500846327567817,0.0537297196769569,2.6723659208138,9.38905094564799,26.4593296088898,7.52833500550801e-12
"IGFBP6",0.332437555734508,-0.49254918044311,-0.184307673441275,9.08842647337917,0.661674651977372,0.58286184202236
"IGFBP7",-0.150961112509092,-0.107111046428302,-0.28912359694763,9.46346152862837,0.799426243219995,0.497489909555823
"IGFBPL1",-0.250225405370636,0.0907246843372983,0.259323414372116,9.11099588320939,1.88291224001273,0.148256183827894
"IGFLR1",-0.0819481335174908,0.151595781127261,-0.0950520634373673,9.10854182962502,0.764845561956703,0.520498754872271
"IGHMBP2",-0.203781113154911,-0.16015598222023,-0.0884410344117948,9.11698667844229,0.754562863100475,0.526037796102564
"IGSF21",-0.20319271444745,-0.208086122254011,-0.0480009389580087,9.55830395202894,0.934956993909766,0.428445870409006
"IGSF3",0.294529017013732,0.167780370719724,0.704125817582402,9.16767053670787,0.00622250673378966,0.999312786057881
"IGSF8",0.0359528769215317,-0.0325920476778654,0.284961143019986,9.70972325085354,3.26272840780309,0.0252501742147751
"IK",0.0864400990687264,-0.0586368718685777,-0.127800659024057,9.41718673070357,0.716509496962664,0.544553744063098
"IKBKG",-0.00132710505798022,0.0629619127588837,-0.0589959985262298,9.12630848246684,0.0145913767685289,0.997558150100521
"IKZF4",0.188401314992181,-0.466518302750685,-0.122583699220905,9.06297037438043,0.58897611384744,0.628718506729653
"IKZF5",0.110249536656639,-0.0850547308127089,-0.0504579276452233,9.12657166406489,0.0840239765260566,0.968411253801886
"IL17D",0.591592830694044,1.16367478640456,-0.180142554145774,9.07799841065095,2.59665980333715e-07,0.999999999812341
"IL17RD",0.023484608867306,-0.0138238985824485,-0.0049468605082841,9.02896632061634,0.256736815392601,0.855079706985265
"IL27RA",-0.0436520001091609,-0.190259822770429,0.0089634293055632,9.07841683939084,0.267512645938018,0.848250585067288
"IL34",0.242034480319335,-0.265634168809871,-0.477570027156643,9.22763978836328,1.7288456926518,0.169600412398044
"IL6ST",-0.188606565941787,-0.37800137422735,0.443039095919983,9.43302053911207,5.24681167481505,0.00216897019676237
"ILDR2",0.0182633588855478,-0.0439263891048829,-0.00656510137083669,9.02950839861605,0.0816858545766079,0.968715349869109
"ILF2",0.0688075990158613,0.0140030567279884,-0.206493191705437,9.26346491971892,0.838378381520665,0.478587665096951
"ILF3",0.151297041182006,-0.00954115133375762,-0.107388893361749,9.43245890131026,0.653817953623589,0.582501413970491
"ILK",-0.0792487097362347,0.0463171747022344,0.0399110241105677,9.27347629262024,0.107977166272167,0.95522052558604
"ILKAP",0.0868036309995563,0.255874764010574,0.139950118484109,9.19203239919371,0.441119321775161,0.724313633042728
"ILRUN",-0.034582284756536,-0.233358770386051,-0.30077125983049,9.1671117843584,1.3458562432778,0.268330399793592
"ILVBL",0.171957333244485,0.00260243297155471,0.0849461610733055,9.15738721032661,0.583509763812554,0.628178641127056
"IMMP1L",-0.172093708722287,-0.22523833938054,-0.145266392547375,9.21001647952123,1.44081904663381,0.23804229913737
"IMMT",-0.0636689990911572,-0.304494961473187,-0.280774426443215,9.35596177080038,1.79132115040277,0.154462831426806
"IMP3",0.121538889517129,-0.183648677543648,-0.286749103919578,9.13700176711885,0.45219258531489,0.717014706110982
"IMP4",-0.074699487565135,-0.00705873191816847,-0.311631773927855,9.20518610740725,2.63625343591201,0.056229134056663
"IMPA1",-0.162339258226584,0.478758462878951,0.651143048939687,9.14439352326329,6.99254392960992,0.000469247015278004
"IMPACT",-0.347387930095528,0.0286897502125812,0.198973382528566,9.10862873984039,1.28234847309982,0.294390806325792
"IMPDH1",0.291173315600444,-0.444067098680416,-0.134793220890977,9.20110720554093,1.90699703514607,0.136446634343525
"IMPDH2",0.0235563116262256,0.0625088657731245,-0.167507085770584,9.26387711426807,0.782185941768402,0.50698649812283
"INA",0.298785741008635,-0.338548070123158,-0.417642091606811,10.1660721128272,4.47444628943869,0.00620934000001246
"INF2",0.929435555904514,0.587349091495608,0.239363307999915,9.30234432727548,0.315497900828596,0.814092444437684
"ING1",0.0512293134604146,0.31810155389298,-0.194086640163907,9.11329596338856,0.873449007864182,0.462935086782534
"ING2",0.0251671697688581,-0.372539122129742,-0.25928569198322,9.15862216851377,0.69911683557666,0.556664088308533
"ING4",-0.137414446740995,-0.239344618826134,-0.179713650594644,9.13749193782047,1.00198701175204,0.400231616812407
"ING5",0.159947475673968,-0.188069164410716,-0.194386391740311,9.11245477545713,0.952415234167609,0.424699972076543
"INIP",-0.0518171169475624,-0.367937164858659,-0.0666556363909701,9.12246399018603,0.386832259383262,0.763031403445502
"INKA2",0.376392403581244,-0.269485654309129,-0.00645201468205103,9.13560708545814,1.29688193402357,0.286549138642057
"INO80E",0.039788586231792,0.199480733364099,-0.0357576186553154,9.30565228477532,0.626316938965351,0.599847541188915
"INPP1",0.340981067324427,0.390461603471284,0.00329889833447725,9.18322991673097,2.30599665500371,0.0844105873881071
"INPP4A",-0.159431299545117,-0.54697536549876,0.31322162697799,9.33069371476486,1.47466387938937,0.232406671213942
"INPP5A",0.217692084235428,0.35111393480599,-0.0780341144245869,9.14333013221069,0.398150000882562,0.754952028027171
"INPP5E",0.000685169437093307,0.00388013043897804,-0.00185723022326621,9.02859584981618,1.68848930722281e-06,0.999999996779306
"INPP5F",0.370607449561125,0.303373417947868,-0.133611785525167,9.69176685330109,4.04273938557814,0.00963406286424382
"INPP5J",-0.0484604103576024,0.0547556747200587,-0.531710992312703,9.10297079904744,3.15421668025082,0.0366880020564703
"INPP5K",0.168199823055958,-0.300248431720348,-0.242602568650392,9.1779261605493,0.917276923533832,0.437550195857989
"INPPL1",-0.161884042297381,0.278313284395513,0.844401772522785,9.10621256657787,3.61136955404254,0.0226769799972417
"INSIG1",0.168447755477896,0.926270835036461,1.00525617718131,9.33726322262875,12.1762317394594,9.0464963950708e-07
"INSIG2",0.0925482471320051,0.477461504062483,-0.206418079303072,9.19879108491059,2.84031876544675,0.0445106878420881
"INSR",0.0222802401719575,0.141850341997252,0.0174168901782077,9.02927161129027,0.414991922882347,0.745419641905695
"INSYN1",-0.00469868228471079,-0.317755497088174,-0.301483772308891,9.24531271692034,1.36444949146796,0.259514115714869
"INTS1",0.287866811102446,0.0103930164441861,-0.127798172394943,9.1165869416541,0.837374782257992,0.48135898814144
"INTS10",0.0262847801412681,0.128644056668041,0.248579298277388,9.2146637406246,1.18826751691327,0.319786312262112
"INTS11",0.119118846780398,-0.0584437449831231,-0.0377691008006995,9.25443883560477,0.271434442996629,0.845832394066189
"INTS3",0.0720611652622302,-0.138602643798015,-0.220227722271768,9.28399192500444,1.03272568164345,0.382435853258639
"INTS5",0.105098988842295,0.334925565769239,-0.216786363199923,9.14084406517123,1.42065611944375,0.247501796491163
"INTS6",0.150821350021394,0.258437074566581,0.137453495764714,9.0973858542426,1.22874720198641,0.313466906419077
"INTS8",-0.215985605604402,0.289125676357701,-0.13567977161695,9.1111401246184,1.00533113754021,0.400724254932885
"IP6K1",0.16340228501281,0.122791583047033,-0.152428590625432,9.32052351160084,1.42235008072294,0.24208166387773
"IP6K2",0.428590934297938,-0.150083596933217,0.140111551963735,9.40892734467785,4.60350501897093,0.00472658703656365
"IPCEF1",1.40715008419399,0.232141031263498,0.172438765853918,9.08400960264911,0.061019370874965,0.979766098454643
"IPMK",0.0176291185521557,-0.215371329602127,-0.151745107153313,9.11233489172786,0.285999846725754,0.835207616076581
"IPO11",0.062284502628471,0.304523875327381,-0.0925270474253918,9.10302572484329,0.526266524613809,0.667104901024493
"IPO13",-0.371935875077618,0.0784715563642728,0.295961347191069,9.21523537586241,4.22988865201375,0.00799449502926344
"IPO5",-0.423800262595859,0.158476436185341,-0.452138984027386,9.32919540550237,1.79738202098808,0.157644509257079
"IPO7",0.0644832620468097,0.234783206027911,-0.030447059699492,9.41533917407117,0.301045563999346,0.824561161345263
"IPO8",0.059413370355421,0.162368656663474,-0.0915783843368061,9.12011518581325,0.309571143003783,0.818329085244973
"IPO9",-0.127827127529072,0.346542471057369,-0.00977957432688823,9.09005262971554,0.653013684968529,0.586708943262941
"IQCE",-0.0814785160638942,-0.066368203694811,-0.17224751905974,9.1077078775361,1.11911324866295,0.353638856036822
"IQGAP1",-0.0533884883070432,-0.0435319351875332,0.461413136260252,9.09458519694044,1.75475462417292,0.175966822598857
"IQSEC1",0.2946790163529,0.115926744686736,-0.649461412540177,9.50248977890304,10.4934903843264,5.1175950467169e-06
"IQSEC2",0.0156165018452595,0.020170565996207,0.0138596546418881,9.02955551663253,0.0411309844873249,0.98831114493589
"IQSEC3",-0.205355160965247,0.343892431521207,0.0932046735802824,9.08981674414206,0.361758940747375,0.781000976078753
"IREB2",0.25902164192111,-0.344437678081515,-0.00671459239459461,9.22864854012039,2.87177863342904,0.0413042422601707
"IRF2BP2",-0.167148439450115,0.377108870616831,0.277731305795471,9.33646106449829,1.59692440041481,0.196107488889457
"IRF3",-0.076264332949126,-0.1406454513075,0.221050167676996,9.09909207393841,0.287369895707286,0.834178765376032
"IRGQ",0.0696397921064677,-0.115659585383794,-0.020133096865937,9.02995841759835,0.529256136741796,0.670688747491089
"IRS1",-0.242453248315168,-0.29880241809633,-0.213972782772487,9.11662435687533,0.151256806563004,0.928303048352992
"IRS2",0.0969853447502589,0.171821501067204,0.153498851495747,9.23372745571958,0.112002537756372,0.952805533542364
"ISCA2",0.129020476448727,-0.142654475135095,-0.318513282833901,9.16156566196679,1.04010408115081,0.382240957428887
"ISG20L2",0.012352781934885,0.401774226718907,-0.0242884079509704,9.09122229450753,0.839704468759849,0.481831953410872
"ISOC1",-0.26581375270933,-0.550115995964702,0.111265498972951,9.10193683028814,1.36159293033993,0.270829145229488
"ISOC2",-0.33804876699143,0.140869777371117,0.0625412343327869,9.11876208205161,1.3039500241658,0.286032202680809
"IST1",-0.167290769128771,-0.201115888332312,0.328821285206784,9.30257784587142,3.70013231482682,0.0144945449852647
"ISYNA1",0.0111034023409397,-0.267143887823857,-0.0397835663833346,9.1025692125525,1.64244474540757,0.198070551985154
"ITCH",0.0635034321086752,0.33474180668104,-0.0583819770396721,9.06765580088163,0.252644017157084,0.858610321513008
"ITFG1",0.120679668525304,-0.0682529851647583,-0.284686252886275,9.97592903397514,2.21341726678663,0.0927956541478075
"ITGA3",-0.108374363667528,-0.0839152381760588,-0.0300200738414507,9.05688553442537,0.204875693913789,0.891777141845327
"ITGA6",0.168086610756741,0.499730059581402,0.0551060618015741,9.06810504227231,1.07904664611689,0.378333802706606
"ITGAE",0.100675889643134,-0.10417306960261,-0.293286882278539,9.2287202008428,1.05342138348965,0.373976264332481
"ITGAV",0.0921984124964198,0.796889470585391,-0.258883531136652,9.11633813159973,0.454805279879512,0.715330370731914
"ITGB1",-0.279331797130822,0.743029458496815,0.774339055439212,9.16282074214104,4.44530169553378,0.00711786466342806
"ITGB1BP1",-0.083927322170797,0.0598672804443169,-0.391446749707936,9.64524537837033,6.2216937251983,0.000683178328826463
"ITGB5",-0.101365276159095,-0.321993945393106,-0.0580308561230791,9.10932349154588,0.575957396226462,0.634371182708144
"ITGB8",0.0511828075009413,0.0184898704018602,0.0816476961292926,9.03066896415621,2.45890073035329e-07,0.999999999821314
"ITIH5",0.32294079000001,1.15254839358441,-0.212152697877885,9.0753049403236,0.478423701123605,0.700540542989421
"ITM2A",0.964797271532559,1.78687747436776,0.246231744845331,9.2765946360433,0.0650196096009797,0.978100088283501
"ITM2B",-0.453045182229023,-0.0414422728170568,0.018749136019809,11.4384767811858,4.66598262549494,0.00581698406238244
"ITM2C",0.0304073360459723,0.7617649308473,0.912557916471129,10.3175103987078,24.6203389838974,1.40239951651559e-10
"ITPA",-0.129888679905788,0.0396274891003457,0.0460054859658883,9.27311092284851,0.403738880263076,0.750673943084612
"ITPK1",-0.0307925481333537,0.0954630763306916,0.0277176467909306,9.57401270466293,0.0486671424632621,0.985702188931548
"ITPR1",0.107208793324796,-0.075128019693623,0.0371377331638966,9.037069467294,0.0893058592661446,0.964369275562446
"ITPR2",0.638930401230229,0.861931459383127,0.288319772107983,9.08318004364461,2.14573576043117,0.116329415770504
"ITPRID2",0.36347908116927,0.708110388920709,0.000953042014317146,9.0685387457715,1.0557193791551,0.38641174988208
"ITSN1",-0.0322679502086016,-0.526528518256388,-0.0675582120794162,9.1154339899264,0.959614189071208,0.420986280122953
"ITSN2",0.178853048702378,-0.363194678698381,-0.19515347009535,9.0874195192326,0.549027719881777,0.652614791397353
"IVD",-0.398783743312114,-0.584578398686873,0.301204110013603,9.08682356140543,1.31888338791872,0.286187996957714
"IVNS1ABP",0.386525204568213,0.119162442910274,-0.354138045952312,9.50100667212937,4.15309921841885,0.00823959487262562
"IWS1",0.291346198577755,-0.279413211070256,-0.458064684789962,9.17160295638515,4.09780283893808,0.0101343388062601
"JADE1",0.0425850360048638,-0.132534354995194,-0.191786792197754,9.09393453509863,0.476275463523765,0.700973484826277
"JAG2",-0.195984243060371,0.289562981772539,-0.703044664148621,9.26414212076384,0.339640820926345,0.796736353345378
"JAGN1",0.00607433974639809,-0.475230541663899,-0.364277811002719,9.19836822630466,2.98904411929635,0.036636065147017
"JAK1",-0.148130605747482,-0.465883214167609,0.477915761505387,9.30977709212685,4.31315710192646,0.00696079243123922
"JAK2",0.173551061438096,0.200842706481919,0.116354041422603,9.09695553606008,0.313126555305732,0.815745915891963
"JAKMIP1",-0.0499144037630531,0.0596487831839558,-0.382835411771905,9.26863460629846,0.341299088348316,0.795540834385914
"JAKMIP2",0.0120376663219049,-0.398948189314176,-0.170870073052917,9.19343060187694,0.840154170522327,0.47658202315779
"JAM2",-0.0437825064722694,-0.561989955565219,0.0675520111775814,9.2866492419457,0.813144016563849,0.48986271218083
"JAM3",-0.0483386368709726,0.72967468631076,1.50087266314001,9.10300323716709,0.226938783801617,0.876902479793851
"JARID2",0.266734970873642,-0.0655315765977161,-0.0297931623207648,9.07522100643854,0.296074378295392,0.827882688728853
"JAZF1",-0.0288294660977136,-0.103717664309881,-0.417337913003971,9.58669989437925,3.16774354540041,0.0281269948368201
"JDP2",-0.167991434469302,0.124864278351653,-0.0582457555277203,9.19069133938013,0.713447380084631,0.547633809190756
"JKAMP",-0.00758815152257441,0.0722787472439145,-0.210129592042178,9.22485511197857,0.971675978025444,0.410701743431466
"JMJD1C",-0.148026114804444,-0.155426443805099,0.0617115025413069,9.17044694721939,0.639360052884098,0.592753868683616
"JMJD4",0.293397296622953,-0.0262669621250978,0.0305252125144373,9.15027203839221,1.00838887591378,0.396068481256345
"JMJD6",0.368243900317919,0.487101433773822,0.162240611073373,9.11456776150213,2.48708377062405,0.0740657068980649
"JMJD8",0.166610555975897,0.0141559049579005,-0.471337047644121,9.14655876685316,3.06167326076588,0.0360593995097314
"JMY",0.164809341434395,0.236022190147102,0.381989847453938,9.09535522993083,1.35180102832526,0.273888867058622
"JOSD1",-0.0409952905386782,-0.0747719695225932,-0.399847239042618,9.27702354599334,2.9634273694705,0.0366310758143934
"JOSD2",-0.496891294135082,0.315572755614664,0.394359016754446,9.11015002930448,5.92128066097884,0.0019950667912939
"JPH3",0.273143942895766,0.0207125870720357,0.334137744972042,9.36284112400355,0.893850994472991,0.451151198065773
"JPH4",-0.119321930331246,-0.832099815631416,-0.653323007088643,9.55880260774961,5.40514162934376,0.00183104756287067
"JPT1",-0.00193664168531085,-0.125708449875782,-0.209277746939576,10.754879818947,1.39243697759085,0.254560670377082
"JTB",-0.107324296592637,0.138882819009659,-0.12098318424956,9.64383819038341,1.07419392268799,0.364004048914713
"JUNB",-0.00133058368187151,-0.0813139307467915,-0.0214966625302016,9.02972162581366,0.229696572131013,0.873926469452308
"JUND",0.000974288699763305,0.104043256665156,0.00741155999263974,9.03066467268097,0.0826676043520847,0.968203389602694
"JUP",0.170793585548227,-0.368591994436393,0.272383919814248,9.14496736675478,1.76849700247428,0.165502892547657
"KALRN",-0.0171323924508084,-0.157803957526776,-0.122356091653489,9.04122594335477,0.140471470998174,0.934097118259023
"KANK1",-0.254994593238042,0.649652210169074,1.47341512808795,9.11851925422342,21.510492489062,1.66446016578294e-08
"KANSL1",0.0737132600383207,0.135229101052277,-0.0351235261864402,9.0302762569378,0.250552411886943,0.859421557099039
"KANSL2",-0.00998367922536587,0.298578476257235,-0.0592796828445761,9.1292767707068,0.48387383494482,0.695102466555141
"KANSL3",0.248614866309396,0.698031421168084,0.000202678656872322,9.137015150829,2.6220256552888,0.0607468617401748
"KARS1",0.176137581397501,-0.0744639497534611,-0.178418170465842,9.31710728231132,1.75702740410161,0.161158211221088
"KAT14",-0.110285221789804,0.0190253041013996,-0.295477107586608,9.22536563686998,2.21957282594758,0.0927260463253175
"KAT2B",0.120519021429411,0.65486004425493,-0.0260138692235966,9.06737086463093,0.253959032283726,0.857717917837481
"KAT5",0.197077504627195,0.0127595548361006,-0.297220816596602,9.16438290769033,2.53165163065462,0.0653018994407148
"KAT6A",0.362472834914077,0.512084887230235,0.102516220856457,9.1133870232037,2.11657919323679,0.112927690751279
"KAT6B",0.251696715606181,0.0693041596516026,-0.0923787169572074,9.15193919626329,2.76162984791418,0.0515330797661421
"KAT7",0.0155368493349493,0.124669038265283,-0.211901664711727,9.19709440536078,1.65104111525391,0.185529495494113
"KAT8",-0.0472962430800902,0.351659598827321,0.0721171235781225,9.1833018752127,0.949575351146487,0.422379391529946
"KATNAL1",-0.0401792477915402,-0.130397519069362,0.0205107021319546,9.03589941737761,0.0476775079779099,0.985569518334146
"KATNB1",-0.167341329472688,-0.647414820869249,-0.633871486436587,9.20077578211558,7.89980568555266,0.000140674355997904
"KATNBL1",0.0360666739799984,-0.242727254387402,-0.0417657176366164,9.19913490224546,0.333218619306754,0.801342397494984
"KAZN",0.00475146531715102,-0.119165926311076,-0.0788218220258825,9.03227025738489,0.229978561607523,0.873787225858196
"KBTBD2",0.13771443629005,0.177867258903447,0.114643630369243,9.14702103961545,0.175954079025723,0.912149336000273
"KBTBD4",-0.0486834883875878,-0.481848715185413,-0.183465112760258,9.21310007508302,1.27432766180291,0.289569996467469
"KBTBD7",-0.0184713291884717,0.00754782663580928,-0.01942830456428,9.02966381164221,0.0729707289691253,0.973335799982148
"KCMF1",0.0116186898405187,0.280457012143091,0.016227888029041,9.30382935002132,0.315424156904349,0.814184438746211
"KCNAB1",0.312490176251744,0.307451874013985,-0.650613670993806,9.26838474856824,1.12878322756499,0.344937346789059
"KCNAB2",-0.158426464890516,-0.681473757887447,-0.451590986818522,9.28764999489019,2.04125609467679,0.115548806801781
"KCNB1",0.138963324809894,0.388537434573303,-0.384362287083535,9.06290008906028,0.100862569146662,0.958667444962582
"KCNC1",0.168144514502713,0.10943670257774,-0.266166687856929,9.08764120327612,0.969483930279274,0.420254027480999
"KCNC2",-0.276005730571139,-0.586087933036628,-0.247486759872135,9.25196879462525,4.57157053194604,0.00607819596737111
"KCNC4",-0.0752908542721729,-0.0235169125565539,-0.377417354659403,9.20173395846537,3.99553624800076,0.0109420553586802
"KCND2",0.034972812264571,-0.264865299079553,-0.0553457970840122,9.03193243402692,0.420147140504816,0.741813559220978
"KCND3",-0.0055671168890059,0.0194891945071559,-0.0154592045955355,9.02883638312675,0.197613689185172,0.895970609107887
"KCNG1",-0.420838469241049,-0.390701883914776,-1.0192810050621,9.5148935451288,13.4737958926771,3.07750357275262e-07
"KCNH2",0.0869444935235597,0.102118309988783,0.087000990879983,9.03036923075216,0.0612197568475637,0.979251677970122
"KCNH3",-0.299469142232556,-0.638180837264337,0.01657176294448,9.25081622927491,1.06069517719104,0.373859976000605
"KCNIP1",-0.339151218629006,0.448559585959336,-0.192377185697732,9.078216032864,0.67603472932525,0.573898563963303
"KCNIP2",0.18071270540459,-0.371542898575349,-0.585369968866435,9.19769722138722,1.78832179662022,0.158769722435654
"KCNIP3",0.294129475124471,0.241457484463385,-0.295563959379617,9.23375271879191,1.88551313479653,0.141730740114675
"KCNIP4",0.144391008893974,-0.0599999986535021,0.174576100345982,9.13135521818507,3.68746403865229,0.0187489141958435
"KCNJ3",0.0135126272401019,-0.106763662609763,-0.00529422152131941,9.030523829641,0.413510971689835,0.74636840450528
"KCNJ6",-0.226526764567578,0.0178757448380665,-0.247140798925024,9.05676680801996,0.463862618439962,0.710698338132221
"KCNJ9",-0.182545651070463,-0.907053035096693,0.2259920598862,9.1120352642393,0.279937118075401,0.839532134709733
"KCNK1",0.287951305897468,0.571574642844615,-0.4264418999647,9.36347869575417,3.06167246400986,0.0346966874862033
"KCNK12",-0.0447136712991992,-0.36779274530374,-0.386112436889226,9.17870182360079,5.72111606031107,0.00168561044057791
"KCNK2",0.339489857326635,-0.58338585697452,0.150181295832111,9.10314250782676,2.17863151686986,0.108266403103561
"KCNK3",-0.224621827056847,0.178004523222584,-0.270103368381828,9.06633133068502,0.327598273479885,0.805399483540721
"KCNK4",0.0996878532283153,0.293461870809266,0.0485334141358761,9.08194305370755,0.449513125548897,0.719670653654629
"KCNMA1",0.532836156628987,0.286611640706235,-0.274638719002646,9.07631260237177,2.1982761050861,0.111522966786989
"KCNMB4",-0.6136571741801,-0.783185553190385,-0.374416133448449,9.36725354962022,0.447785517527836,0.719972692640573
"KCNN1",0.277599465534076,-0.206027572720805,-0.24835091511623,9.14534831691487,0.196289334070156,0.898394914744591
