,sum_sq,df,F,PR(>F),p_val_adj
CRHR1,0.24412318488932236,12.0,20.04674583667273,8.037195304290047e-18,1.5385404112923432e-15
CRIM1,0.11899426345061241,12.0,2.6523918687979724,0.005652220147768635,0.014752166417418819
CRIP2,0.21362173973686666,12.0,3.0300097842736897,0.0018634430486717903,0.005868188643012943
CRISPLD1,0.046938456716812925,12.0,2.49559498888854,0.008951681053713065,0.02177729964137118
CRK,0.0405038721199451,12.0,1.1065797720096453,0.36946432216428204,0.4631759671189529
CRLF1,0.022719830899392855,12.0,3.106850209978276,0.001487389619552093,0.004825892747299392
CRLF3,0.06885054104635874,12.0,3.0083592628373004,0.001985722557387311,0.006193947597704051
CRMP1,0.12203328816042094,12.0,1.3887798465951018,0.19289206284626362,0.2757568878572264
CRNKL1,0.044674643495321,12.0,2.3685816869829504,0.012971706781679086,0.029868336095449116
CROCC,0.04055587707059377,12.0,1.8721928907809364,0.05365699631132738,0.09706750924060954
CROT,0.049850962580622576,12.0,1.851773240550118,0.056791354276821374,0.10183734959707327
CRTAC1,0.3529829370587258,12.0,6.180526348554877,3.2843364157477227e-07,3.326971365919145e-06
CRTAP,0.0890525937564467,12.0,3.7104242065704742,0.00025719852938908664,0.0010741878751324063
CRTC1,0.039457968424250464,12.0,1.3374862726728483,0.21859601517848684,0.304835999964184
CRTC2,0.020136557781354304,12.0,1.0414025959086717,0.4226416445082797,0.51477305061273
CRTC3,0.026997651654575034,12.0,2.5065026419388823,0.008670364956540316,0.021160010739417767
CRY1,0.04371600088285086,12.0,1.1982927449310703,0.30244559083247985,0.3953604486634688
CRY2,0.29795656450892044,12.0,4.9400537359716505,8.293901132478394e-06,5.530068184493921e-05
CRYAB,3.838921978883714,12.0,6.1784924787410604,3.301117696771585e-07,3.3402957969090942e-06
CRYGD,0.03428001581759321,12.0,2.8845811847270912,0.002856593432776849,0.00838225376960141
CRYL1,0.09460474638221548,12.0,1.7552633291653532,0.07408010789523356,0.1268134659786783
CRYM,1.2367040830766152,12.0,3.840001013041442,0.00017733314461719596,0.0007854177949182975
CRYZ,0.021069935021066234,12.0,1.306593626509333,0.23538769960185232,0.32373757604794595
CRYZL1,0.04639525392293759,12.0,3.3582928144167545,0.0007131923301299097,0.002570283747881099
CS,0.03322624345438702,12.0,1.0308404153012287,0.43166651714613974,0.5234802172898269
CSAD,0.04107194078479653,12.0,1.7528094131025724,0.07457797106373622,0.12745247913045343
CSDC2,0.059267668943049696,12.0,2.0816986968380418,0.029702289021763327,0.05972890965546991
CSDE1,0.06508163542557877,12.0,1.657236749095427,0.09655787945658387,0.15736370867897773
CSE1L,0.023184226120265477,12.0,0.42642357605508385,0.947643432976501,0.9639748929350002
CSF1R,0.08725975543636798,12.0,0.9539580233221763,0.5004111242337423,0.5884032220590345
CSGALNACT1,0.2384983186720387,12.0,8.590939931925837,1.1960700461119335e-09,2.3994363800868592e-08
CSGALNACT2,0.02533451567633563,12.0,0.8673061609180491,0.5829772597506458,0.6638550970942314
CSK,0.10234495564381951,12.0,2.0620649855154163,0.03141370374760338,0.062434142911273895
CSKMT,0.050555035866702146,12.0,1.5322847528056587,0.13418027189970178,0.20568202824245946
CSMD1,0.03383067165391482,12.0,3.1088306544224777,0.0014787795538109118,0.004808098693147199
CSMD2,0.07632192389233527,12.0,3.4949609022400083,0.00047933657407422194,0.0018170980543744074
CSMD3,0.007902211599611492,12.0,1.0139671019660284,0.4463060328108316,0.5364851280170085
CSNK1A1,0.05167392696670979,12.0,2.1745767434947862,0.022756855164961027,0.04816022118109886
CSNK1D,0.09325392952960067,12.0,2.616645714899527,0.006277657708102128,0.016142047521978328
CSNK1E,0.05004663746919378,12.0,1.0671716852584374,0.40108951678862675,0.4940891845473651
CSNK1G1,0.016907306224196582,12.0,0.5436152380811691,0.8782395932307476,0.9112948134402439
CSNK1G2,0.031456377059417895,12.0,0.9033143112156309,0.5481659937546813,0.6329169241997624
CSNK1G3,0.14459154681229822,12.0,2.7922269616820086,0.003747626002316104,0.010472880190994441
CSNK2A2,0.008292197021771433,12.0,1.0250959420995494,0.4366202213540202,0.527957846123154
CSNK2B,0.020623597190716346,12.0,0.6200667395823588,0.8179461054115822,0.8631271760978512
CSPG5,0.39255871358158156,12.0,5.120508515319577,5.107385439860951e-06,3.6120434047803104e-05
CSPP1,0.1346929409197618,12.0,2.4251115536138372,0.01100006195014761,0.025907336934828523
CSRNP1,0.08629177497144963,12.0,2.510502946166293,0.008569403268507369,0.020969190883979763
CSRNP2,0.03246437748800405,12.0,1.1113494343045038,0.3657494506080106,0.45951984461707757
CSRNP3,0.19991020667813425,12.0,5.9513729280693015,5.855705694652349e-07,5.4409019209242e-06
CSRP1,1.1124303612390776,12.0,4.995492264409616,7.142238796641198e-06,4.846406399371566e-05
CSRP2,0.8811072184097549,12.0,4.6110612214602495,2.0339059760541506e-05,0.0001205937297328179
CST3,0.7117319195669825,12.0,2.5229193728150734,0.0082633893799338,0.020317567265802517
CSTB,0.05636439447326786,12.0,1.2984909425096505,0.23995973101494278,0.328362193964273
CSTF1,0.054764666972312415,12.0,1.7698104737266727,0.07119169835488035,0.12264418305925878
CSTF2,0.018752749660241454,12.0,1.610596337357541,0.10931211381771419,0.17384213195742873
CSTF3,0.024636166594958337,12.0,1.1740905818426741,0.3192188099355131,0.41173368845583486
CTBP1,0.03078130463840112,12.0,1.4285644165489255,0.1747448079404082,0.2545160062504395
CTBP2,0.14216619831243066,12.0,3.2515256725161166,0.0009738923345962021,0.003358651916465104
CTC1,0.008396469877268966,12.0,0.8642936712476487,0.5859134438488584,0.6661428560267055
CTCF,0.07880889411120844,12.0,2.072252232533745,0.030514157083501647,0.06106810659093309
CTDNEP1,0.08167730231411907,12.0,2.9839694896918565,0.002133155425128903,0.006564871375196168
CTDP1,0.01742673239310094,12.0,1.9141936607387933,0.04771759333499458,0.08784158325242505
CTDSP2,0.02560045075366438,12.0,0.6589657963871036,0.783815362686589,0.8360212973031521
CTDSPL,0.02766223681412285,12.0,2.8977114061826383,0.002748450915527972,0.008121866505193058
CTDSPL2,0.038184476365066576,12.0,1.0324885352442021,0.43025112972527035,0.5221075912638757
CTH,0.03440658458914633,12.0,2.0150014537702967,0.03591207419035,0.06980755312323049
CTIF,0.07833092376566839,12.0,2.94858105147731,0.0023668350516218885,0.007178464148660853
CTNNA1,0.16171957389438174,12.0,1.7217027395978741,0.08116442687752223,0.13630531509907434
CTNNA2,0.13105274203450293,12.0,2.9553398284181203,0.0023203018319007296,0.007062922072113031
CTNNAL1,0.02878238854378946,12.0,1.5237798936059475,0.13716351436107993,0.2094182789316571
CTNNB1,0.0798234515756827,12.0,1.7771495451254766,0.0697746748877568,0.12058656275646856
CTNNBL1,0.06616443367600727,12.0,1.5389941752680372,0.13186751281269468,0.20294044809887773
CTNND1,0.05094866070145988,12.0,1.8730195965712966,0.053533610953209396,0.09688946405173227
CTNND2,0.2451720428336759,12.0,8.997747454393192,5.009244872550398e-10,1.1222658585509504e-08
CTPS1,0.0364020897430136,12.0,0.7480410577033991,0.6999280597439081,0.7654399353862354
CTR9,0.05223396542413054,12.0,3.139907144317572,0.0013500575007367671,0.004430267094363561
CTSA,0.048249153474743206,12.0,1.3429080360262278,0.21575223005632066,0.30173853802530387
CTSB,0.14022442478613947,12.0,1.7979537284697795,0.06589975044119278,0.11512140050512297
CTSC,0.18378072088023087,12.0,4.473553577990216,2.9737274002517127e-05,0.00016767961972760423
CTSF,0.05324133555545433,12.0,2.4625562822768035,0.009860056276974918,0.02363530046948504
CTSH,0.4047283539419472,12.0,3.2634623264290155,0.000940512299355956,0.003256952708713668
CTSL,0.27270622650026877,12.0,6.26997618649778,2.6265002160100467e-07,2.7451548228173108e-06
CTSO,0.06755624763217001,12.0,3.1645868262008627,0.0012559136519154324,0.004165869202751189
CTTN,0.015633071174048045,12.0,0.6358630691598243,0.8043241889492274,0.8520728407552332
CTTNBP2,0.0363791464146045,12.0,1.2911305632006291,0.2441741247513826,0.3334354650319933
CTTNBP2NL,0.03713758090289401,12.0,0.9804815520069793,0.4761255952436021,0.5656256587541076
CTU1,0.015759646418157528,12.0,1.0608947421585833,0.4062771883350529,0.4996661346586306
CTU2,0.01840395530565731,12.0,1.1740223080154648,0.3192670577294672,0.41173824475811394
CTXN1,0.17051821249548366,12.0,3.5916962671847212,0.00036222707602808147,0.0014407718859898806
CUEDC1,0.1633126353793281,12.0,6.834005097137637,6.599120532231449e-08,8.206848311435788e-07
CUL1,0.3252554546005055,12.0,10.529696481462928,2.2504876946292876e-11,6.772055781747216e-10
CUL2,0.030774376639060633,12.0,1.2161313538028857,0.2905039414503716,0.3820280338296232
CUL3,0.038882829745019665,12.0,1.0190362261128323,0.4418797933619643,0.5322905726421988
CUL4A,0.047251136988464636,12.0,1.5430845560925537,0.13047496600947434,0.20127550460969001
CUL4B,0.042064606661908754,12.0,1.5156361109800471,0.14007487528784798,0.21298042464506345
CUL5,0.05355256972400452,12.0,1.193048545902352,0.3060241926640996,0.39884282066915305
CUL7,0.05918710603984524,12.0,2.0643510806769183,0.031209637716328644,0.06220310478180825
CUL9,0.0325633699082358,12.0,1.3656426941019661,0.2041568140889164,0.2891078667008457
CUTA,0.07723258038334405,12.0,2.17109632001362,0.02298598737155163,0.04853358672718353
CUTC,0.024386285640241746,12.0,2.3476296812605306,0.013787640451955392,0.03146369973645422
CUX1,0.1417375719139585,12.0,4.73369506580084,1.4529923769875346e-05,9.031151484625062e-05
CUX2,1.680783791479977,12.0,62.580219217976854,6.791609131299104e-32,2.0845712293667384e-28
CWC15,0.0795448250765571,12.0,2.24086710402498,0.01879446792852418,0.04089306726981348
CWC22,0.012581357644853209,12.0,0.6912821067993024,0.7541290324121701,0.8114068860073922
CWC25,0.03077968268180873,12.0,3.5533770944764345,0.00040468976437133924,0.0015816567700896824
CWC27,0.05305800234150166,12.0,1.2392587483388582,0.2755525914455692,0.36641495540985475
CWF19L1,0.013838401928806034,12.0,0.8885346380928336,0.5623842657876613,0.6456095648139615
CWF19L2,0.045671773384751646,12.0,1.0218460948338624,0.4394366370987294,0.530318814469869
CX3CL1,0.5457102591649488,12.0,7.567900433062275,1.1732981845865928e-08,1.760193099975635e-07
CX3CR1,0.3637700680434499,12.0,4.733558009077851,1.4535367615350067e-05,9.031151484625062e-05
CXADR,0.45079833597130226,12.0,7.0759394259344885,3.7024299986088706e-08,4.926586044391688e-07
CXCL12,0.23961669156054738,12.0,2.019456634892755,0.03546100388416981,0.06906195511113274
CXCL14,2.7118521689030812,12.0,5.486063054925013,1.9431835990865123e-06,1.561329370016458e-05
CXXC1,0.06111141355294067,12.0,2.3178114705622743,0.01503649464009186,0.03385233316527283
CXXC4,0.9029843123160505,12.0,7.888070890256164,5.656100313131079e-09,9.2179418908515e-08
CXXC5,0.817657339127551,12.0,9.67449688738967,1.230923150915797e-10,3.183803475739511e-09
CYB561,0.03917668673804491,12.0,0.6039282724277754,0.8314897733463712,0.8747124223664328
CYB561A3,0.023722775569733297,12.0,1.5449615344227132,0.1298403443170877,0.20049805307257149
CYB561D1,0.047782972871375215,12.0,1.6918906214419247,0.0879781412827666,0.14567572827400016
CYB561D2,0.01353258631801522,12.0,0.7477304352248072,0.7002297863691918,0.7654892405185227
CYB5A,0.07439130518302128,12.0,1.8974029069608511,0.050012977514558375,0.09146365381411192
CYB5B,0.07882243261904534,12.0,5.314444327902355,3.050703823732258e-06,2.3120066509404638e-05
CYB5D1,0.006391932152403872,12.0,0.7579651748581228,0.6902672550491543,0.7572052519052433
CYB5D2,0.021900229941955455,12.0,1.055575028187305,0.41070530605750877,0.5034311046562222
CYB5R1,0.023323748097206106,12.0,1.1695175458864735,0.32246204645384613,0.4148128700400971
CYB5R3,0.12309776822647155,12.0,3.441547299058223,0.0005597488604728423,0.0020824919221147198
CYB5R4,0.017928765332366176,12.0,0.8812457921682776,0.5694340992950975,0.6522389832453361
CYBA,0.10306358796276309,12.0,1.230108498072762,0.2813965656711512,0.3728200829784115
CYBC1,0.01469466023462337,12.0,1.4061393588960087,0.18478677201438232,0.2661530731594607
CYBRD1,0.13047549356908839,12.0,2.3163698517959244,0.015099609490150125,0.033928063490800964
CYC1,0.061375576129306386,12.0,2.8571118765287387,0.0030968185450480855,0.008930631118948566
CYCS,0.18126113589844642,12.0,2.060802019953695,0.031526992675423846,0.06263226506047526
CYFIP1,0.06618646888012712,12.0,2.1696796837968497,0.02307989249103985,0.04868720505326344
CYFIP2,0.06560118874399706,12.0,1.8307421749924309,0.0601997176187517,0.10692881941231977
CYGB,0.07200563062456233,12.0,3.9643030189074557,0.00012437870936510902,0.000577548742225882
CYHR1,0.026672076977198207,12.0,0.9866019489871222,0.47060240695622024,0.5602931165312743
CYLD,0.03280438972272824,12.0,1.652906371180566,0.09768223132376279,0.1589989657867535
CYP1B1,0.22502273018462823,12.0,1.1258435731503693,0.3546130080499479,0.44791173911164883
CYP26A1,0.6203314559427799,12.0,3.888988366361138,0.00015416218878971138,0.0006965286724120031
CYP26B1,0.22104167711939646,12.0,6.231183342428381,2.8934055767634345e-07,2.9768132459036542e-06
CYP2E1,0.011286569519867642,12.0,1.547265386999891,0.1290651457714787,0.19943478138341603
CYP2R1,0.022623782289887862,12.0,2.138627536117598,0.02523451066279348,0.052321408282594545
CYP46A1,0.5533585259663396,12.0,12.99936701329481,2.5088438317655317e-13,1.3750853573152987e-11
CYP4X1,0.03545870630170477,12.0,1.179245770988213,0.3155908562497702,0.40808321925963825
CYREN,0.013757384070983189,12.0,1.3103989358018182,0.2332647614713182,0.32125365295062785
CYRIA,0.40067475279806386,12.0,4.09080592293488,8.687357196398242e-05,0.0004230205450260974
CYRIB,0.05664845303234171,12.0,1.1173766643664498,0.3610905501887187,0.454614045631966
CYSTM1,0.08129404006950153,12.0,1.9071315130062008,0.04867055414760514,0.08927459414166299
CYTH1,0.06314255671834255,12.0,4.5488003597510245,2.414749045628822e-05,0.0001401071784004423
CYTH2,0.12480908985462114,12.0,3.2251242883046696,0.0010520293736981032,0.003569302311353034
CYTH3,0.2035494299759144,12.0,6.731582297148489,8.450386573773932e-08,1.0158114826541822e-06
D2HGDH,0.023333300219165916,12.0,0.6541387137087499,0.7881540418906161,0.8390938163636019
DAAM1,0.2520577824764262,12.0,5.852931725446052,7.52582822457803e-07,6.767365848819776e-06
DAAM2,1.1695821739259196,12.0,9.419226804821411,2.0768235358479532e-10,5.086008276087222e-09
DAB1,0.30856218140521247,12.0,8.99418444105354,5.047127340341452e-10,1.1280084599481577e-08
DAB2,0.09334210425099133,12.0,0.8689571722159913,0.5813693969507939,0.6626128737619644
DAB2IP,0.08554147253317354,12.0,4.598516729485393,2.1053726581960182e-05,0.0001241913609011463
DACT1,1.4573229999198154,12.0,10.859520668078135,1.1932807008407156e-11,3.938552603472212e-10
DACT3,0.15235324107806297,12.0,10.525183697304392,2.270286493969928e-11,6.809380467907197e-10
DAD1,0.03751445416465272,12.0,1.1200036702790035,0.3590723643113486,0.4529230589834107
DAG1,0.08405219884989461,12.0,1.5013751482344686,0.14530440383778492,0.2195541435080938
DAGLA,0.06443927526303905,12.0,2.403489322392087,0.011716618332141653,0.027326905167771108
DALRD3,0.03621340784552199,12.0,1.005126236739804,0.4540823362732438,0.5439300315342824
DAP3,0.022796956789175225,12.0,0.588595154368732,0.8439790590713635,0.8842113705176242
DAPK1,0.23987848587531319,12.0,4.509053605484032,2.6952068809469985e-05,0.0001541457450916768
DAPK3,0.03901084778163082,12.0,0.7415814387407739,0.70619369224982,0.770910671990082
DARS1,0.06960164404392795,12.0,2.1882190102592354,0.02187997090404245,0.04656130623628909
DAXX,0.023502748412029238,12.0,0.6927261917255821,0.7527790098821631,0.8100988429979868
DAZAP1,0.02060405715128624,12.0,0.9959640825020767,0.46221560369986614,0.552020918141163
DAZAP2,0.039965080117252076,12.0,0.5135826941929063,0.8989199167785591,0.9266248687727073
DBF4,0.010512382097168357,12.0,0.6020682694687903,0.8330250227342164,0.8758271762202174
DBI,0.7465877759301527,12.0,3.796107411842708,0.00020108986920060575,0.0008758919184480501
DBN1,0.10621946435709607,12.0,2.2383972641132837,0.01892920369782523,0.04115705021241434
DBNDD2,0.29596923258357644,12.0,6.506961305119147,1.4614337326039655e-07,1.647109156648386e-06
DBNL,0.02845428582583833,12.0,0.7706180894832669,0.6778993688810592,0.7466670647083743
DBP,0.049611884457582835,12.0,3.2293020867069893,0.0010392562538583388,0.00353639009073451
DBR1,0.015549275420941991,12.0,2.1090694756127335,0.02746613146286389,0.05601509158583626
DBT,0.02470417495256408,12.0,1.9639625557086189,0.041488615270200056,0.0783003011699123
DCAF1,0.035103336171028995,12.0,2.0688864934908406,0.030808569283712176,0.061561777439237374
DCAF10,0.014579402807926627,12.0,1.119496023588896,0.3594617724210301,0.45315516729361544
DCAF11,0.05717849009270704,12.0,1.5185197376209167,0.13903781853338423,0.21168323959249372
DCAF12,0.01564153470474398,12.0,0.5562906881442534,0.8689658815319,0.9043791157678698
DCAF15,0.036051014839918474,12.0,1.9256358165200786,0.046211170851882755,0.08554438358156495
DCAF16,0.019628615173156772,12.0,2.236834567996634,0.019014939668097808,0.04133370265907569
DCAF17,0.026241938062006892,12.0,1.5531075237160372,0.12711782248300366,0.1969876993307805
DCAF4,0.00936346821151114,12.0,0.9296609290304203,0.5231166123701746,0.6098060218641053
DCAF5,0.05328148949155334,12.0,1.2662014781204127,0.25888511809187936,0.3485618025135291
DCAF6,0.179415688111827,12.0,2.951937361249142,0.0023436114697165567,0.007119122015445951
DCAF8,0.0678194569085986,12.0,2.7739129173242314,0.003954920924300354,0.010959046605765169
DCAKD,0.05245300196107053,12.0,2.1725409101676214,0.02289061213913107,0.04838768516462784
DCBLD2,0.07560695686418652,12.0,2.9982209579198247,0.0020457223053636205,0.006344564158904754
DCC,0.06577443030012146,12.0,2.6590645285291408,0.00554253445232241,0.01452352226436675
DCHS1,0.09378121738764182,12.0,2.6411137029238154,0.005842545129022235,0.01515014236779407
DCK,0.02895686234790609,12.0,1.0211276896836203,0.44006057702536966,0.5307761722749116
DCLK1,0.5009513233008249,12.0,9.074628474339637,4.2592587974033735e-10,9.780362844511287e-09
DCLK2,0.0938811223012012,12.0,1.2699082170256406,0.2566547309637337,0.3464199300372413
DCLK3,0.08187223652747766,12.0,4.487332008541389,2.8622986269850093e-05,0.00016219105081401826
DCLRE1B,0.011477441985325144,12.0,0.6570669733083232,0.7855252819463268,0.8374570795602381
DCN,0.6467534470280603,12.0,2.6272666367132076,0.006084962850418663,0.01569891428422763
DCP1A,0.013061001578594087,12.0,0.583085096698121,0.8483718315142881,0.8878063216937794
DCP1B,0.021578032067830925,12.0,1.2838549241728485,0.2483975953881315,0.33799986084437933
DCP2,0.019047676238903296,12.0,1.826350470178651,0.060935356597449565,0.10796474187979904
DCPS,0.032577355856535366,12.0,2.6885452258891207,0.005082750730079215,0.013502453646492437
DCTD,0.07687727627031113,12.0,2.7655030303888526,0.004053911873942498,0.011182870142379425
DCTN1,0.17731971308236177,12.0,4.2395379575066485,5.713114074614443e-05,0.00029754725338829066
DCTN2,0.05156081685110486,12.0,1.7972319717105265,0.06603074014622982,0.1153064773879166
DCTN3,0.091258952900579,12.0,1.9883017281109607,0.038732994828087286,0.07432412257787076
DCTN4,0.052470341679952126,12.0,2.2314574516890864,0.019312859481088705,0.04187257125073341
DCTN5,0.03143604427384465,12.0,1.2089904252268866,0.2952413903362907,0.38715219627122827
DCTN6,0.04569808552157351,12.0,1.7242392582019586,0.08060780335854628,0.1356173132644736
DCTPP1,0.11386805536972515,12.0,4.002311878219174,0.00011163962710464192,0.0005247461390400932
DCUN1D1,0.016048930410174776,12.0,0.7030403014114746,0.7430855196189847,0.8014913277089858
DCUN1D2,0.019605601655633263,12.0,0.7980422661558295,0.650964383988105,0.7234689758365185
DCUN1D4,0.04652184427002787,12.0,2.1475288353709594,0.024597657956227637,0.051336181881446986
DCUN1D5,0.061360669300452995,12.0,1.6616624697711873,0.09542100473817539,0.15590350483690246
DCX,0.13535800754787974,12.0,3.09135893659132,0.0015565025903689256,0.005020061594436801
DCXR,0.35414111033611195,12.0,11.21228834501895,6.128556189867061e-12,2.2043650545428085e-10
DDA1,0.0378922247090316,12.0,1.8736072571628952,0.053446066290171325,0.0968000350904598
DDAH1,0.26210783031184537,12.0,3.23669694344987,0.001017029465198392,0.003473593217932787
DDAH2,0.30418754356207456,12.0,6.262910301683035,2.6731652212826077e-07,2.7907602446224775e-06
DDB1,0.03797371286981978,12.0,1.486391713299583,0.15098262994773154,0.2261669198891674
DDHD1,0.01747127196655598,12.0,0.6462492427421512,0.7951857275340223,0.8438481248280831
DDHD2,0.05811209457040014,12.0,1.7622734592482923,0.07267484706807233,0.12477904005273353
DDIT3,0.10251829149761103,12.0,4.1646046826703405,7.053505240852694e-05,0.00035394373982436844
DDIT4,0.17555165076213772,12.0,4.011841912609918,0.0001086588965124769,0.0005125671716633644
DDN,0.7356106602751121,12.0,6.486351971524847,1.5373495445199164e-07,1.7263310495048037e-06
DDOST,0.058966921519574424,12.0,1.4637864294750988,0.15991551032863632,0.2367366590202706
DDR1,2.110005872717039,12.0,8.688315731216223,9.693113933895262e-10,1.983426513406835e-08
DDRGK1,0.0244506707880842,12.0,0.6093412269671037,0.826991160691372,0.8709750208905586
DDT,0.4051466229204165,12.0,5.700487880075795,1.113306388642756e-06,9.518407824162022e-06
DDX1,0.08231561221185385,12.0,3.0628961853200756,0.0016920195107016519,0.005392909537743444
DDX10,0.011629309291106987,12.0,0.9125148864137974,0.5393723775361678,0.6251939642941885
DDX17,0.04055800573357088,12.0,1.0198133944697416,0.4412033096911492,0.531614770431314
DDX18,0.025350681471338555,12.0,0.9893324855423069,0.46814853245651156,0.5579487039683612
DDX20,0.01290951277090199,12.0,0.43394562807404385,0.9441339341678485,0.9614670720877626
DDX23,0.052572366262489394,12.0,1.9711005356787854,0.04066160377877674,0.07710297520489626
DDX24,0.06421453159920983,12.0,1.2787637501505174,0.25138720779005835,0.3408408137254629
DDX25,0.08170833085232988,12.0,1.9203301608914778,0.04690397298882798,0.08658616344850201
DDX27,0.038303232369299264,12.0,1.3575258937799086,0.20823604719166394,0.2937701122323949
DDX28,0.028976239815400318,12.0,2.1441119796200447,0.024840252702991575,0.051666827849366714
DDX39A,0.035404876674574995,12.0,4.122453981036498,7.944094081483408e-05,0.0003920108161966732
DDX39B,0.035772660620445776,12.0,1.5301923709799408,0.13490883870069478,0.20655812882540697
DDX3X,0.05551592585671355,12.0,0.8762883428845551,0.5742418988477056,0.6562321949620218
DDX3Y,0.08880013049600254,12.0,6.441618360811975,1.716354542172523e-07,1.9018282339740785e-06
DDX41,0.05218621077003155,12.0,2.5805368178085026,0.006979279913789664,0.017621390031855012
DDX42,0.13163743934002092,12.0,4.527357915372582,2.5621407448234604e-05,0.00014735910042682336
DDX46,0.04471714621116113,12.0,0.9796072970726296,0.4769171001074123,0.5662737147374665
DDX47,0.022492474768283904,12.0,1.2852509596185042,0.2475827504572299,0.33709033952538414
DDX49,0.04533981517133975,12.0,1.5677002972241965,0.12236768771815203,0.19078253784435217
DDX5,0.024891437383167233,12.0,0.9309235411314223,0.5219268109808302,0.6087722605583575
DDX50,0.051774442376315954,12.0,1.1489976485442301,0.33730333325440437,0.4300594146505892
DDX51,0.009412224061928832,12.0,1.6793774819814384,0.09099201848325036,0.15001871194158808
DDX52,0.013952779811453266,12.0,0.4182273898415609,0.9513153384584578,0.966642202220865
DDX54,0.045822564596023206,12.0,1.8656650640584853,0.054640764431502634,0.09857604993833782
DDX55,0.09036694505561534,12.0,5.1376825992865465,4.8783806740026365e-06,3.479483287855638e-05
DDX56,0.037395568524718946,12.0,1.3011258372592769,0.23846523250534676,0.32696056617112196
DDX6,0.04669789139986979,12.0,2.5344027431715284,0.007990021212438777,0.01974560260980576
DEAF1,0.1576778535440819,12.0,5.076987468681626,5.738207632321736e-06,4.008908640244199e-05
DECR1,0.024138353746376826,12.0,0.9489674893371417,0.5050408232770502,0.5925606397470793
DECR2,0.03719284367338698,12.0,3.332725208320264,0.0007683717322706607,0.0027412502560047436
DEDD,0.026533484507610564,12.0,1.3621198305529847,0.20591907826556094,0.2909918466343286
DEDD2,0.028913084092830943,12.0,1.8048027906718556,0.06466879429052898,0.11331498721735316
DEF8,0.04408689663461983,12.0,1.0738697506129407,0.39559869966169636,0.488686990405809
DEGS1,0.07773233918643549,12.0,1.9922924777906237,0.03829824329909018,0.07365292905138311
DEK,0.04666021718787824,12.0,0.8206894267912995,0.6286710956380193,0.7040626913931989
DELE1,0.03894276189621427,12.0,1.1661559942481958,0.3248610484210867,0.4173159226927129
DENND10,0.034932466509222576,12.0,1.9654129023061604,0.0413192853782368,0.07808391173085177
DENND11,0.03243362995968452,12.0,3.842755664295126,0.000175940908574349,0.0007815069397745323
DENND1A,0.005440198817749698,12.0,0.49328521996572744,0.9118105105113594,0.9356905361404879
DENND2A,0.06625970270524172,12.0,3.762236903132717,0.00022161191686113365,0.0009463914164310205
DENND2B,0.06171217890239438,12.0,2.91197689012971,0.002635602316165148,0.00784884415499634
DENND3,0.027518914359482397,12.0,1.3010428947912702,0.238512163318876,0.32696441861548464
DENND4A,0.02010847982933628,12.0,0.5932617168499292,0.8402187076049176,0.8814781656176462
DENND4B,0.05457157888024569,12.0,3.933317689326808,0.00013585126993241687,0.0006235884813248727
DENND5A,0.09662613791762598,12.0,3.5330692502171908,0.00042920310217724265,0.001656371401864229
DENND5B,0.018892098231406994,12.0,0.7006399739578417,0.7453491981005617,0.8034623526235041
DENND6A,0.00924908708417792,12.0,0.3946904994091193,0.9609810910717821,0.9725998996030962
DENND6B,0.02532030950271042,12.0,1.6450565560751966,0.0997508963073008,0.161509803621879
DENR,0.1518622622007586,12.0,2.0578591500153984,0.03179250174401218,0.06307807715123123
DERA,0.14366918199120043,12.0,9.051064606293803,4.475999784175033e-10,1.0151479313468893e-08
DERL1,0.12022368350304481,12.0,3.9514357778356604,0.00012901835469168027,0.0005966855901561989
DERL2,0.09984880700620424,12.0,2.280361420785057,0.016763173897200404,0.0371246576458768
DERPC,0.005437850800478626,12.0,0.9418086805451379,0.5117133258109331,0.5986860671170573
DESI1,0.052185339645572225,12.0,2.2863609700787135,0.016474032992349594,0.03657012916913092
DESI2,0.034388262882371116,12.0,1.964197384027304,0.041461153801431956,0.0782805626827118
DEXI,0.011870303694878476,12.0,1.0251083750125745,0.4366094658622648,0.527957846123154
DFFA,0.018836600828317153,12.0,1.467003123390925,0.15861701820883733,0.23523039195796008
DGAT1,0.025597800650401185,12.0,1.4939460007140628,0.14809599475196425,0.22267601562313633
DGAT2,0.01307607488715503,12.0,1.5784537730991948,0.11896956662987491,0.18648041340539664
DGCR2,0.07912467339619403,12.0,2.142216219216509,0.024975851220131767,0.05192540935537894
DGCR6L,0.01820376629527906,12.0,0.7355902655258552,0.711986915032718,0.7753962760048809
DGCR8,0.021576448113743915,12.0,2.1726100481413737,0.02288605715735118,0.04838768516462784
DGKA,0.0525135370217613,12.0,4.538676246772545,2.4832313904026794e-05,0.00014344789612815478
DGKB,0.16440635775939957,12.0,6.750241327104773,8.077222673129691e-08,9.77333329489858e-07
DGKD,0.06860846075105642,12.0,2.231614695744135,0.019304082978071506,0.04186339992041508
DGKE,0.023595547630454124,12.0,1.9716676635598358,0.04059657666605255,0.07699552583748956
DGKH,0.04062196867159967,12.0,5.721422565313175,1.054791597270998e-06,9.111182952787382e-06
DGKI,0.11794228484919449,12.0,8.674922400685302,9.976753397774888e-10,2.036938919882731e-08
DGKQ,0.013545330993922905,12.0,1.2170853623286688,0.2898753620324139,0.38131033337063813
DGKZ,0.4862235409962352,12.0,4.196499510891568,6.44766606149432e-05,0.00032983393941244277
