,0
DLD,1
DIXDC1,1
DECR2,1
TCEA2,1
TCAF1,1
TBR1,1
TBPL1,1
TBP,1
ASNS,1
PHTF2,1
DESI1,1
PHYHIPL,1
TATDN1,1
PIANP,1
DGKZ,1
TALDO1,1
DHRS11,1
TAGLN3,1
TAF1,1
DICER1,1
DIP2A,1
SYTL2,1
DIRAS1,1
DIRAS2,1
PIGS,1
PIK3CD,1
SUDS3,1
DNM1,1
DNM1L,1
DUSP11,1
SSU72,1
DUSP2,1
ATG12,1
KLF10,1
KLC2,1
PLXNA2,1
ATG14,1
SS18L1,1
SRSF5,1
SRRM4,1
ATG16L1,1
BCAS2,1
ADORA1,1
SLC25A22,1
SPRYD4,1
ECPAS,1
SPRY2,1
AP3B2,1
ADRA2A,1
PMM2,1
SPOP,1
SPOCK2,1
ST3GAL6,1
ADIPOR1,1
KLF7,1
ST8SIA3,1
ATF2,1
ATF4,1
STXBP1,1
STX1A,1
KMT5C,1
KLHL41,1
STRIP1,1
STRBP,1
ATF6,1
STOML2,1
DOP1B,1
PNMA1,1
STMN3,1
STIP1,1
KLHL2,1
STIM1,1
BCL11A,1
STARD13,1
KLHL12,1
STAM,1
DPYSL4,1
BCKDK,1
DRP2,1
ST8SIA4,1
STK24,1
AHNAK2,1
FAM174A,1
SLC25A11,1
HRH2,1
HPRT1,1
RUNDC3A,1
RABGAP1L,1
RABGGTA,1
GLRA2,1
GLRB,1
GLRX,1
GLRX2,1
RALB,1
HNRNPAB,1
GMFB,1
RAN,1
RANGAP1,1
RRP36,1
ATP6V1C1,1
GNAL,1
RANGRF,1
RAP1GAP,1
ATP6V1B2,1
GNB2,1
RRAGA,1
RPS6KL1,1
RUSC1,1
RUSC2,1
GHITM,1
ATP5MC3,1
HTR1A,1
SCAMP1,1
HSPH1,1
RAB11A,1
HSPB11,1
GARS1,1
HSPA9,1
HSPA12A,1
SARAF,1
HSP90AB1,1
HSP90AA1,1
GNG2,1
GCC2,1
GDA,1
GDAP1,1
RAB26,1
RAB28,1
